"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA08000272"	"AT1G51160"	"AT1G51160"	"SNARE-like superfamily protein"	"-"	"-"	0.143801002917137	0.141329865337366	0.709862014000032	0.931946330444366
"BraA03005927"	"AT4G30160"	"VLN4"	"villin 4"	"-"	"-"	0.1438165794178	0.254222445589222	0.618154209882347	0.902648443567208
"BraA10001361"	"AT5G58320"	"NET4A"	"Kinase interacting (KIP1-like) family protein"	"-"	"-"	0.143844050668378	0.160341869418615	0.691961282153766	0.925865628485609
"BraA09004313"	"AT1G22790"	"AT1G22790"	"Low affinity potassium transport system protein"	"-"	"-"	0.143855513477668	0.171004765239997	0.682444090101831	0.923220201283102
"BraA01004558"	"AT3G06010"	"ATCHR12"	"SNF2/Brahma-type chromatin-remodeling protein CHR12"	"-"	"YES"	0.143899557656873	0.550860801976553	0.464291197171369	0.838293990049713
"BraA10000048"	"AT1G01510"	"AN"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"YES"	0.143903322511047	0.733546137102674	0.399176166893254	0.807383747972786
"BraA06003379"	"AT5G67590"	"FRO1"	"NADH-ubiquinone oxidoreductase-like protein"	"-"	"-"	0.143903551292079	0.567615103253205	0.45764333482801	0.835262303802241
"BraA03003474"	"AT3G06270"	"AT3G06270"	"Protein phosphatase 2C family protein"	"-"	"-"	0.143919017479834	0.236705101909099	0.630470942672579	0.908109119180522
"BraA07000098"	"AT2G19740"	"AT2G19740"	"Ribosomal protein L31e family protein"	"-"	"-"	0.143952962407596	0.187455802753261	0.66843695114218	0.918067590588092
"BraA09004902"	"AT2G20620"	"AT2G20620"	"hypothetical protein (DUF626)"	"-"	"-"	0.144256356388075	0.0978969990919862	0.756740824526782	0.944846720107572
"BraA08000859"	"AT1G32230"	"RCD1"	"WWE protein-protein interaction domain protein family"	"-"	"-"	0.144289127851145	0.418996778179786	0.522832946553678	0.865178608092638
"BraA01003732"	"AT3G18560"	"AT3G18560"	"hypothetical protein"	"-"	"-"	0.144321181207049	0.0191983114671374	0.89082342527992	0.978294689923407
"BraA10000378"	"AT1G14800"	"AT1G14800"	"Nucleic acid-binding, OB-fold-like protein"	"-"	"-"	0.144423996583854	0.159914809005382	0.692340193519278	0.925865628485609
"BraA09003739"	"AT4G37410"	"CYP81F4"	"cytochrome P450, family 81, subfamily F, polypeptide 4"	"-"	"-"	0.144529815738657	0.132078793340592	0.719079623726901	0.934428233909292
"BraA09004401"	"AT1G43760"	"AT1G43760"	"DNAse I-like superfamily protein"	"-"	"-"	0.144572877669593	0.199917986583905	0.658306972718465	0.915497630567193
"BraA03004366"	"AT1G48520"	"GATB"	"GLU-ADT subunit B"	"-"	"-"	0.144625182089342	0.15123087091035	0.700385091950583	0.927962623188198
"BraA02004453"	"AT5G64960"	"CDKC2"	"cyclin dependent kinase group C2"	"-"	"YES"	0.144636052366821	0.372344281538036	0.546764989271982	0.876058754920273
"BraA09000938"	"AT5G65770"	"LINC4"	"little nuclei4"	"-"	"-"	0.144640879222408	0.922497707536843	0.345232456426716	0.778739494715381
"BraA02000648"	"AT5G15450"	"CLPB3"	"casein lytic proteinase B3"	"-"	"YES"	0.144677879825948	0.384948147296901	0.540101433616152	0.873073010327325
"BraA07002251"	"AT3G60600"	"VAP27-1"	"vesicle associated protein"	"-"	"-"	0.144748113025831	0.174338545495041	0.679549925320132	0.922452411840714
"BraA10002272"	"AT5G13810"	"AT5G13810"	"Glutaredoxin family protein"	"-"	"-"	0.144771038916229	0.215883119190093	0.645871521300779	0.911838564535274
"BraA09004066"	"AT1G25560"	"TEM1"	"AP2/B3 transcription factor family protein"	"YES"	"YES"	0.144798470786534	0.0659677247869314	0.799239883956217	0.956903313108495
"BraA01004437"	"AT3G08550"	"KOB1"	"elongation defective 1 protein / ELD1 protein"	"-"	"-"	0.144857010344466	0.362915477799934	0.551852535851453	0.878353275203238
"BraA06000431"	"AT2G37710"	"RLK"	"receptor lectin kinase"	"-"	"-"	0.144965610139819	0.132275878570621	0.718882415308864	0.934428233909292
"BraA01000800"	"AT4G30370"	"AT4G30370"	"RING/U-box superfamily protein"	"-"	"-"	0.145011933820923	0.137739052964544	0.713397726967483	0.932410659006331
"BraA10002243"	"AT5G14240"	"AT5G14240"	"Thioredoxin superfamily protein"	"-"	"-"	0.145057718229072	0.511378313851768	0.480601401303348	0.845978898348791
"BraA07000067"	"AT2G20120"	"COV1"	"CONTINUOUS VASCULAR RING protein (DUF502)"	"-"	"-"	0.145117394076091	0.50218958300588	0.484534793919685	0.847887540313994
"BraA03004830"	"AT3G50960"	"PLP3a"	"thioredoxin domain PLP3A-like protein"	"-"	"-"	0.145197465445084	0.224379425249961	0.639481454627182	0.910382709889756
"BraA10002398"	"AT5G11960"	"AT5G11960"	"magnesium transporter, putative (DUF803)"	"-"	"-"	0.145212813277234	0.342659437514574	0.563095959188464	0.882695983090979
"BraA03003630"	"AT3G20050"	"TCP-1"	"T-complex protein 1 alpha subunit"	"-"	"-"	0.145275175839809	0.0450664080098168	0.833455722380401	0.965661550210593
"BraA08001064"	"AT5G42520"	"BPC6"	"basic pentacysteine 6"	"YES"	"YES"	0.145327641112141	0.0888948361774969	0.767839567907434	0.947737115320881
"BraA06001282"	"AT1G09340"	"CRB"	"chloroplast RNA binding protein"	"-"	"YES"	0.145361977866275	0.0757577008625465	0.785217635063338	0.954031380650144
"BraA06003525"	"AT2G24650"	"AT2G24650"	"B3 domain-containing protein REM13"	"YES"	"-"	0.145407126232291	0.29228583120613	0.593134242640132	0.895029650506942
"BraA01000983"	"AT4G17530"	"RAB1C"	"RAB GTPase homolog 1C"	"-"	"-"	0.145424379948802	0.148495926674723	0.702976309806921	0.928881523592707
"BraA05003884"	"AT3G12180"	"AT3G12180"	"Cornichon family protein"	"-"	"-"	0.145506220030402	0.105219699733465	0.748120676748617	0.94296944547665
"BraA07001945"	"AT3G54300"	"VAMP727"	"vesicle-associated membrane protein 727"	"-"	"-"	0.145514089284197	0.601641827643661	0.444606026012939	0.829393983169911
"BraA03006043"	"AT4G31340"	"AT4G31340"	"myosin heavy chain-like protein"	"-"	"-"	0.145551257704803	0.266992035770303	0.609508826344174	0.900886183149527
"BraA04001357"	"AT5G41410"	"BEL1"	"POX (plant homeobox) family protein"	"YES"	"-"	0.145564711035003	0.398372323851647	0.533169334173209	0.870549076727658
"BraA06002237"	"AT1G20670"	"AT1G20670"	"DNA-binding bromodomain-containing protein"	"-"	"YES"	0.145628573569474	0.499769721953808	0.485579707667344	0.848158786595685
"BraA10003163"	"AT5G01160"	"AT5G01160"	"RING/U-box superfamily protein"	"-"	"-"	0.145634936638871	0.221672058294967	0.641501300244715	0.9108012403269
"BraA01003047"	"AT1G60450"	"GolS7"	"galactinol synthase 7"	"-"	"-"	0.145889399059915	0.155714964705099	0.696192250107485	0.926751134574505
"BraA09000156"	"AT4G02050"	"STP7"	"sugar transporter protein 7"	"-"	"-"	0.145919045174602	0.0918419321386558	0.76414097336098	0.94677313820986
"BraA01000045"	"AT4G39400"	"BRI1"	"Leucine-rich receptor-like protein kinase family protein"	"-"	"YES"	0.145962171812773	0.53543261096314	0.470553856400968	0.841560829417118
"BraA08002448"	"AT1G60900"	"AT1G60900"	"U2 snRNP auxilliary factor, large subunit, splicing factor"	"-"	"-"	0.145980894324109	0.0796757054461596	0.779879162711245	0.952253116960231
"BraA07000291"	"AT4G38470"	"STY46"	"ACT-like protein tyrosine kinase family protein"	"-"	"-"	0.146007355149484	0.157204121225026	0.694831979276507	0.926418141842803
"BraA04002333"	"AT2G31810"	"AT2G31810"	"ACT domain-containing small subunit of acetolactate synthase protein"	"-"	"-"	0.146082272392605	0.218992392253569	0.643515449318634	0.911508281501278
"BraA03005491"	"AT4G23890"	"NdhS"	"NAD(P)H-quinone oxidoreductase subunit S"	"-"	"-"	0.146108563359139	0.245710291536953	0.624070531118835	0.905256629333634
"BraA02001510"	"AT5G54440"	"CLUB"	"CLUB"	"-"	"-"	0.146115926977342	0.539569470576483	0.468861021407579	0.841478425399502
"BraA09004190"	"AT3G13900"	"AT3G13900"	"ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein"	"-"	"-"	0.146135976594207	0.212183154523489	0.648702366043337	0.912806990240909
"BraA01004124"	"AT3G13440"	"AT3G13440"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	0.146170421887571	0.183268747672526	0.671930499492538	0.919494879791243
"BraA05002060"	"AT1G48450"	"AT1G48450"	"alanine-tRNA ligase, putative (DUF760)"	"-"	"-"	0.146209204688731	0.488557832271892	0.490471406046238	0.850455709324973
"BraA03002194"	"AT4G38180"	"FRS5"	"FAR1-related sequence 5"	"YES"	"-"	0.146229839679751	0.689414997914788	0.413550792772759	0.814821214035279
"BraA06000974"	"AT1G50420"	"SCL3"	"scarecrow-like 3"	"YES"	"-"	0.146288003091553	0.128213110889547	0.723040049860191	0.935608229557305
"BraA04001012"	"AT5G35730"	"AT5G35730"	"EXS (ERD1/XPR1/SYG1) family protein"	"-"	"-"	0.146312986929504	0.0954034960462267	0.759777876195777	0.946095842336498
"BraA02001802"	"AT2G44870"	"AT2G44870"	"replicase polyprotein 1ab protein"	"-"	"-"	0.146345169238976	0.566660867367873	0.458017794406298	0.835262303802241
"BraA07002169"	"AT3G58720"	"AT3G58720"	"RING/U-box superfamily protein"	"-"	"-"	0.146556322498847	0.165424858358603	0.687374776320944	0.924699972810895
"BraA08000429"	"AT5G43810"	"AGO10"	"Stabilizer of iron transporter SufD / Polynucleotidyl transferase"	"-"	"YES"	0.146574863428595	0.689962524432189	0.413367684836204	0.814821214035279
"BraA02002062"	"AT1G69030"	"AT1G69030"	"BSD domain-containing protein"	"-"	"-"	0.146598301381095	0.593845079722204	0.447540349026654	0.830456232345536
"BraA07000341"	"AT2G17550"	"TRM26"	"RB1-inducible coiled-coil protein"	"-"	"-"	0.146639938468785	0.133986440918329	0.717149463063967	0.934107703957956
"BraA03004639"	"AT5G23080"	"TGH"	"SWAP (Suppressor-of-White-APricot)/surp domain-containing protein"	"-"	"-"	0.146665247396352	0.628902849075775	0.434582090991089	0.824232048504556
"BraA07000191"	"AT4G13020"	"MHK"	"Protein kinase superfamily protein"	"-"	"-"	0.146807201102566	0.352940644617451	0.557334322442555	0.880210784024729
"BraA05000912"	"AT2G38000"	"AT2G38000"	"chaperone protein dnaJ-like protein"	"-"	"-"	0.147039142264192	0.275758315888909	0.603725090908492	0.898458985703605
"BraA10001150"	"AT4G26510"	"UKL4"	"uridine kinase-like 4"	"-"	"-"	0.147115256063554	0.503407770819991	0.484010210153071	0.847590024284249
"BraA04001140"	"AT2G39730"	"RCA"	"rubisco activase"	"-"	"YES"	0.147146268003557	0.0471805345224049	0.829670292905643	0.965221987992837
"BraA06000423"	"AT5G42750"	"BKI1"	"BRI1 kinase inhibitor 1"	"-"	"-"	0.14715393907262	0.338473838135488	0.565475090923481	0.883393756681402
"BraA08003349"	"AT1G17280"	"UBC34"	"ubiquitin-conjugating enzyme 34"	"-"	"-"	0.147288940144378	0.140746258791676	0.710433138304036	0.932204287367579
"BraA06001768"	"AT1G15790"	"AT1G15790"	"mediator of RNA polymerase II transcription subunit 15a-like protein"	"YES"	"-"	0.14734558779441	0.0514924555889322	0.82218855793715	0.963206587661596
"BraA10002540"	"AT5G10200"	"AT5G10200"	"ARM-repeat/Tetratricopeptide repeat (TPR)-like protein"	"-"	"-"	0.147387149359558	0.187815668034286	0.668141725353914	0.917890414513152
"BraA05002806"	"AT5G41050"	"AT5G41050"	"Pollen Ole e 1 allergen and extensin family protein"	"-"	"-"	0.147441449970048	0.0823874632023869	0.776267491317545	0.950961034318843
"BraA09002833"	"AT4G09890"	"AT4G09890"	"mediator of RNA polymerase II transcription subunit, putative (DUF3511)"	"-"	"-"	0.147507210984032	0.245061212480101	0.624526913712336	0.905475012946524
"BraA02002027"	"AT1G68660"	"AT1G68660"	"Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein"	"-"	"-"	0.147508901076956	0.121345332015639	0.730270200827213	0.937732655171635
"BraA09005788"	"AT2G22720"	"AT2G22720"	"SPT2 chromatin protein"	"-"	"-"	0.147509646037948	0.629133350485444	0.434498856133374	0.824145489772406
"BraA03001444"	"AT5G54680"	"ILR3"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	0.147529686946537	0.262927150080434	0.612231862139794	0.901481089174161
"BraA05001121"	"AT2G35100"	"ARAD1"	"Exostosin family protein"	"-"	"-"	0.147628853744552	0.370503380517483	0.547751266485	0.876339072844083
"BraA09004873"	"AT3G54990"	"SMZ"	"Integrase-type DNA-binding superfamily protein"	"YES"	"-"	0.147689823398028	0.17409377065724	0.679755075541119	0.922454767279136
"BraA08003328"	"AT1G17760"	"CSTF77"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	0.147705668656049	0.281569329694385	0.599955835853178	0.897967491310768
"BraA05003117"	"AT3G19260"	"LOH2"	"LAG1 homologue 2"	"-"	"-"	0.147760187634974	0.150678799281567	0.700891706673859	0.928054679859224
"BraA01001404"	"AT4G12590"	"AT4G12590"	"ER membrane protein complex subunit-like protein (Protein of unknown function DUF106, transmembrane)"	"-"	"-"	0.147906743132473	0.313558957186958	0.580061019805226	0.890193417331319
"BraA03004074"	"AT3G17800"	"AT3G17800"	"alanine-tRNA ligase, putative (DUF760)"	"-"	"-"	0.147929166289875	0.137549836665235	0.713585493248704	0.932488939689823
"BraA06003157"	"AT5G63910"	"FCLY"	"farnesylcysteine lyase"	"-"	"-"	0.147966904927121	0.143014814412962	0.708241061207588	0.931502311538611
"BraA03000242"	"AT5G05987"	"PRA1.A2"	"prenylated RAB acceptor 1.A2"	"-"	"-"	0.148058362710328	0.11003398629591	0.742633288980352	0.941805076957368
"BraA09005797"	"AT2G22540"	"SVP"	"K-box region and MADS-box transcription factor family protein"	"YES"	"YES"	0.148136658870474	0.470785309277155	0.498400337495213	0.85492699684265
"BraA07002409"	"AT1G80410"	"EMB2753"	"tetratricopeptide repeat (TPR)-containing protein"	"-"	"-"	0.148136819740528	0.165485513050565	0.687327071421256	0.924699972810895
"BraA09000765"	"AT5G62000"	"ARF2"	"auxin response factor 2"	"YES"	"YES"	0.148195847725894	0.312491187084293	0.580703076920272	0.89043034059662
"BraA08002183"	"AT4G26840"	"SUMO1"	"small ubiquitin-like modifier 1"	"-"	"-"	0.148199431079667	0.120106395789767	0.731570594713812	0.93790104852817
"BraA05001665"	"AT5G35840"	"PHYC"	"phytochrome C"	"-"	"-"	0.148295559547229	0.876624467424142	0.357319876055864	0.784222582725959
"BraA07000915"	"AT3G23400"	"FIB4"	"Plastid-lipid associated protein PAP / fibrillin family protein"	"-"	"-"	0.148381056831368	0.243509079725127	0.625621330009135	0.906127860927006
"BraA06004590"	"AT5G47690"	"AT5G47690"	"binding protein"	"-"	"-"	0.148384033675356	0.960465206634963	0.335657356842239	0.770249180365423
"BraA10001683"	"AT2G25100"	"AT2G25100"	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"	"-"	"-"	0.148384408035237	0.140575194892215	0.710600800386232	0.932263697190953
"BraA07000047"	"AT2G20360"	"AT2G20360"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	0.148527523126385	0.839789785332033	0.367464781633236	0.789802478496144
"BraA07001864"	"AT3G09560"	"PAH1"	"Lipin family protein"	"-"	"-"	0.148587683046976	0.0876311788144005	0.769445956470875	0.948438192296336
"BraA07001994"	"AT3G55410"	"AT3G55410"	"2-oxoglutarate dehydrogenase, E1 component"	"-"	"YES"	0.148747032065978	0.587442969281715	0.449972973033603	0.83158658556208
"BraA03001681"	"AT2G30050"	"AT2G30050"	"transducin family protein / WD-40 repeat family protein"	"-"	"-"	0.148784788463518	0.453004338128745	0.506557832305067	0.858532104682184
"BraA06003506"	"AT2G17110"	"AT2G17110"	"DNA-directed RNA polymerase subunit beta, putative (DUF630 and DUF632)"	"-"	"-"	0.148838454447719	0.21339361055574	0.647772954973431	0.912407402658549
"BraA02004135"	"AT5G25120"	"CYP71B11"	"cytochrome p450, family 71, subfamily B, polypeptide 11"	"-"	"YES"	0.148912060690419	0.185591829024372	0.669989934529453	0.918731975154519
"BraA03000532"	"AT5G11930"	"AT5G11930"	"Thioredoxin superfamily protein"	"-"	"-"	0.14901312128684	0.0251020260667363	0.875287259803782	0.974167331231722
"BraA03000800"	"AT5G16520"	"AT5G16520"	"transmembrane protein"	"-"	"-"	0.149045029400745	0.246819627498543	0.623292275957934	0.904906946239742
"BraA04002785"	"AT2G38660"	"AT2G38660"	"Amino acid dehydrogenase family protein"	"-"	"-"	0.14915964276021	0.210591428925786	0.649929451652417	0.913650275785513
"BraA03000128"	"AT5G03560"	"AT5G03560"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	0.14921360448407	0.230357574576398	0.635073984909081	0.909512792369017
"BraA09000103"	"AT4G00940"	"AT4G00940"	"Dof-type zinc finger DNA-binding family protein"	"YES"	"-"	0.149227476778254	0.0688168459928556	0.795046898954573	0.955809096851113
"BraA09005221"	"AT3G59350"	"AT3G59350"	"Protein kinase superfamily protein"	"-"	"-"	0.149401209480165	0.028119809420667	0.868071965031224	0.973500053483883
"BraA08000445"	"AT3G62210"	"EDA32"	"Putative endonuclease or glycosyl hydrolase"	"-"	"-"	0.14942621346169	0.11677676663437	0.735170002132481	0.939081521029698
"BraA03000656"	"AT5G14250"	"COP13"	"Proteasome component (PCI) domain protein"	"-"	"-"	0.149483871583883	0.315927997765935	0.578641642146005	0.88919381255062
"BraA07002942"	"AT1G68020"	"ATTPS6"	"UDP-Glycosyltransferase / trehalose-phosphatase family protein"	"-"	"-"	0.149637568971807	0.238768601734709	0.628991084798715	0.90758896957965
"BraA06004428"	"AT2G03350"	"AT2G03350"	"DUF538 family protein (Protein of unknown function, DUF538)"	"-"	"-"	0.149672276840188	0.20484263414913	0.654408830992891	0.914470324739923
"BraA03001301"	"AT5G57410"	"AT5G57410"	"Afadin/alpha-actinin-binding protein"	"-"	"-"	0.14969980257653	0.278332465578893	0.602049156192075	0.898131748898966
"BraA01001598"	"AT4G24290"	"AT4G24290"	"MAC/Perforin domain-containing protein"	"-"	"-"	0.14977654666093	0.282643524789801	0.599264567596505	0.897484360612352
"BraA02000653"	"AT5G15540"	"EMB2773"	"PHD finger family protein"	"-"	"-"	0.149820734316462	0.700528526176277	0.409858102470281	0.812929737988692
"BraA01004571"	"AT3G05900"	"AT3G05900"	"neurofilament protein-like protein"	"-"	"-"	0.149881580854625	0.0168790007471622	0.897589407116431	0.980063604533583
"BraA10001863"	"AT5G19050"	"AT5G19050"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	0.149928811700413	0.205789896550295	0.65366553750655	0.914387579838108
"BraA05003975"	"AT3G11230"	"AT3G11230"	"Yippee family putative zinc-binding protein"	"-"	"-"	0.149956036541118	0.196850071161507	0.660764758613655	0.91652102792178
"BraA09001118"	"AT2G16485"	"NERD"	"GW repeat- and PHD finger-containing protein NERD"	"YES"	"-"	0.14996946873736	0.760490335106115	0.390764452477678	0.802355522926486
"BraA02003141"	"AT5G38220"	"AT5G38220"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	0.15006730216645	0.51043906634149	0.481000990543176	0.845978898348791
"BraA07003772"	"AT1G75400"	"AT1G75400"	"RING/U-box superfamily protein"	"-"	"-"	0.150181468424526	0.354011389883333	0.556740855805836	0.879780586802172
"BraA05004239"	"AT3G07610"	"IBM1"	"Transcription factor jumonji (jmjC) domain-containing protein"	"-"	"YES"	0.150242077757754	0.40975581592281	0.527418595257735	0.867137405433497
"BraA03005572"	"AT4G04955"	"ALN"	"allantoinase"	"-"	"-"	0.15027325496121	0.377667469644621	0.54393187591908	0.874287333334958
"BraA09006044"	"AT5G01750"	"AT5G01750"	"LURP-one-like protein (DUF567)"	"-"	"-"	0.15030080987678	0.0120622801640149	0.913354325586847	0.983526068241356
"BraA02003435"	"AT5G02860"	"AT5G02860"	"Pentatricopeptide repeat (PPR) superfamily protein"	"-"	"-"	0.150413983082611	0.324386710878542	0.573630546013835	0.887594776534854
"BraA10000270"	"AT1G04170"	"EIF2 GAMMA"	"eukaryotic translation initiation factor 2 gamma subunit"	"-"	"-"	0.150453391132918	0.279945564767684	0.601003997610716	0.898131748898966
"BraA01000815"	"AT4G30160"	"VLN4"	"villin 4"	"-"	"-"	0.150472752951691	0.528553957291452	0.473391134814084	0.842921236893597
"BraA02002254"	"AT1G72050"	"TFIIIA"	"transcription factor IIIA"	"YES"	"-"	0.15047759235336	0.134507234769641	0.716625243307712	0.934067187450847
"BraA01003800"	"AT3G17700"	"CNBT1"	"cyclic nucleotide-binding transporter 1"	"-"	"-"	0.150496079667661	0.0567988439743011	0.813420966958611	0.96024468965318
"BraA02000405"	"AT5G11090"	"AT5G11090"	"serine-rich protein-like protein"	"-"	"-"	0.15055849276689	0.0832827585447914	0.775091867061223	0.950852807535345
"BraA01004782"	"AT3G01200"	"RP2"	"PPDK regulatory protein 2"	"-"	"-"	0.150645209322083	0.19781748414748	0.659987265496749	0.916307609535388
"BraA05001093"	"AT2G35390"	"AT2G35390"	"Phosphoribosyltransferase family protein"	"-"	"-"	0.150655143354013	0.363648487874932	0.551453787026214	0.878353275203238
"BraA06002024"	"AT1G18490"	"AT1G18490"	"2-aminoethanethiol dioxygenase, putative (DUF1637)"	"-"	"-"	0.150696975413108	0.209856374969933	0.650498020983187	0.913709260759327
"BraA03003019"	"AT1G80990"	"AT1G80990"	"XH domain-containing protein"	"-"	"-"	0.150795070868307	0.0367803145155121	0.849329373888248	0.968677613437957
"BraA09001775"	"AT1G60860"	"AGD2"	"ARF-GAP domain 2"	"-"	"YES"	0.150824205175022	0.299889040490525	0.588392328257723	0.893532956545725
"BraA07001285"	"AT1G26670"	"VTI1B"	"Vesicle transport v-SNARE family protein"	"-"	"YES"	0.15084376496492	0.176401003292124	0.677764902060656	0.921267713652362
"BraA04000029"	"AT3G63180"	"TKL"	"TIC-like protein"	"-"	"-"	0.150849859662088	0.398781096638212	0.532960836042414	0.870483124395077
"BraA07002537"	"AT1G77540"	"AT1G77540"	"Acyl-CoA N-acyltransferases (NAT) superfamily protein"	"-"	"-"	0.150866365218568	0.447730102246354	0.509022598476902	0.859788868688172
"BraA03003604"	"AT3G09880"	"ATB' BETA"	"Protein phosphatase 2A regulatory B subunit family protein"	"-"	"-"	0.15088849202662	0.345068548837189	0.561735484009118	0.882014436284211
"BraA03002469"	"AT3G60320"	"AT3G60320"	"bZIP domain class transcription factor (DUF630 and DUF632)"	"-"	"-"	0.150908363593291	0.524206080629554	0.475199210530093	0.843559174859445
"BraA01000745"	"AT4G30890"	"UBP24"	"ubiquitin-specific protease 24"	"-"	"-"	0.151009668302644	0.219883538569179	0.642843957579992	0.911440553270229
"BraA10000753"	"AT5G51430"	"EYE"	"conserved oligomeric Golgi complex component-related / COG complex component-like protein"	"-"	"-"	0.151189780924823	0.57069137148078	0.456439521001717	0.834705158912041
"BraA02001927"	"AT1G67330"	"AT1G67330"	"glucuronoxylan 4-O-methyltransferase-like protein (DUF579)"	"-"	"-"	0.151200782364091	0.0278031134997096	0.868809832687074	0.973536103663423
"BraA02003436"	"AT5G02860"	"AT5G02860"	"Pentatricopeptide repeat (PPR) superfamily protein"	"-"	"-"	0.151208655394067	0.330444259711169	0.570095159727122	0.885625114901725
"BraA09002718"	"AT4G11240"	"TOPP7"	"Calcineurin-like metallo-phosphoesterase superfamily protein"	"-"	"-"	0.151240151603807	0.142186607409361	0.709026038361589	0.931693654161554
"BraA09004146"	"AT1G27070"	"AT1G27070"	"5'-AMP-activated protein kinase-like protein"	"-"	"-"	0.151249264473785	0.265795959893741	0.61030731374239	0.900930702954155
"BraA03002995"	"AT4G04950"	"GRXS17"	"thioredoxin family protein"	"-"	"-"	0.151259089192114	0.60787213556802	0.442283156062017	0.827953492331482
"BraA01000301"	"AT4G35730"	"AT4G35730"	"Regulator of Vps4 activity in the MVB pathway protein"	"-"	"-"	0.151279962164577	0.0664933515865912	0.798459763180764	0.95675786279929
"BraA07000122"	"AT2G19570"	"CDA1"	"cytidine deaminase 1"	"-"	"-"	0.151374230238396	0.222603731573183	0.640804518078896	0.910749053005086
"BraA01002296"	"AT4G15520"	"AT4G15520"	"tRNA/rRNA methyltransferase (SpoU) family protein"	"-"	"-"	0.151435124160419	0.301449974858688	0.587428552775788	0.893431020980924
"BraA08003974"	"AT1G03630"	"POR C"	"protochlorophyllide oxidoreductase C"	"-"	"YES"	0.151435945904044	0.115773608561728	0.736286430990014	0.939123088409563
"BraA05001691"	"AT4G14570"	"AARE"	"acylaminoacyl-peptidase-like protein"	"-"	"-"	0.15146311759692	0.370506694602299	0.547749487904165	0.876339072844083
"BraA05003548"	"AT3G15640"	"AT3G15640"	"Rubredoxin-like superfamily protein"	"-"	"-"	0.151493371580169	0.153960764785128	0.697819039846664	0.92702812996053
"BraA02001809"	"AT5G60800"	"AT5G60800"	"Heavy metal transport/detoxification superfamily protein"	"-"	"-"	0.151495880280764	0.0306560558112087	0.862299337170831	0.972621489845658
"BraA08002489"	"AT4G39120"	"IMPL2"	"inositol monophosphatase family protein"	"-"	"-"	0.151571895611664	0.142225433200535	0.708988222135521	0.931693654161554
"BraA02002969"	"AT4G02620"	"AT4G02620"	"vacuolar ATPase subunit F family protein"	"-"	"-"	0.151599068605521	0.0537464160173062	0.818393293202516	0.961721098117532
"BraA03000579"	"AT5G13030"	"AT5G13030"	"selenoprotein O"	"-"	"-"	0.151645382715242	0.388781693997992	0.538104802626606	0.872405545327847
"BraA01001070"	"AT4G18820"	"AT4G18820"	"AAA-type ATPase family protein"	"-"	"-"	0.151872856276818	0.460535045704924	0.503074686453595	0.85748363168323
"BraA08001354"	"AT4G17950"	"AT4G17950"	"AT hook motif DNA-binding family protein"	"-"	"-"	0.151875427951973	0.142569084989388	0.708654384869394	0.931654838114548
"BraA04001710"	"AT2G23460"	"XLG1"	"extra-large G-protein 1"	"-"	"-"	0.15189490271798	0.237395482456383	0.629974939729859	0.907938245754094
"BraA08000480"	"AT1G47750"	"PEX11A"	"peroxin 11A"	"-"	"-"	0.151914764159581	0.211290109909369	0.649390135069702	0.913337684515779
"BraA09004756"	"AT3G53670"	"AT3G53670"	"hypothetical protein"	"-"	"-"	0.151940258480412	0.252743269973812	0.619173260982991	0.90311378361888
"BraA07002909"	"AT1G68690"	"PERK9"	"Protein kinase superfamily protein"	"-"	"-"	0.151960824578428	0.29358894528198	0.592315867295607	0.894855677280785
"BraA07001592"	"AT1G20050"	"HYD1"	"C-8,7 sterol isomerase"	"-"	"YES"	0.152149335679728	0.117861917580315	0.734006513909525	0.938733943641937
"BraA08003296"	"AT1G18300"	"NUDT4"	"nudix hydrolase homolog 4"	"-"	"-"	0.152241720504409	0.0883431160381546	0.768555594646424	0.948236291386055
"BraA05002242"	"AT1G35470"	"RanBPM"	"SPla/RYanodine receptor (SPRY) domain-containing protein"	"-"	"-"	0.152290472092209	0.199754414902291	0.65843743856279	0.915497630567193
"BraA04000847"	"AT4G14210"	"PDS3"	"phytoene desaturase 3"	"-"	"-"	0.152315376842813	0.403817161649431	0.530404415763385	0.868490759352923
"BraA01003579"	"AT3G19760"	"EIF4A-III"	"eukaryotic initiation factor 4A-III"	"-"	"-"	0.152326954236586	0.648187178800551	0.427703558868985	0.822397324678822
"BraA10002713"	"AT5G06700"	"AT5G06700"	"trichome birefringence-like protein (DUF828)"	"-"	"-"	0.152517921543592	0.271851548267077	0.606287920608964	0.899278537632391
