"Gene_ID","logFC_WT","logFC_phyB","logCPM_WT","logCPM_phyB","PValue_WT","PValue_phyB","FDR_WT","FDR_phyB","sig_conditions","GO:0009507_Chloroplast","A._thaliana_best_hit","Symbol","Description","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.24_Avg_CPM","phyB.24_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM"
"BraA10002656",1.0598248026298,1.16977620256755,6.63639012593879,6.63639012593879,3.37105824784842e-07,6.99040421668726e-07,1.93832642953605e-06,4.90543746636903e-06,"BOTH_up","yes","AT5G06140","SNX1","sorting nexin 1"," 71.14996"," 72.92197"," 77.32197"," 82.42279","193.49574","189.64115"," 70.89391"," 68.36434"
"BraA07000455",2.64643318611615,2.38054453240408,3.89603779143197,3.89603779143197,3.38026644194786e-07,1.01408458733183e-05,1.94251163914784e-06,4.36588933386296e-05,"BOTH_up","yes","AT4G39260","CCR1","cold, circadian rhythm, and RNA binding 1"," 4.985916"," 6.517682"," 6.124017"," 8.439039","40.872784","39.845548"," 9.510145","10.273002"
"BraA07001320",2.33622319820054,2.35189892397534,2.51577010374174,2.51577010374174,3.38696998209626e-07,1.92792831975245e-06,1.94565355905822e-06,1.111560137469e-05,"BOTH_up","-","AT1G27150","AT1G27150","Tetratricopeptide repeat (TPR)-like superfamily protein"," 2.077611"," 2.921430"," 3.043834"," 2.802224","13.429984","17.060413"," 3.683037"," 2.670113"
"BraA10000283",0.961448037344689,1.05614705977651,6.8938155305191,6.8938155305191,3.38908031626073e-07,7.52825707758202e-07,1.94615557015483e-06,5.2017017735356e-06,"BOTH_up","-","AT1G04300","AT1G04300","TRAF-like superfamily protein"," 88.65318"," 91.61954"," 83.44789"," 88.47404","223.64639","221.46937"," 93.19070"," 94.69788"
"BraA01000922",1.35857952753998,1.55550267195414,4.21980482287184,4.21980482287184,3.48341930746643e-07,4.07676356047789e-07,1.99305779351224e-06,3.2180671234665e-06,"BOTH_up","-","AT4G28980","CAK1AT","CDK-activating kinase 1AT","13.189054","11.265886","13.657665","12.344627","43.669598","38.726977","11.115214"," 9.841441"
"BraA02001557",3.61872354388941,2.23287772053048,2.55582809300978,2.55582809300978,3.48655246501874e-07,0.000372141360769251,1.99387356177364e-06,0.000952904671955101,"BOTH_up","-","AT5G53940","AT5G53940","Yippee family putative zinc-binding protein"," 0.9493219"," 3.4047666"," 1.8550373"," 4.1461863","15.9026010","18.2324878"," 2.9266219"," 2.7659694"
"BraA02001947",1.22017494831631,0.68357816719488,5.54162046727681,5.54162046727681,3.48737859946812e-07,0.00214825888401832,1.99387356177364e-06,0.00443483785908041,"BOTH_up","yes","AT1G67730","KCR1","beta-ketoacyl reductase 1","31.35419","37.54012","32.96846","39.25980","94.17801","70.81372","39.03887","37.13043"
"BraA10002022",1.90679040270172,1.39141962417202,4.8498627947039,4.8498627947039,3.48899846871917e-07,0.000135824157194754,1.99407537754683e-06,0.000397005057427192,"BOTH_up","-","AT5G17290","APG5","autophagy protein Apg5 family","10.14900","14.68216","11.30162","11.35611","49.95486","46.27911","21.62369","79.70469"
"BraA01003403",1.18202707718731,1.43500819671099,5.97278092566576,5.97278092566576,3.51702520241134e-07,1.63758867837263e-07,2.00863485798093e-06,1.55088121525784e-06,"BOTH_up","-","AT3G22270","AT3G22270","Topoisomerase II-associated protein PAT1"," 43.87574"," 42.20516"," 40.38429"," 45.90155","128.65200","133.63382"," 42.90754"," 47.63901"
"BraA03004318",1.29400632249178,1.72610612073735,5.75192020736331,5.75192020736331,3.54233313672112e-07,3.71546337621588e-08,2.02162159434338e-06,4.84518587751765e-07,"BOTH_up","yes","AT3G22960","PKP-ALPHA","Pyruvate kinase family protein"," 39.84825"," 32.32747"," 32.24795"," 34.10838","126.21747","122.92271"," 29.56135"," 35.27410"
"BraA09004722",2.13648434170413,1.94597060262217,5.58397138956981,5.58397138956981,3.55319437356634e-07,1.03523757350144e-05,2.02708515548873e-06,4.43391548487418e-05,"BOTH_up","-","AT3G53350","RIP3","ROP interactive partner 4"," 20.58705"," 24.31222"," 24.65770"," 22.42860","117.95077","112.01869"," 39.14866"," 46.48928"
"BraA10000522",3.64816775888184,3.99471249526177,8.15753981050183,8.15753981050183,3.59374510209132e-07,1.05681851037936e-06,2.04725110050371e-06,6.85668728498394e-06,"BOTH_up","yes","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","  62.23066","  55.81656","  51.24434","  52.16456"," 974.49083","1047.28923"," 119.44429"," 134.08238"
"BraA09004982",1.26461772631525,1.08328305542239,5.26301441638683,5.26301441638683,3.64184666079869e-07,2.50138015695349e-05,2.07240298051234e-06,9.36084728256013e-05,"BOTH_up","yes","AT3G56190","ALPHA-SNAP2","alpha-soluble NSF attachment protein 2","24.90169","29.22197","29.30019","37.45411","77.14745","71.62336","23.93045","25.47817"
"BraA01003228",4.90811455744644,2.86851617078828,2.30937025455546,2.30937025455546,3.64523523681821e-07,0.000547998195758232,2.07358159116439e-06,0.00133459563689224,"BOTH_up","-","AT3G24110","AT3G24110","Calcium-binding EF-hand family protein"," 0.5496097"," 1.4102756"," 0.7753289"," 0.5818789","23.4637905","12.2593742"," 0.8768240"," 1.4654744"
"BraA03004128",2.55620704318392,2.05810614179947,2.89177194088802,2.89177194088802,3.6626461190747e-07,3.72120511573032e-05,2.08228161197517e-06,0.000131474227882369,"BOTH_up","-",NA,NA,NA," 2.612303"," 4.173262"," 3.779643"," 4.905343","20.020207","20.280336"," 3.912153"," 2.827026"
"BraA01000289",1.92888977929632,2.24954314648518,8.16605020156704,8.16605020156704,3.66317521191821e-07,3.70649305947534e-07,2.08228161197517e-06,2.99180516698163e-06,"BOTH_up","-","AT4G35830","ACO1","aconitase 1","159.6743","157.1124","115.9748","148.1310","776.5684","872.2209","112.2499","139.2568"
"BraA08002418",3.19581088428405,3.10080721741312,5.86997032443709,5.86997032443709,3.71272413746077e-07,4.59388541342145e-06,2.10816298425802e-06,2.25257808122286e-05,"BOTH_up","yes","AT4G38060","AT4G38060","hypothetical protein"," 15.82068"," 19.03276"," 14.07927"," 13.57335","187.45273","196.56905"," 26.23624"," 41.37323"
"BraA04000888",1.23808539665163,1.46627128751884,4.2810432025854,4.2810432025854,3.71561060328519e-07,2.34797976171462e-07,2.1090411430115e-06,2.06695757546914e-06,"BOTH_up","-","AT4G13730","AT4G13730","Ypt/Rab-GAP domain of gyp1p superfamily protein","12.77147","13.48695","13.61559","12.50882","38.93350","43.77036","12.66995","14.23641"
"BraA09005152",7.60590214135163,7.30180512469872,1.43040879459351,1.43040879459351,3.74557808767801e-07,1.0197152508404e-06,2.12528475486849e-06,6.65988300756343e-06,"BOTH_up","-","AT3G58000","AT3G58000","VQ motif-containing protein"," 0.02844612"," 0.05945056"," 0.00000000"," 0.05929029"," 9.66791270","13.18089970"," 0.20192255"," 0.28955120"
"BraA04003254",2.02846476205932,2.21534651473167,8.07112182654295,8.07112182654295,3.79204968014897e-07,1.00555881846523e-06,2.14731956349665e-06,6.58381688961842e-06,"BOTH_up","-","AT2G45820","AT2G45820","Remorin family protein","143.8757","121.6796","148.7377","165.6013","755.6113","648.5838","177.9052","114.9007"
"BraA10002686",1.75538660575418,1.7871492377554,6.60267200628421,6.60267200628421,3.7925974501402e-07,2.6366832506243e-06,2.14731956349665e-06,1.43305919768047e-05,"BOTH_up","-","AT5G06440","AT5G06440","polyketide cyclase/dehydrase/lipid transport superfamily protein"," 55.71510"," 52.02506"," 67.92786"," 74.77209","244.45094","209.73583"," 57.90855"," 54.30423"
"BraA05000647",1.38421496243138,0.790721129579627,5.17301569843939,5.17301569843939,3.79984086922531e-07,0.00181588909487897,2.15064707952558e-06,0.00381705319890425,"BOTH_up","-","AT2G45260","AT2G45260","myosin-4 protein (DUF641)","20.92360","30.99192","25.81142","29.91218","70.51106","61.87289","28.92342","30.02049"
"BraA07004130",1.13334396419591,1.38330565993707,6.96750940390127,6.96750940390127,3.82413070234665e-07,1.66324855583224e-07,2.16206240139857e-06,1.57234428040837e-06,"BOTH_up","-","AT1G80930","AT1G80930","MIF4G domain-containing protein / MA3 domain-containing protein"," 89.24335"," 91.62858"," 79.05910"," 90.00499","254.39322","276.83815"," 78.07840"," 95.98502"
"BraA02002932",1.36985900322587,1.54588483184432,6.94835117791129,6.94835117791129,3.89867039881252e-07,5.93706450527526e-07,2.19916115251524e-06,4.3044401341793e-06,"BOTH_up","-","AT4G02350","SEC15B","exocyst complex component sec15B"," 83.03614"," 82.00095"," 81.15016"," 87.85566","275.21731","279.78673"," 69.50395"," 79.29047"
"BraA02004054",1.12875477622306,1.64233990005269,5.68785711405231,5.68785711405231,3.90286136325909e-07,9.12941005556039e-09,2.20025207226712e-06,1.71516036074303e-07,"BOTH_up","-","AT5G26760","AT5G26760","RNA polymerase II subunit B1 CTD phosphatase RPAP2-like protein"," 38.84778"," 32.33303"," 35.72985"," 34.69995","109.93457","116.64869"," 30.18019"," 33.54102"
"BraA05000819",1.41876250511085,1.78093208278657,5.11004025875138,5.11004025875138,3.90905492867341e-07,1.05657170941352e-07,2.2029546930655e-06,1.09989673982598e-06,"BOTH_up","-","AT2G39340","SAC3A","SAC3/GANP/Nin1/mts3/eIF-3 p25 family","21.69434","21.02327","21.86679","25.17719","74.90222","83.94629","22.60147","20.68298"
"BraA03005883",1.58011329331614,1.54031961024186,6.27443716853763,6.27443716853763,3.91566178871193e-07,4.91290429317327e-06,2.20588820881624e-06,2.38522867287314e-05,"BOTH_up","-","AT2G19570","CDA1","cytidine deaminase 1"," 47.90314"," 47.04453"," 53.83566"," 46.50770","186.17313","159.34862"," 57.13385"," 44.96737"
"BraA06003701",1.21167686716697,1.04467487995739,4.06629194778135,4.06629194778135,3.96609353866754e-07,2.28667207991994e-05,2.22871518381389e-06,8.67073441048899e-05,"BOTH_up","-","AT5G25320","AT5G25320","ACT-like superfamily protein","10.33041","12.63898","11.78223","13.12018","31.53436","30.12483","13.10004","15.74993"
"BraA09000813",1.62527440218168,1.62981782184265,3.67492306531526,3.67492306531526,3.9750882257731e-07,2.81671159761507e-06,2.23217583566424e-06,1.51469219495939e-05,"BOTH_up","-","AT5G63030","GRXC1","Thioredoxin superfamily protein"," 7.119264"," 7.776289"," 9.222525"," 7.497467","28.058921","27.878105"," 9.672558"," 8.374535"
"BraA06001895",1.38579801404271,1.39183084585737,6.10964206414186,6.10964206414186,3.97802282640148e-07,3.20013351662471e-06,2.23302707872893e-06,1.67548003038224e-05,"BOTH_up","-","AT1G17210","ILP1","IAP-like protein 1"," 38.61157"," 46.19940"," 38.36770"," 45.59476","131.67104","142.95806"," 58.63828"," 78.65048"
"BraA01004345",2.42425572571833,2.5947455417214,3.91923140764819,3.91923140764819,3.98104443681045e-07,1.25494706350825e-06,2.23392653958633e-06,7.82911881871578e-06,"BOTH_up","-","AT3G10500","NAC053","NAC domain containing protein 53"," 6.700132"," 5.898230"," 6.767165"," 7.767174","45.957922","41.189702"," 7.090557"," 7.091933"
"BraA05001133",1.01720269440507,1.09834851954557,5.68540601019441,5.68540601019441,3.99711969462792e-07,1.09477574814929e-06,2.24055071201722e-06,7.039289523339e-06,"BOTH_up","-","AT2G34900","IMB1","Transcription factor GTE6","36.36206","39.52859","32.62317","42.29949","95.70397","98.42676","40.44702","43.67542"
"BraA10002641",1.35992397621447,1.52864415489997,4.23096516465531,4.23096516465531,4.01307243122961e-07,5.9015016340314e-07,2.24739897923837e-06,4.28655448637075e-06,"BOTH_up","-","AT5G05920","DHS","deoxyhypusine synthase","12.24982","11.88086","12.87496","14.85516","40.94269","39.67557","11.43185","12.64238"
"BraA01002288",1.63398482888114,1.30241994116131,3.92906527362952,3.92906527362952,4.01388475513222e-07,5.54084302551986e-05,2.24739897923837e-06,0.000184394324003069,"BOTH_up","-","AT4G15570","MAA3","P-loop containing nucleoside triphosphate hydrolases superfamily protein"," 8.735295","11.004141"," 8.953331","10.007797","34.289033","31.639001","10.347797","12.328197"
"BraA01002116",0.980423293769129,1.01265167155879,4.22851154406057,4.22851154406057,4.06098268335215e-07,2.05582395328796e-06,2.26988165610663e-06,1.17071885038902e-05,"BOTH_up","-","AT4G06599","AT4G06599","ubiquitin family protein","13.33728","13.86348","12.87295","15.97049","34.26335","32.65367","15.18023","15.82672"
"BraA06000779",1.82885303902096,1.96642497860681,5.96073780295927,5.96073780295927,4.08781683330398e-07,1.24873172986085e-06,2.28343783432426e-06,7.80891435359941e-06,"BOTH_up","yes","AT1G53280","DJ1B","Class I glutamine amidotransferase-like superfamily protein"," 30.52740"," 36.60721"," 36.48611"," 35.41200","142.46785","165.64872"," 41.00554"," 43.87360"
"BraA10002370",1.48428270592807,1.63979872809105,3.88552888513813,3.88552888513813,4.09849908087268e-07,7.05607576571897e-07,2.2855509772129e-06,4.93831180757744e-06,"BOTH_up","-","AT5G12310","AT5G12310","RING/U-box superfamily protein"," 7.997446"," 9.491958"," 8.748381","10.600122","29.315565","34.412383","10.917078","12.406510"
"BraA06004534",1.29576698416557,1.20560034848663,5.44096829310676,5.44096829310676,4.09918069165947e-07,9.05182905671919e-06,2.2855509772129e-06,3.9631652114815e-05,"BOTH_up","-","AT2G01600","AT2G01600","ENTH/ANTH/VHS superfamily protein","24.45520","31.32241","26.70738","31.85546","77.58621","85.35012","36.91946","48.65862"
"BraA09004721",2.36432485668048,1.23502601377961,3.46934710458748,3.46934710458748,4.14361742970245e-07,0.00320973792265943,2.30787467599139e-06,0.00632824324521856,"BOTH_up","-","AT3G53340","NF-YB10","nuclear factor Y, subunit B10"," 4.202510"," 6.839075"," 6.098309"," 6.494616","28.734202","18.547667"," 9.596347","10.003596"
"BraA10001750",1.06505854947635,1.21874299442584,3.85277424359343,3.85277424359343,4.14650303380627e-07,3.98423443152676e-07,2.30866493640292e-06,3.16406911968876e-06,"BOTH_up","-","AT5G20570","RBX1","RING-box 1"," 9.284307","11.069857"," 9.839828","14.063516","25.196108","30.087793","10.492079"," 9.911387"
"BraA07003192",1.82148361751814,1.80177019859902,4.37620971277624,4.37620971277624,4.15102030259441e-07,3.77989500709543e-06,2.31036278510736e-06,1.91735570131106e-05,"BOTH_up","-","AT1G68300","AT1G68300","Adenine nucleotide alpha hydrolases-like superfamily protein"," 9.77734","12.21231","13.84847","15.77213","45.39605","49.70509","14.09417","13.84711"
"BraA06004071",5.29247862121131,3.35214942991573,3.46909604259099,3.46909604259099,4.16587288223242e-07,0.000234124732957278,2.3178097973255e-06,0.000638116588181395,"BOTH_up","-","AT3G30775","ERD5","Methylenetetrahydrofolate reductase family protein"," 1.0364114"," 2.3092283"," 0.5820893"," 2.1916389","48.4679124","27.9123914"," 6.1499380"," 5.7142979"
"BraA06003152",1.42388026860664,1.07830570409209,6.34223404168286,6.34223404168286,4.19032273222583e-07,0.000121351070680563,2.32812141917524e-06,0.000360730094903127,"BOTH_up","-","AT5G63860","UVR8","Regulator of chromosome condensation (RCC1) family protein"," 48.25823"," 62.87291"," 56.06061"," 66.43276","167.58266","153.45220"," 69.21116"," 50.98375"
"BraA06004364",1.27993825976467,1.57618326916609,7.40795772376123,7.40795772376123,4.19266018019725e-07,1.66024614786209e-07,2.32859813819001e-06,1.57044918073013e-06,"BOTH_up","-","AT3G25840","AT3G25840","Protein kinase superfamily protein","129.33105","105.79259","112.36858","101.69918","409.33573","368.32558","101.05038"," 93.75014"
"BraA06001804",1.92902158788998,2.6193335123671,3.37927483947755,3.37927483947755,4.20846927119462e-07,3.12699861669532e-08,2.33490681454365e-06,4.23935902039486e-07,"BOTH_up","-","AT1G16240","SYP51","syntaxin of plants 51"," 4.956630"," 5.497085"," 4.592803"," 4.564093","24.240225","38.977025"," 4.460940"," 2.810846"
"BraA03004727",1.55372741258888,1.59623874191883,4.88884763348915,4.88884763348915,4.24694755203251e-07,2.34912473206088e-06,2.35128225356988e-06,1.31217109204494e-05,"BOTH_up","-","AT5G61460","MIM","P-loop containing nucleoside triphosphate hydrolases superfamily protein","19.08860","19.75616","13.94595","18.59579","72.19869","68.79375","19.32846","18.56248"
"BraA01000213",2.97040150565277,4.21229642673801,7.31827980582696,7.31827980582696,4.29286080095916e-07,3.41316002649931e-08,2.37503089655878e-06,4.54895332913625e-07,"BOTH_up","-","AT4G36860","AT4G36860","LIM domain-containing protein"," 38.12929"," 40.59418"," 36.87581"," 36.60619","373.75239","870.45806"," 36.20406"," 38.50336"
"BraA06001700",0.988052660266449,1.18692848708304,6.32452484801645,6.32452484801645,4.31992105332667e-07,2.32113387863149e-07,2.38832305512335e-06,2.04790623596747e-06,"BOTH_up","-","AT1G15130","AT1G15130","Endosomal targeting BRO1-like domain-containing protein"," 54.45352"," 62.14886"," 58.74479"," 65.44217","139.88234","164.35635"," 57.33338"," 67.01198"
"BraA06004540",1.39486203481093,1.01695134374711,4.81469483247336,4.81469483247336,4.34499826747212e-07,0.000172383668092491,2.40050097332437e-06,0.000487656171059635,"BOTH_up","-","AT2G01570","RGA1","GRAS family transcription factor family protein","14.96611","24.64617","14.77052","23.08039","51.38975","58.62684","23.34129","25.95452"
"BraA07001799",0.949303640624669,1.05847146445074,5.96902067941118,5.96902067941118,4.3715089686595e-07,7.43023736065519e-07,2.4134532152473e-06,5.1588855781523e-06,"BOTH_up","yes","AT2G27100","SE","C2H2 zinc-finger protein SERRATE (SE)"," 43.17437"," 49.42852"," 46.18602"," 52.50740","108.09300","119.10604"," 48.31338"," 53.39818"
"BraA10003178",5.93300626206417,5.44432435304102,1.77589851854843,1.77589851854843,4.38118101703576e-07,1.80636362851012e-05,2.41709741353463e-06,7.11290629790381e-05,"BOTH_up","-","AT5G01490","CAX4","cation exchanger 4"," 0.20246246"," 0.11636941"," 0.75873254"," 0.92006274","18.24686560"," 6.63996077"," 0.64647925"," 0.04915153"
"BraA07002183",1.01544685360468,0.751042978738302,5.04507515512186,5.04507515512186,4.387796431572e-07,0.000166281775821361,2.41905134266001e-06,0.000473030029175534,"BOTH_up","yes","AT3G59100","GSL11","glucan synthase-like 11","23.74004","27.25628","21.51457","26.55320","62.54087","53.51645","30.02208","26.09956"
"BraA01004624",5.72461590885558,6.39846290968011,4.65351485264142,4.65351485264142,4.39725790522561e-07,1.55843085106122e-06,2.42341874748778e-06,9.29859802718103e-06,"BOTH_up","-","AT3G04070","NAC047","NAC domain containing protein 47","  1.5340900","  0.7688963","  1.4808353","  2.6716128","114.1019844"," 80.2372076"," 10.5290784"," 10.2441147"
"BraA09005871",2.37857399474036,2.22299369545466,4.44530687985652,4.44530687985652,4.41428263050866e-07,8.20152039457395e-06,2.43194989864215e-06,3.63844224945304e-05,"BOTH_up","-","AT2G21500","AT2G21500","RING/U-box superfamily protein"," 8.309064"," 9.909151","10.974816","15.227222","56.389877","54.233970","15.621573","14.105215"
"BraA10002212",1.30623589897286,1.43264952398404,3.80849685709103,3.80849685709103,4.4292755511534e-07,8.53817199163977e-07,2.43935609430212e-06,5.76209343261343e-06,"BOTH_up","-","AT5G14670","ARFA1B","ADP-ribosylation factor A1B"," 9.339753","10.453131"," 8.999070"," 9.983915","29.771062","32.374066"," 8.397535"," 7.456720"
"BraA01001783",4.57502776675871,4.53121293489027,4.3253520358807,4.3253520358807,4.43131193800948e-07,3.94406228546111e-06,2.43962399105524e-06,1.98654529194105e-05,"BOTH_up","-","AT4G26120","AT4G26120","Ankyrin repeat family protein / BTB/POZ domain-containing protein"," 2.514551"," 2.632511"," 4.028907"," 6.860142","81.230017","72.188939"," 3.976966"," 2.506158"
"BraA07001818",1.0512917179404,1.56955650267325,4.64511703536618,4.64511703536618,4.44169103336229e-07,5.85209657180817e-09,2.44448310717212e-06,1.24100635207108e-07,"BOTH_up","-","AT2G27460","AT2G27460","sec23/sec24 transport family protein","17.65448","17.25956","15.16226","20.53266","47.31242","59.00171","16.68832","16.92845"
"BraA06000651",1.28829926538052,1.76717007756515,6.77036010032371,6.77036010032371,4.4689106967174e-07,3.0375269933925e-08,2.45860378770821e-06,4.15890481382395e-07,"BOTH_up","-","AT1G55860","UPL1","LOW protein: E3 ubiquitin ligase-like protein"," 70.61231"," 70.01768"," 70.78085"," 82.96206","220.89351","274.02368"," 67.47085"," 68.98086"
"BraA07001423",1.04878171553681,1.24019337933556,5.49658500057108,5.49658500057108,4.52701911567772e-07,3.05022624444205e-07,2.48536033766192e-06,2.5415860819226e-06,"BOTH_up","yes","AT1G22660","AT1G22660","Polynucleotide adenylyltransferase family protein","31.31415","34.45559","31.44359","34.76160","84.49931","94.16383","32.96564","33.87864"
"BraA02000099",2.24607157388186,2.78749317293747,3.47155939681708,3.47155939681708,4.58684495676673e-07,1.3766748012523e-07,2.5155728090421e-06,1.35345792452912e-06,"BOTH_up","-","AT5G03330","AT5G03330","Cysteine proteinases superfamily protein"," 4.134893"," 5.150672"," 4.230877"," 6.644099","24.949607","41.141090"," 4.528478"," 5.538322"
"BraA06003698",2.13147561807145,2.22821851960648,5.8547978874308,5.8547978874308,4.60973136533137e-07,2.1393812169088e-06,2.52688413159449e-06,1.2099842024486e-05,"BOTH_up","-","AT5G25280","AT5G25280","serine-rich protein-like protein"," 27.21120"," 28.59876"," 28.38388"," 33.98869","157.25128","156.36990"," 32.89151"," 32.94102"
"BraA07002578",3.40981856268815,4.25760579697812,3.87121184151446,3.87121184151446,4.6334327782465e-07,2.42508749921413e-07,2.53823272263693e-06,2.12532724040259e-06,"BOTH_up","-","AT1G76590","AT1G76590","PLATZ transcription factor family protein"," 3.534445"," 2.265161"," 4.107461"," 3.844101","50.230141","51.982094"," 7.407911"," 3.998694"
"BraA07004166",5.57584370692467,6.84601187152497,6.22235630285863,6.22235630285863,4.63461298910961e-07,4.09647024455789e-07,2.53823272263693e-06,3.22876523031252e-06,"BOTH_up","yes","AT1G15690","AVP1","Inorganic H pyrophosphatase family protein","  4.3830047","  3.0010523","  2.6695826","  1.9990297","263.2135652","411.0185897","  0.6456239","  0.9370809"
"BraA03000790",1.33513338933075,1.71845996878738,3.18434089879758,3.18434089879758,4.6497707951192e-07,8.97448356099912e-08,2.5455624755493e-06,9.73967062723364e-07,"BOTH_up","yes","AT5G16380","AT5G16380","autophagy-like protein, putative (Protein of unknown function, DUF538)"," 6.483618"," 4.881423"," 6.390269"," 6.160742","21.150464","18.512155"," 4.933120"," 5.772947"
"BraA09004632",1.10492904579979,0.847367716211894,6.92110189637236,6.92110189637236,4.65123105443443e-07,0.000120375564451077,2.5455624755493e-06,0.00035823622319152,"BOTH_up","-","AT3G52220","AT3G52220","leukocyte immunoglobulin-like receptor family A protein"," 84.20890"," 92.11806"," 86.47236"," 92.67844","235.96342","192.87061"," 99.96536","116.50631"
"BraA08003115",2.69297236985471,3.45264782898187,7.37189173173965,7.37189173173965,4.65370979786107e-07,1.44176207698718e-07,2.54578426959614e-06,1.3990958749555e-06,"BOTH_up","yes","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein"," 62.84743"," 44.71760"," 50.03707"," 40.10269","522.97405","582.11008"," 82.69283"," 58.81172"
"BraA02000379",1.27403770813277,1.31244842895103,4.33811133325078,4.33811133325078,4.66593737775423e-07,2.47046125211678e-06,2.55095013288821e-06,1.36343128009531e-05,"BOTH_up","-","AT5G10630","AT5G10630","Translation elongation factor EF1A/initiation factor IF2gamma family protein","13.96741","13.50373","13.27771","14.88090","43.29237","39.08286","13.55462","15.62869"
"BraA01004348",1.82400583015482,2.44407188339283,4.99159815159914,4.99159815159914,4.68688073308462e-07,5.32184406980459e-08,2.56062140710697e-06,6.45842911786617e-07,"BOTH_up","-","AT3G10490","NAC052","NAC domain containing protein 52","17.69653","14.71364","17.43063","18.11502","79.59134","92.57657","15.36496","16.64574"
"BraA06001719",3.13928667273541,3.37867159857117,4.40619869414,4.40619869414,4.70866946135112e-07,1.45477872362523e-06,2.57074080200023e-06,8.79685636183677e-06,"BOTH_up","-","AT1G15330","AT1G15330","Cystathionine beta-synthase (CBS) protein"," 6.551427"," 6.060263"," 6.867307"," 7.068485","73.482660","73.122094"," 7.809276"," 4.060002"
"BraA02001297",4.83179718902253,6.61123629689062,4.14589663499531,4.14589663499531,4.71425380967578e-07,1.96414526176107e-07,2.57289719016286e-06,1.80056181829465e-06,"BOTH_up","-","AT4G28085","AT4G28085","transmembrane protein"," 1.9668469"," 0.5762008"," 1.8014038"," 1.0905568","74.9251132","68.8212736"," 4.4474447"," 1.6606297"
"BraA05002534",1.25659800620708,1.19037070675722,4.94844906655326,4.94844906655326,4.74481518735669e-07,8.24760159892096e-06,2.58867906582302e-06,3.65270819265661e-05,"BOTH_up","-","AT3G22430","AT3G22430","RNA recognition motif XS domain protein","20.17683","22.25980","22.89083","26.35019","62.36536","59.61788","22.10459","20.30515"
"BraA03003556",1.13976735339107,1.28657096494188,6.48834007375921,6.48834007375921,4.75074684180973e-07,6.99965693348518e-07,2.59101716181862e-06,4.90755457162836e-06,"BOTH_up","-","AT3G07560","PEX13","peroxin 13"," 64.15135"," 60.67919"," 63.36632"," 60.36972","182.87098","171.35365"," 70.25688"," 68.73847"
"BraA09002253",1.77659729121823,1.53431107977152,5.43138440780066,5.43138440780066,4.76069250402327e-07,2.6112932388655e-05,2.59464335226199e-06,9.73052925656793e-05,"BOTH_up","-","AT5G45650","AT5G45650","subtilase family protein"," 23.24881"," 33.32649"," 29.24798"," 35.29020","105.64218","111.43733"," 14.33041"," 21.49308"
"BraA04000043",1.0280505481344,1.03542919119499,5.31999996998956,5.31999996998956,4.77278344238638e-07,3.4587553218768e-06,2.6003326889291e-06,1.78669813449421e-05,"BOTH_up","-","AT3G63000","NPL41","NPL4-like protein 1","26.03663","34.55041","28.13324","33.74970","68.97317","82.53960","30.49121","29.11258"
"BraA07001513",10.1636157765721,5.57934760271045,1.73290185930695,1.73290185930695,4.77921401016073e-07,5.62407154997282e-05,2.60293524290415e-06,0.00018663901791392,"BOTH_up","-","AT3G43660","AT3G43660","Vacuolar iron transporter (VIT) family protein"," 0.0000000"," 0.1408401"," 0.0197500"," 0.6026279","16.0712280"," 8.9099217"," 0.6441570"," 1.0215242"
"BraA03003740",1.39034751473402,1.2377179280029,3.49653863291371,3.49653863291371,4.79449366301634e-07,1.52835342166743e-05,2.61035386564778e-06,6.18890734680868e-05,"BOTH_up","-","AT3G11540","SPY","Tetratricopeptide repeat (TPR)-like superfamily protein"," 5.851439"," 9.085712"," 7.074444"," 9.434168","19.931861","24.555869"," 8.139727","10.114860"
"BraA06001752",2.27892282548986,2.66354524682024,7.47662631975974,7.47662631975974,4.84108685388813e-07,4.98568510096325e-07,2.63389931144829e-06,3.7511798990995e-06,"BOTH_up","-","AT1G15740","AT1G15740","Leucine-rich repeat family protein"," 77.33572"," 73.44257"," 79.86084"," 80.12985","483.52468","549.37988","105.91814"," 93.82971"
"BraA08000030",2.7870828545024,2.84769582638804,5.59006641657445,5.59006641657445,4.85710650608345e-07,2.96672145929341e-06,2.64078951315211e-06,1.58131377478084e-05,"BOTH_up","-","AT1G55850","CSLE1","cellulose synthase like E1"," 14.98340"," 15.65411"," 14.82839"," 16.19937","134.98905","133.51940"," 33.59372"," 54.94760"
"BraA06003175",1.25394178049707,1.60113717994288,5.48082253389212,5.48082253389212,4.86076090252999e-07,1.00877952959082e-07,2.64186383307396e-06,1.06066732102602e-06,"BOTH_up","-","AT5G64070","PI-4KBETA1","phosphatidylinositol 4-OH kinase beta1","30.05563","28.12855","30.21273","30.89452","91.98122","98.86478","30.22579","33.02905"
