"","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","woundCtrl_phyB","Gene_ID","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","woundCtrl_WT","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"655",3.06034420924254,6.42729408268889,51.8668167141191,9.58878456494453e-07,6.42517961056734e-06,FALSE,"BraA08003974",3.57713607465546,6.42729408268889,88.3791531929708,1.97137111317927e-08,2.02673947233453e-07,FALSE,"AT1G03630","POR C","protochlorophyllide oxidoreductase C","-","YES"
"656",3.37353882832506,4.64499792985762,51.8422117668612,9.62013352854032e-07,6.44070190298701e-06,FALSE,"BraA06002779",4.05229365946049,4.64499792985762,92.0763759369119,1.43886017536588e-08,1.58043678717788e-07,FALSE,"AT3G47070","AT3G47070","thylakoid soluble phosphoprotein","-","-"
"657",3.39382968215596,6.45386728763327,51.7344685706278,9.75875432788394e-07,6.50262679660075e-06,FALSE,"BraA03001254",4.43632202348561,6.45386728763327,106.802240326216,4.52675904072448e-09,6.39597731606852e-08,FALSE,"AT5G58260","NdhN","oxidoreductases, acting on NADH or NADPH, quinone or similar compound as acceptor","-","-"
"658",3.07433134675758,5.34976388701383,51.651639111847,9.8668289727491e-07,6.55844121752833e-06,FALSE,"BraA02000701",3.68173384206544,5.34976388701383,91.6181219920567,1.49525224044368e-08,1.62424225428457e-07,FALSE,"AT5G16290","VAT1","VALINE-TOLERANT 1","-","-"
"659",3.90730075531119,2.46172685186747,51.6281962842775,9.89765751456386e-07,6.57615573150001e-06,FALSE,"BraA05001241",3.30761584696345,2.46172685186747,51.6625104126231,9.85256882483569e-07,4.99289868972678e-06,FALSE,"AT2G33570","GALS1","glycosyltransferase family protein (DUF23)","-","-"
"660",-4.66788703687742,5.55301031515804,51.5938480375849,9.94302049021363e-07,6.5979402409765e-06,FALSE,"BraA04000146",-4.68058475523492,5.55301031515804,66.0653929076403,1.7310370908833e-07,1.17230409205638e-06,FALSE,"AT3G61060","PP2-A13","phloem protein 2-A13","-","-"
"661",-4.16494720657651,8.01034342119794,51.586275150789,9.95305284970059e-07,6.60181423743309e-06,FALSE,"BraA02003951",-3.66300181368891,8.01034342119794,53.0379096059987,8.22006804083186e-07,4.2970398858417e-06,FALSE,"AT5G49360","BXL1","beta-xylosidase 1","-","-"
"662",-3.66225400833347,5.36790072963754,51.5215949734893,1.00391986302093e-06,6.63658069884475e-06,FALSE,"BraA02001226",-3.89280445205408,5.36790072963754,74.4746763007447,7.17624840091071e-08,5.65053275789568e-07,FALSE,"AT5G59010","BSK5","kinase with tetratricopeptide repeat domain-containing protein","-","YES"
"663",3.88379955711623,3.49406111573807,51.511226204083,1.00530853187781e-06,6.64297073541424e-06,FALSE,"BraA01002476",3.59236101864456,3.49406111573807,59.0479563153993,3.8756141652181e-07,2.27027044884752e-06,FALSE,"AT3G50560","AT3G50560","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"664",3.23923215134324,2.77672074046177,51.4815372234797,1.00929652344944e-06,6.65998067830261e-06,FALSE,"BraA07001989",3.21332865082382,2.77672074046177,64.9916496165081,1.94940448001213e-07,1.29357616000805e-06,FALSE,"AT3G55120","TT5","Chalcone-flavanone isomerase family protein","-","YES"
"665",-9.58523504933442,4.07833111185163,51.3621516352753,1.02551126570164e-06,6.74798046691254e-06,FALSE,"BraA01002083",-8.15543360597311,4.07833111185163,57.2517419525968,4.82104246727856e-07,2.73453003369242e-06,FALSE,"AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)","-","-"
"666",-4.15088213793944,3.98377385078184,51.3524374036308,1.02684330105326e-06,6.74798046691254e-06,FALSE,"BraA03005144",-3.2641131142806,3.98377385078184,46.5057407002645,2.01046149490431e-06,9.17236635646198e-06,FALSE,"AT4G18360","GOX3","Aldolase-type TIM barrel family protein","-","-"
"667",4.22686692976312,3.30409406753138,51.334123136905,1.02935981654707e-06,6.75240869407357e-06,FALSE,"BraA09006039",4.68950581646098,3.30409406753138,78.3546196205068,4.91100327403797e-08,4.1536373741729e-07,FALSE,"AT1G18730","PnsB4","NDH dependent flow 6","-","-"
"668",4.72778255445035,2.58426016027317,51.3032126139526,1.03362269017714e-06,6.77037916911702e-06,FALSE,"BraA04002667",3.10729314059135,2.58426016027317,35.4930455379075,1.14660024977381e-05,4.0547040960323e-05,FALSE,"AT2G36880","MAT3","methionine adenosyltransferase 3","-","-"
"669",3.22087344373681,3.41479008445149,51.1910969427891,1.04924978774131e-06,6.84993432561105e-06,FALSE,"BraA06001836",3.68057685270281,3.41479008445149,80.7498433408645,3.91553960380872e-08,3.44728916117999e-07,FALSE,"AT1G16520","AT1G16520","interactor of constitutive active ROPs protein","-","-"
"670",-3.16719839238702,4.75793936835878,50.8117326864976,1.10410370287333e-06,7.1428657144374e-06,FALSE,"BraA08001583",-3.07352607155105,4.75793936835878,63.3286261486327,2.35051957875524e-07,1.50333921859437e-06,FALSE,"AT4G05530","IBR1","indole-3-butyric acid response 1","-","-"
"671",3.98972969048565,8.93684058768602,50.7683081737055,1.11058304790514e-06,7.17593480050366e-06,FALSE,"BraA06004809",3.98147857846721,8.93684058768602,64.4497735639286,2.07108321663612e-07,1.35096766804196e-06,FALSE,"AT4G20360","RABE1b","RAB GTPase homolog E1B","-","-"
"672",-3.96145353071562,9.49187308225866,50.7550555558494,1.11256885895034e-06,7.17992367358686e-06,FALSE,"BraA03001884",-3.28919659783561,9.49187308225866,47.8511272196332,1.66002538287366e-06,7.80197059612763e-06,FALSE,"AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"673",4.49373548117072,6.10991233575933,50.6425097129521,1.12959279318553e-06,7.26892500602628e-06,FALSE,"BraA10001129",4.46049485502028,6.10991233575933,66.390139054033,1.67044834490647e-07,1.14118302729288e-06,FALSE,"AT5G55740","CRR21","Tetratricopeptide repeat (TPR)-like superfamily protein","-","YES"
"674",8.22833035024494,4.97511383827162,50.5535548636308,1.14325293020273e-06,7.34781589276889e-06,FALSE,"BraA06003644",5.55733122543762,4.97511383827162,43.1325329279499,3.31049402625572e-06,1.40338168076045e-05,FALSE,"AT5G24660","LSU2","response to low sulfur 2","-","-"
"675",-3.82773661251514,7.91536775831814,50.5175313674595,1.14883686323e-06,7.36866023929918e-06,FALSE,"BraA04002762",-5.13774639727617,7.91536775831814,105.690597908373,4.91542101835897e-09,6.82601003522357e-08,FALSE,"AT2G38170","CAX1","cation exchanger 1","-","-"
"676",-4.89552105931894,4.57848110857322,50.4568829034123,1.15830637188983e-06,7.41429129465063e-06,FALSE,"BraA03001219",-3.90708703833732,4.57848110857322,46.3920170883525,2.04365630120834e-06,9.30224123222072e-06,FALSE,"AT5G58670","PLC1","phospholipase C1","-","-"
"677",3.59790393537069,3.87148618975305,50.2498864490523,1.19128459653615e-06,7.59413618769872e-06,FALSE,"BraA09003096",3.6584566576791,3.87148618975305,64.6046777504405,2.03546056290986e-07,1.33325631544741e-06,FALSE,"AT4G04750","AT4G04750","Major facilitator superfamily protein","-","-"
"678",6.76133845363284,2.4144236827548,50.2329686758822,1.19402562146249e-06,7.60273595542866e-06,FALSE,"BraA10000979",6.36430942036064,2.4144236827548,74.6221022100966,7.07150185596796e-08,5.58481882653967e-07,FALSE,"AT5G54160","OMT1","O-methyltransferase 1","-","YES"
"679",-6.19195234531575,1.77792156043942,49.8541690503295,1.2572695765532e-06,7.95075256526614e-06,TRUE,"BraA10003178",-4.67854967649523,1.77792156043942,62.8346374118877,2.48671916465766e-07,1.56940495796758e-06,TRUE,"AT5G01490","CAX4","cation exchanger 4","-","-"
"680",-3.77077634844552,5.88899805091332,49.830803063667,1.26129076161203e-06,7.96657969011769e-06,FALSE,"BraA03002441",-3.38180332867722,5.88899805091332,54.5567013840752,6.75739037969079e-07,3.64001795264658e-06,FALSE,"AT2G44130","AT2G44130","Galactose oxidase/kelch repeat superfamily protein","-","-"
"681",-4.14921725010347,5.31693431784466,49.718654889825,1.28079069506318e-06,8.06708505013782e-06,FALSE,"BraA06004678",-3.54981431386236,5.31693431784466,49.1838947811982,1.37849336778085e-06,6.64140973641585e-06,FALSE,"AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-"
"682",3.59166510458834,5.27646662098314,49.6345623837408,1.29563193938948e-06,8.13452202871577e-06,FALSE,"BraA03000153",3.78600517742491,5.27646662098314,76.4704633648048,5.89264047612562e-08,4.85094984802391e-07,FALSE,"AT5G04080","AT5G04080","cysteine-rich TM module stress tolerance protein","-","-"
"683",6.3105509735303,5.76391949177672,49.6125843115794,1.29954217729448e-06,8.14932026717733e-06,FALSE,"BraA03002351",4.07761882588727,5.76391949177672,36.0524104631235,1.04064289202736e-05,3.72350968868165e-05,FALSE,"AT2G42530","COR15B","cold regulated 15b","-","YES"
"684",4.25383379580132,4.20728867173357,49.597634044,1.30220954484118e-06,8.16279499633617e-06,FALSE,"BraA03003420",3.2339615283976,4.20728867173357,39.3793027638714,5.9668095655462e-06,2.31210198330126e-05,FALSE,"AT3G05590","RPL18","ribosomal protein L18","-","-"
"685",-4.01520960129743,7.59073779691771,49.5350993664671,1.31343278840803e-06,8.21025897122415e-06,FALSE,"BraA03001111",-3.23481871786002,7.59073779691771,43.0332940284735,3.36084502366917e-06,1.42203496431593e-05,FALSE,"AT5G22920","AT5G22920","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"686",3.43385088324127,10.2099348264216,49.4318181091633,1.33220474354519e-06,8.30780612654567e-06,FALSE,"BraA08002502",4.22388190850595,10.2099348264216,90.8751072238056,1.59197184651901e-08,1.71392865008271e-07,FALSE,"AT4G38970","FBA2","fructose-bisphosphate aldolase 2","-","YES"
"687",-3.17999146657866,7.01629554327488,49.3695557449,1.34366503606973e-06,8.35940224021247e-06,FALSE,"BraA03005512",-3.11617657690425,7.01629554327488,61.0453987636882,3.05856859579351e-07,1.85875944779111e-06,FALSE,"AT4G24230","ACBP3","acyl-CoA-binding domain 3","-","-"
"688",3.49890880313475,6.43560415392411,49.3225221469462,1.35239480572384e-06,8.40374822032893e-06,FALSE,"BraA03002149",3.88715811486365,6.43560415392411,77.0625926691798,5.56247802879486e-08,4.61050048305587e-07,FALSE,"AT2G38780","AT2G38780","cytochrome C oxidase subunit","-","-"
"689",4.6070357423922,6.16142120784427,49.0343436102946,1.40727699230362e-06,8.68682120408769e-06,FALSE,"BraA09002946",4.82287580037412,6.16142120784427,65.1914872343595,1.90655056374303e-07,1.27049559158828e-06,FALSE,"AT4G09350","NdhT","Chaperone DnaJ-domain superfamily protein","-","-"
"690",6.25158447102803,3.95688008180554,49.0162719135994,1.41080013379674e-06,8.69638481786832e-06,FALSE,"BraA03005794",5.4404106932011,3.95688008180554,62.0009560087775,2.73688962457703e-07,1.69868464869253e-06,FALSE,"AT4G28250","EXPB3","expansin B3","-","-"
"691",-3.42412634999745,4.05514930369007,74.6701508128757,1.4155981020761e-06,8.72074916895415e-06,FALSE,"BraA10000108",-6.46184751882781,4.05514930369007,206.772147672924,4.62466943592108e-09,6.5226072510213e-08,FALSE,"AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","YES"
"692",-3.19294193143092,3.72239504591301,48.9017879121125,1.43334793763749e-06,8.80940903491376e-06,FALSE,"BraA08001561",-3.0581729325506,3.72239504591301,57.3420815285709,4.76780430316451e-07,2.70725973058476e-06,FALSE,"AT4G20930","AT4G20930","6-phosphogluconate dehydrogenase family protein","-","-"
"693",3.60511273078239,5.93649278256218,48.8102625328651,1.45166182212407e-06,8.91152772239972e-06,FALSE,"BraA01003829",3.4297276010613,5.93649278256218,59.9890387938021,3.46388686413466e-07,2.06130734372324e-06,FALSE,"AT3G17390","MTO3","S-adenosylmethionine synthetase family protein","-","-"
"694",4.53773664216041,2.53531040537554,48.6246828710606,1.48959815781289e-06,9.10534951610678e-06,FALSE,"BraA10002947",3.99527253341169,2.53531040537554,54.1413846271302,7.12635730727246e-07,3.80878994962542e-06,FALSE,"AT5G04830","AT5G04830","Nuclear transport factor 2 (NTF2) family protein","-","-"
"695",11.6509347920273,3.94710274091086,66.7680722962786,1.51466199040383e-06,9.21917236231877e-06,TRUE,"BraA08001190",11.9932648386822,3.94710274091086,92.560174428924,2.31634341160491e-07,1.48589318222609e-06,TRUE,"AT4G15210","BAM5","beta-amylase 5","-","YES"
"696",5.54493829212327,6.3259993584719,48.4777580419902,1.52041356178777e-06,9.24702619163743e-06,FALSE,"BraA06000193",5.10882325475497,6.3259993584719,56.6368091101884,5.20145115016636e-07,2.91978748586371e-06,FALSE,"AT5G45950","AT5G45950","GDSL-like Lipase/Acylhydrolase superfamily protein","-","YES"
"697",-4.85857468995185,1.4804045653489,48.3911746935857,1.53890413114015e-06,9.33110315060612e-06,FALSE,"BraA07001074",-4.66043606465451,1.4804045653489,61.1555253821192,3.01943820836112e-07,1.84066450037196e-06,FALSE,"AT1G29270","AT1G29270","transcription factor bHLH35-like protein","-","-"
"698",3.37223755789488,4.39535455780075,48.3410385090197,1.5497251336185e-06,9.38540731171807e-06,FALSE,"BraA05000746",3.41578403425539,4.39535455780075,67.1243864621581,1.54194605235945e-07,1.06823199225958e-06,FALSE,"AT2G40130","AT2G40130","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein","-","-"
"699",4.02227416512654,3.5518254845726,48.2306840013997,1.5738419544293e-06,9.50586046151851e-06,FALSE,"BraA03004847",3.54936098907359,3.5518254845726,55.2480018932403,6.18933468461055e-07,3.38734798107685e-06,FALSE,"AT3G51240","F3H","flavanone 3-hydroxylase","-","YES"
"700",-6.06276287068923,5.79697300286993,48.2087559479503,1.57868354301313e-06,9.53144571040531e-06,FALSE,"BraA08002156",-5.3939929972995,5.79697300286993,52.8222696818701,8.45487625167568e-07,4.39135331468936e-06,FALSE,"AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-"
"701",3.43031495117805,4.58285139721928,48.1904404845623,1.58274016395296e-06,9.54861256443831e-06,FALSE,"BraA05000709",3.41090237144512,4.58285139721928,62.5830884331026,2.55942268129438e-07,1.60307652222736e-06,FALSE,"AT2G45970","CYP86A8","cytochrome P450, family 86, subfamily A, polypeptide 8","-","-"
"702",4.63965939031556,8.40560305378497,48.0685184283919,1.61004088316877e-06,9.67992494311551e-06,FALSE,"BraA01001824",5.55050816685772,8.40560305378497,88.3353775507901,1.97886464846111e-08,2.03178927376241e-07,FALSE,"AT4G26530","FBA5","Aldolase superfamily protein","-","-"
"703",7.76555116933942,4.43072580806112,48.0370109371516,1.61718072911524e-06,9.71384273649051e-06,FALSE,"BraA02002649",8.27095254573356,4.43072580806112,107.034254486124,4.45001530700676e-09,6.32730270391025e-08,FALSE,"AT1G77760","NIA1","nitrate reductase 1","-","-"
"704",3.31466754263182,3.36403684477093,47.887380322089,1.65157142257532e-06,9.8692992374091e-06,FALSE,"BraA04003325",3.60004166134348,3.36403684477093,73.0684084517225,8.26671567946424e-08,6.36169327769165e-07,FALSE,"AT4G22100","BGLU3","beta glucosidase 2","-","-"
"705",3.00779092346259,4.17983249452202,47.7628555253746,1.68081125876816e-06,1.00170478589796e-05,FALSE,"BraA05000553",3.0348671682563,4.17983249452202,64.9492154582145,1.95864114630204e-07,1.29806364811764e-06,FALSE,"AT2G44160","MTHFR2","methylenetetrahydrofolate reductase 2","-","-"
"706",4.22760447020693,9.19627356585183,47.7529749078943,1.6831558287559e-06,1.00237884012932e-05,FALSE,"BraA10001847",4.58109663033136,9.19627356585183,70.5691066636808,1.06887274595507e-07,7.91347931389122e-07,FALSE,"AT5G19220","APL1","ADP glucose pyrophosphorylase large subunit 1","-","-"
"707",4.55918518924227,2.64106052280559,47.7059552086465,1.69436297609123e-06,1.00714778110558e-05,FALSE,"BraA03000719",4.75875783187628,2.64106052280559,65.6233884422734,1.81745769366105e-07,1.21938551143329e-06,FALSE,"AT5G15430","AT5G15430","Plant calmodulin-binding protein-like protein","-","-"
"708",-3.2853942911964,5.61664384947569,47.6300206716679,1.71263727487455e-06,1.01570876814338e-05,FALSE,"BraA07002263",-3.24747324020211,5.61664384947569,59.4394452365608,3.69808094044378e-07,2.18006719110806e-06,FALSE,"AT3G61070","PEX11E","peroxin 11E","-","-"
"709",4.59083796504624,6.5168980416925,47.3999322767427,1.76935924244737e-06,1.04540970255712e-05,FALSE,"BraA04000685",3.27643156548477,6.5168980416925,36.0370918824019,1.04339550423923e-05,3.73166217603396e-05,FALSE,"AT3G52960","AT3G52960","Thioredoxin superfamily protein","-","YES"
"710",7.46268521349912,5.08163706948099,47.1667511263524,1.82897907144993e-06,1.0765717360599e-05,FALSE,"BraA05002504",7.33622674149494,5.08163706948099,62.9002236085064,2.4681419333697e-07,1.56018289282085e-06,FALSE,"AT3G22740","HMT3","homocysteine S-methyltransferase 3","-","-"
"711",3.74863706357619,9.58313285623719,46.9920234332774,1.8751152765636e-06,1.09841140502832e-05,FALSE,"BraA09003522",5.11137664419988,9.58313285623719,102.930757338197,6.05052668710864e-09,8.01643855682575e-08,FALSE,"AT1G32060","PRK","phosphoribulokinase","-","-"
"712",-4.69770165247498,3.6096829029398,46.977035617225,1.87913251322311e-06,1.0991284191056e-05,FALSE,"BraA03000490",-4.9783521591388,3.6096829029398,74.9238474469805,6.8623590881347e-08,5.46350693208094e-07,FALSE,"AT5G25400","AT5G25400","Nucleotide-sugar transporter family protein","-","-"
"713",7.77876453376046,2.59522139486687,46.8771815282359,1.90614184021567e-06,1.11285877466597e-05,FALSE,"BraA10002112",3.87662850274983,2.59522139486687,29.5617774461338,3.43638829312331e-05,0.000104762253987528,FALSE,"AT5G16080","CXE17","carboxyesterase 17","-","-"
"714",8.03030748341102,2.25415818093003,46.8680505641052,1.90863307821935e-06,1.11390006122256e-05,FALSE,"BraA02001831",6.88787494366752,2.25415818093003,45.9079846323095,2.19190906943244e-06,9.88274097761864e-06,FALSE,"AT1G65480","FT","PEBP (phosphatidylethanolamine-binding protein) family protein","-","YES"
"715",3.66977614167134,5.52437030414397,46.7181471215986,1.95005283564375e-06,1.13065745807218e-05,FALSE,"BraA05003251",4.25151100925255,5.52437030414397,75.9685716635191,6.18956147050719e-08,5.0426344485395e-07,FALSE,"AT3G18890","Tic62","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"716",7.34528856503784,2.74655314179044,46.6989738719701,1.95542217238125e-06,1.1328062198484e-05,FALSE,"BraA10001975",6.59072874697238,2.74655314179044,58.192176603318,4.29757834536023e-07,2.47417275625348e-06,FALSE,"AT5G17870","PSRP6","plastid-specific 50S ribosomal protein 6","-","-"
"717",6.59418770656069,4.2625270405404,54.7666050304821,1.96383888084374e-06,1.13642735237061e-05,FALSE,"BraA08003254",11.0651850910894,4.2625270405404,78.3040787666471,2.07899712472885e-07,1.35556813352246e-06,FALSE,"AT1G19050","ARR7","response regulator 7","-","YES"
"718",4.46454919575199,3.9069912253945,46.5449656250805,1.99915128266723e-06,1.15304658076886e-05,FALSE,"BraA08003977",4.37015540989331,3.9069912253945,57.9538101691017,4.42401499063221e-07,2.53860721664422e-06,FALSE,"AT1G03600","PSB27","photosystem II family protein","-","-"
"719",4.29133324213391,3.35663448417406,46.4444441621993,2.02827837280044e-06,1.16581151810404e-05,FALSE,"BraA03002393",3.52305218985262,3.35663448417406,42.5661496239624,3.60956567513508e-06,1.50899454267628e-05,FALSE,"AT2G43340","AT2G43340","hypothetical protein (DUF1685)","-","-"
"720",3.0130693289023,2.74980332539916,46.3363970829911,2.06011239559717e-06,1.17870480213375e-05,FALSE,"BraA06002560",3.44629748345501,2.74980332539916,72.938241849111,8.3766045029148e-08,6.42728289239159e-07,FALSE,"AT3G47690","EB1a","microtubule end binding protein EB1A","-","-"
"721",4.56080612148282,2.71767374804516,46.3028651606118,2.07010439927788e-06,1.18356132381525e-05,FALSE,"BraA02001801",4.33074659181296,2.71767374804516,58.2334124047706,4.27611515770429e-07,2.46271688921571e-06,FALSE,"AT1G65090","AT1G65090","nucleolin","-","-"
"722",3.04607322952267,5.59061872910826,46.2588204278478,2.08331088574841e-06,1.18895262297607e-05,FALSE,"BraA05003937",3.18442643987497,5.59061872910826,67.1945195663088,1.5302575777037e-07,1.06153610723033e-06,FALSE,"AT3G11700","FLA18","FASCICLIN-like arabinogalactan protein 18 precursor","-","-"
"723",4.6913038579747,5.20554989751421,46.1309560562921,2.12218286063609e-06,1.20763406458467e-05,FALSE,"BraA09004118",3.67271018527142,5.20554989751421,41.5217663992773,4.24296346620161e-06,1.72971367412622e-05,FALSE,"AT1G69530","EXPA1","expansin A1","-","YES"
"724",3.81224245873064,4.92205235603955,46.1150184992068,2.12708419636598e-06,1.20998573367548e-05,FALSE,"BraA05003247",4.7733674200016,4.92205235603955,82.5658691520636,3.30975228296775e-08,3.02038417583155e-07,FALSE,"AT3G18890","Tic62","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"725",5.54185739188865,6.48478500460799,45.9589178457891,2.1757602965161e-06,1.23233058895874e-05,FALSE,"BraA08003250",5.14410233110792,6.48478500460799,54.2847176075407,6.99655241696174e-07,3.74959942264139e-06,FALSE,"AT1G19150","Lhca6","PSI type II chlorophyll a/b-binding protein (Lhca2*1)","-","-"
"726",3.64836660775669,4.56547796221904,45.9173293521671,2.18893631551776e-06,1.23667830603911e-05,FALSE,"BraA05001119",3.55628413204151,4.56547796221904,58.5990346239546,4.09092743449194e-07,2.37329248376111e-06,FALSE,"AT2G35130","AT2G35130","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"727",-5.1881071814215,3.81275205457346,45.881688009531,2.20029865922814e-06,1.24158748042826e-05,FALSE,"BraA07003165",-4.65462820440504,3.81275205457346,53.9489269184903,7.30487332391245e-07,3.88835664925201e-06,FALSE,"AT1G67920","AT1G67920","hypothetical protein","-","-"
"728",4.67686344146689,6.57970946807418,45.8613166529599,2.20682237288893e-06,1.24365858035345e-05,FALSE,"BraA06001059",5.53468849447233,6.57970946807418,74.2675454410104,7.32633574059745e-08,5.75431759266487e-07,FALSE,"AT1G49010","AT1G49010","Duplicated homeodomain-like superfamily protein","YES","-"
"729",-3.50922550960569,3.70013630986645,45.7906821588611,2.22960915347572e-06,1.25275063176651e-05,FALSE,"BraA03005404",-3.04038991570981,3.70013630986645,50.0355912130972,1.22652733936137e-06,6.02356952310391e-06,FALSE,"AT4G22920","NYE1","non-yellowing 1","-","YES"
"730",-5.69935478384888,2.23993318853176,45.7357556661357,2.24750904588019e-06,1.2611690688825e-05,FALSE,"BraA03004879",-5.56414561675457,2.23993318853176,52.2110593660631,9.16187073928127e-07,4.70191866437193e-06,FALSE,"AT3G51910","HSFA7A","heat shock transcription factor A7A","YES","-"
"731",3.39678718334122,4.92198850115026,45.5777874209638,2.29988430265812e-06,1.28531753736419e-05,FALSE,"BraA04001289",3.18086348375693,4.92198850115026,54.6305286744649,6.69404788078848e-07,3.61455621418904e-06,FALSE,"AT5G39720","AIG2L","avirulence induced protein 2 like protein","-","-"
"732",3.44907910833256,8.57113480966439,45.5087446455376,2.32320010195447e-06,1.29670814201288e-05,FALSE,"BraA09000117",4.13407505239827,8.57113480966439,81.5459976006437,3.63600349693196e-08,3.25174403646074e-07,FALSE,"AT4G00780","AT4G00780","TRAF-like family protein","-","-"
"733",-4.27422614407136,8.92131182874791,45.4924417237965,2.32874382308613e-06,1.29934164393392e-05,FALSE,"BraA04003311",-4.62843221043938,8.92131182874791,69.6096128004669,1.18199495962756e-07,8.58541793471981e-07,FALSE,"AT2G46800","ZAT","zinc transporter","-","-"
"734",6.09214448876918,3.18076696234567,45.3477527888413,2.37859305982563e-06,1.32387039468371e-05,FALSE,"BraA07002502",7.20886053934908,3.18076696234567,72.3248693098976,8.9167132581887e-08,6.7801481489802e-07,FALSE,"AT1G78320","GSTU23","glutathione S-transferase TAU 23","-","-"
"735",-3.33513589058428,4.86064445374239,45.1638533810604,2.44366877759449e-06,1.35291405414482e-05,FALSE,"BraA09003973",-3.36873113775841,4.86064445374239,59.6790046978667,3.59390566180464e-07,2.12422362436369e-06,FALSE,"AT1G27300","AT1G27300","transmembrane protein","-","-"
"736",3.05954766773277,2.90473207842912,45.0621333372464,2.48051122162808e-06,1.37138203823063e-05,FALSE,"BraA03000862",3.66934827296994,2.90473207842912,78.1750284601441,4.99626909649475e-08,4.20991839287085e-07,FALSE,"AT5G17770","CBR","NADH:cytochrome B5 reductase 1","-","-"
"737",-4.37032694402285,3.93856334712044,45.02100039752,2.49558406488435e-06,1.37729639485553e-05,FALSE,"BraA10001385",-4.37431636888773,3.93856334712044,60.8708894474712,3.12173309827911e-07,1.88912260541765e-06,FALSE,"AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"738",8.1398075653324,5.63232385401346,44.9408960707575,2.52523031598608e-06,1.38975962145528e-05,FALSE,"BraA03004531",7.60885957395923,5.63232385401346,47.2310901172967,1.81230913701704e-06,8.38499289143097e-06,FALSE,"AT2G15020","AT2G15020","hypothetical protein","-","-"
"739",4.33054094054031,2.59467750948158,44.8881901476493,2.54494968643653e-06,1.39901469371757e-05,FALSE,"BraA09006121",4.07086378288479,2.59467750948158,54.7141624447684,6.62308639742085e-07,3.58073838416744e-06,FALSE,"AT1G17180","GSTU25","glutathione S-transferase TAU 25","-","-"
"740",-4.14478547012159,6.07692880059854,44.8723719909715,2.55090118520208e-06,1.40143750977594e-05,FALSE,"BraA06001356",-3.74547197210764,6.07692880059854,50.2365650340153,1.19344235265967e-06,5.88127195706426e-06,FALSE,"AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"741",9.84813647025252,3.17031855144354,49.3892750137967,2.56799025062019e-06,1.4064080217384e-05,FALSE,"BraA09005856",6.09216509589196,3.17031855144354,51.7995677067436,1.9047326716878e-06,8.73812073808391e-06,FALSE,"AT2G21650","MEE3","Homeodomain-like superfamily protein","-","-"
"742",4.49364698167836,5.51009064732503,44.8228534808863,2.56963237121651e-06,1.40681786166775e-05,FALSE,"BraA05001582",3.86735120997078,5.51009064732503,49.3372649790908,1.34965167686782e-06,6.51841589257425e-06,FALSE,"AT2G29740","UGT71C2","UDP-glucosyl transferase 71C2","-","-"
"743",5.35630187644342,2.49744725816494,44.5363717577352,2.68104104184032e-06,1.45867908740292e-05,FALSE,"BraA07003361",5.41130530007342,2.49744725816494,54.7415029935757,6.60006989340082e-07,3.57731061026615e-06,FALSE,"AT1G70230","TBL27","TRICHOME BIREFRINGENCE-LIKE 27","-","-"
"744",-5.16141718630134,4.73688825473612,44.4960751200967,2.69713755657537e-06,1.4664229754921e-05,FALSE,"BraA07001523",-4.46158726755108,4.73688825473612,46.3329883656113,2.061125693335e-06,9.37633480147192e-06,FALSE,"AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"745",3.99794932710791,6.88311768801121,44.4695792386871,2.70777979495545e-06,1.47002203274291e-05,FALSE,"BraA07003368",4.22881893437375,6.88311768801121,66.0691381713557,1.73032457750007e-07,1.17230409205638e-06,FALSE,"AT1G70370","PG2","polygalacturonase 2","-","-"
"746",4.01571259192979,4.78323684875986,44.436630557728,2.72107891375493e-06,1.47536280063736e-05,FALSE,"BraA10000876",4.12332097446983,4.78323684875986,61.5404174327472,2.88697910246019e-07,1.77851471908898e-06,FALSE,"AT5G52910","ATIM","timeless family protein","-","-"
"747",3.44605068992292,4.43652530684519,44.3909078887541,2.73965428459125e-06,1.48135205906789e-05,FALSE,"BraA05001819",5.24438797679412,4.43652530684519,104.154892724058,5.51463787625203e-09,7.43351939650439e-08,FALSE,"AT5G18475","AT5G18475","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
