"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA03003414",-1.54564446914437,2.85455199242019,32.7231888795822,7.67320220428715e-06,2.91237527599421e-05,"BraA03003414",-1.91071628976472,2.85455199242019,37.7385703397831,2.76123093338285e-06,1.50543037379446e-05,"10.536800","16.063831"," 3.610851"," 4.257837","AT3G05510","AT3G05510","Phospholipid/glycerol acyltransferase family protein","-","-","Both_sig"
"BraA01001147",-1.39525127378968,2.90052168208215,32.7187502509583,7.68046568881667e-06,2.91442936214981e-05,"BraA01001147",-1.52558679514893,2.90052168208215,28.9861843319796,1.75215785130764e-05,7.10614908002636e-05,"11.913777","10.816687"," 4.534590"," 3.757067","AT4G19350","EMB3006","embryo defective 3006","-","-","Both_sig"
"BraSca001031",-1.34400748252152,5.28109358302734,32.7167286995916,7.68377628459234e-06,2.91456885760651e-05,"BraSca001031",-1.56386061029783,5.28109358302734,32.955069069769,7.30394072117702e-06,3.38228970142178e-05,"70.05339","78.19355","27.58813","26.42983","AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1","-","-","Both_sig"
"BraA10002551",-4.51385169603778,6.50411917725237,32.7162645029829,7.68453669572239e-06,2.91456885760651e-05,"BraA10002551",-4.34804456774262,6.50411917725237,23.2798967191287,7.02859160322149e-05,0.000233052521244378,"298.911326","381.418922"," 13.078301"," 18.764237","AT5G65207","AT5G65207","hypothetical protein","-","-","Both_sig"
"BraA02000075",-2.18684900143829,2.74587529244547,32.6934803214835,7.72196075741643e-06,2.9266472988619e-05,"BraA02000075",-2.42188480633116,2.74587529244547,29.9497254868705,1.40799847546497e-05,5.90826339744563e-05,"13.776714","16.969530"," 3.030111"," 3.187057","AT5G02880","UPL4","ubiquitin-protein ligase 4","-","-","Both_sig"
"BraA03000356",-1.27968583993815,4.90243177458537,32.6562818993846,7.78348750011435e-06,2.94854616731167e-05,"BraA03000356",-1.4440331900289,4.90243177458537,30.5901009450367,1.22032772307417e-05,5.24091633320257e-05,"60.10076","42.49455","24.74976","15.63103","AT5G23090","NF-YB13","nuclear factor Y, subunit B13","YES","-","Both_sig"
"BraA05003978",-1.68013393291266,2.46893219220552,32.6440011889493,7.80391686560408e-06,2.95557390434572e-05,"BraA05003978",-2.11622089503824,2.46893219220552,38.1562922837759,2.54599809896248e-06,1.40836372272749e-05,"10.432180","12.338949"," 3.245611"," 2.819507","AT3G11240","ATE2","arginine-tRNA protein transferase 2","-","-","Both_sig"
"BraA03004132",-1.12568295616392,4.64837818907939,32.6139640628284,7.85413075852211e-06,2.97244573549262e-05,"BraA03004132",-1.07767677697714,4.64837818907939,22.4747904565117,8.67513779724719e-05,0.000278155772924569,"42.09710","37.65431","19.27073","17.81792","AT3G19120","AT3G19120","PIF / Ping-Pong family of plant transposase","-","-","Both_sig"
"BraA05004649",-1.03858508367073,3.66195440310386,32.5916964990724,7.89158282225434e-06,2.98375002695852e-05,"BraA05004649",-1.45087108698698,3.66195440310386,47.1397447498191,5.04095823846917e-07,3.70769545203293e-06,"20.871893","24.526014","10.155261"," 8.959458","AT3G02290","AT3G02290","RING/U-box superfamily protein","-","-","Both_sig"
"BraA08001510",-1.28974827227268,4.56064340237991,32.587928831992,7.89793889148414e-06,2.98543607473488e-05,"BraA08001510",-1.55542819210958,4.56064340237991,35.062093211018,4.71023744029531e-06,2.35212999080736e-05,"43.38070","43.33546","17.74739","14.73021","AT4G05000","VPS28-2","Vacuolar protein sorting-associated protein VPS28 family protein","-","-","Both_sig"
"BraA08002706",-0.867757245845026,4.65880139792211,32.5837096005473,7.90506336012289e-06,2.98741169959986e-05,"BraA08002706",-1.03376471037298,4.65880139792211,34.5418763017678,5.24090120379921e-06,2.57545379168903e-05,"40.97754","42.03533","22.44986","20.54275","AT1G30480","DRT111","D111/G-patch domain-containing protein","-","-","Both_sig"
"BraA08002854",-2.19394182609114,5.09013460985887,32.5767752772625,7.91678763841207e-06,2.99112427817105e-05,"BraA08002854",-3.00949736981327,5.09013460985887,43.0327070348998,1.02764202372599e-06,6.6291333825603e-06,"77.92022","94.08557","17.01976","11.65273","AT1G28050","BBX13","B-box type zinc finger protein with CCT domain-containing protein","YES","-","Both_sig"
"BraA02002707",-0.824369205069737,7.09246895070488,32.5744232293001,7.9207686812389e-06,2.99191022420687e-05,"BraA02002707",-1.319580070667,7.09246895070488,61.4041222844995,5.70166756325872e-08,6.63298207285235e-07,"181.30010","219.83400","102.39985"," 88.08262","AT1G78900","VHA-A","vacuolar ATP synthase subunit A","-","-","Both_sig"
"BraA03004637",-0.932087101521675,5.60928056291186,32.5576740846522,7.94918107173301e-06,3.00192202660935e-05,"BraA03004637",-1.13206281705079,5.60928056291186,35.9652311056484,3.92251376946638e-06,2.02029995848825e-05,"71.48759","93.96377","37.47636","42.85571","AT5G23110","AT5G23110","Zinc finger, C3HC4 type (RING finger) family protein","-","-","Both_sig"
"BraA05000498",-1.12707418436795,4.32206000131767,32.5551323064941,7.95350249118822e-06,3.00283351430325e-05,"BraA05000498",-1.09018167890137,4.32206000131767,23.2175458442564,7.1430997121637e-05,0.000236004176048398,"29.22150","36.01889","13.38733","16.89542","AT2G43410","FPA","RNA binding protein","-","-","Both_sig"
"BraA04001645",-1.61416187255914,8.03166827989046,32.5382068343527,7.98234366130364e-06,3.01227737302612e-05,"BraA04001645",-2.00037133270968,8.03166827989046,36.5737823642981,3.47309876557344e-06,1.82404319553306e-05,"582.6780","617.2147","190.3344","154.2741","AT2G22660","AT2G22660","DNA-binding protein, putative (duplicated DUF1399)","-","-","Both_sig"
"BraA03002324",-1.12769984069399,2.64069473132804,32.5192539010689,8.01477469288906e-06,3.02234196612539e-05,"BraA03002324",-0.760367075138861,2.64069473132804,11.5185249221986,0.00247085656490332,0.00510786476642741,"8.465492","9.455497","3.865424","5.587556","AT2G41760","AT2G41760","amino-terminal glutamine amidohydrolase","-","-","Both_sig"
"BraA06001752",-1.85771586404528,7.47662631975974,32.4960408330163,8.05469074593435e-06,3.0359394717674e-05,"BraA06001752",-2.30201471057479,7.47662631975974,36.2893431815032,3.67577060315472e-06,1.91246215683705e-05,"415.51304","475.88293","114.66150"," 96.50211","AT1G15740","AT1G15740","Leucine-rich repeat family protein","-","-","Both_sig"
"BraA06001934",-2.03680863677964,4.67395240107839,32.4703536505021,8.09911329674105e-06,3.05124453625868e-05,"BraA06001934",-1.44223063585096,4.67395240107839,12.7414399555121,0.00160882858554716,0.00351268718775312,"57.44042","50.22351","14.00231","18.44147","AT1G17640","AT1G17640","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA08002874",-0.859511484498497,4.71866950855849,32.4703187285114,8.09917387070442e-06,3.05124453625868e-05,"BraA08002874",-1.02487293693581,4.71866950855849,34.518215008085,5.26653580660715e-06,2.58562924504044e-05,"39.05040","40.05825","21.48953","19.68537","AT1G27600","IRX9-L","Nucleotide-diphospho-sugar transferases superfamily protein","-","-","Both_sig"
"BraA09004322",-0.910171086733707,4.77176099604532,32.4299783363307,8.16947642630782e-06,3.0769935140006e-05,"BraA09004322",-1.02775019056849,4.77176099604532,31.1844898462442,1.07028822856176e-05,4.68344084447099e-05,"39.70046","50.22142","21.13411","24.63047","AT1G22660","AT1G22660","Polynucleotide adenylyltransferase family protein","-","-","Both_sig"
"BraA09003989",-1.22147253169439,3.39474990113919,32.4250408516286,8.17812662801259e-06,3.07877943876807e-05,"BraA09003989",-1.57653502716222,3.39474990113919,39.7450410048755,1.87948961882167e-06,1.09002087694374e-05,"17.870083","17.732598"," 7.644271"," 5.946793","AT2G26430","RCY1","arginine-rich cyclin 1","-","-","Both_sig"
"BraA03004866",-1.59210691155841,6.01782691254948,32.3847228915902,8.2491353573135e-06,3.10328371233543e-05,"BraA03004866",-1.43914349082851,6.01782691254948,19.984503748514,0.000170747228420988,0.000500011418669089,"154.70758","124.31494"," 51.35759"," 45.83113","AT3G51710","AT3G51710","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein","-","-","Both_sig"
"BraA02002090",-1.23464119879173,3.26129776095899,32.372703602685,8.27043347070717e-06,3.10928410706072e-05,"BraA02002090",-1.12852925721798,3.26129776095899,20.5522190052319,0.000145791773764015,0.000435438808168046,"15.982102","15.624626"," 6.771268"," 7.152640","AT1G69340","AT1G69340","appr-1-p processing enzyme family protein","-","-","Both_sig"
"BraA08001352",-1.84788025212955,3.66567940446235,32.3723777063616,8.27101178923968e-06,3.10928410706072e-05,"BraA08001352",-2.3420896904405,3.66567940446235,37.6004096856348,2.83670960183544e-06,1.53911786049258e-05,"26.999117","29.055969"," 7.516856"," 5.744849","AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-","Both_sig"
"BraA02004534",-5.24751306978653,1.99553395865948,32.300972686275,8.39879016374839e-06,3.15054712052907e-05,"BraA02004534",-3.69774267004512,1.99553395865948,15.7025742730392,0.000608035491906815,0.00150242992819674,"11.8477641","16.5518042"," 0.3027000"," 1.3025351","AT5G66700","HB53","homeobox 53","YES","-","Both_sig"
"BraA08001689",-1.78898085711388,3.19347484831507,32.2946974756222,8.41012176699056e-06,3.15404614277892e-05,"BraA08001689",-1.62686964884219,3.19347484831507,20.1656765131473,0.000162311610303048,0.000478066007891089,"21.658127","17.555803"," 6.254399"," 5.698675","AT4G34460","AGB1","GTP binding protein beta 1","-","YES","Both_sig"
"BraA08002418",-2.5076750333761,5.86997032443709,32.2916458663329,8.41563828682596e-06,3.15536318805719e-05,"BraA08002418",-2.00928155744474,5.86997032443709,16.2025403407435,0.000520188614506319,0.0013123527476085,"161.49390","171.52227"," 28.40201"," 42.62439","AT4G38060","AT4G38060","hypothetical protein","-","-","Both_sig"
"BraA02003270",-2.17534953497246,4.76461021971832,32.2805012331113,8.4358183512018e-06,3.16217625262959e-05,"BraA02003270",-2.122919405427,4.76461021971832,23.1075732796868,7.35004695487575e-05,0.000241978119786121,"80.865349","70.271584","17.911091","16.100140","AT5G47650","NUDT2","nudix hydrolase homolog 2","-","-","Both_sig"
"BraA09001289",-6.55092925522314,5.73152092007886,32.2677415420466,8.45898750709044e-06,3.17010627051437e-05,"BraA09001289",-5.32963211559124,5.73152092007886,18.6813296087791,0.000247537451504722,0.000692172586016047,"177.626937","179.631724","  1.887505","  4.442859","AT2G19800","MIOX2","myo-inositol oxygenase 2","-","-","Both_sig"
"BraA04000587",-2.08733258988713,6.42005625567864,32.2269846766431,8.53345892285279e-06,3.19573265395439e-05,"BraA04000587",-2.13841273356871,6.42005625567864,25.2451410243324,4.27215473224831e-05,0.000151518061031069,"213.78172","183.55087"," 50.28384"," 41.66591","AT3G54140","PTR1","peptide transporter 1","-","-","Both_sig"
"BraA02001927",-4.31197995777247,2.41484807809511,32.1940010030642,8.59424911328818e-06,3.21543810418721e-05,"BraA02001927",-3.68179682285219,2.41484807809511,18.8127272643973,0.000238304787229429,0.000670405245932299,"18.5479599","14.8854478"," 0.9245081"," 1.1701235","AT1G67330","AT1G67330","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)","-","-","Both_sig"
"BraA03001331",-4.24836916818054,8.34013906602117,32.1927959956932,8.59647888704873e-06,3.21550802476585e-05,"BraA03001331",-6.06492783016252,8.34013906602117,41.3195315945043,1.40201403561873e-06,8.54674706453868e-06," 910.44203","1423.64978","  47.89124","  21.22072","AT5G56870","BGAL4","beta-galactosidase 4","-","-","Both_sig"
"BraA09003496",-0.937024420740046,5.08570199773026,32.181817047877,8.61682359130716e-06,3.22235218168626e-05,"BraA09003496",-1.76761418193603,5.08570199773026,82.2109591384384,4.29693732381505e-09,9.33560432013914e-08,"48.86703","54.17376","25.50046","15.91006","AT1G32360","AT1G32360","Zinc finger (CCCH-type) family protein","YES","-","Both_sig"
"BraA06003227",-2.54123783556968,2.18867359681186,32.1402632022149,8.69430102112031e-06,3.24978147880393e-05,"BraA06003227",-2.86911587670013,2.18867359681186,30.1015496546248,1.36082548004983e-05,5.74246462626923e-05,"11.892704","13.392815"," 2.037185"," 1.837849","AT5G64530","XND1","xylem NAC domain 1","YES","-","Both_sig"
"BraA09000513",-1.23445858348208,6.26363665794509,32.0915875414085,8.78602192569484e-06,3.2778379974031e-05,"BraA09000513",-0.973127760026169,6.26363665794509,15.1359499887969,0.000727641063283765,0.00175203768335421,"133.84310","116.36217"," 56.85604"," 59.24806","AT5G27990","AT5G27990","Pre-rRNA-processing protein TSR2, conserved region","-","-","Both_sig"
"BraA01000557",-0.931408615799594,6.8994887552593,32.080683038506,8.80671352800476e-06,3.28477893200936e-05,"BraA01000557",-1.30463751632352,6.8994887552593,46.4709858372357,5.64411907035161e-07,4.06025750307744e-06,"195.25438","204.86861","102.39056"," 82.94324","AT4G32850","nPAP","nuclear poly(a) polymerase","-","-","Both_sig"
"BraA04002958",-2.8278559086386,5.1303989620682,32.0531285868444,8.85923539969334e-06,3.30280353366114e-05,"BraA04002958",-2.85239532914489,5.1303989620682,23.7109871766591,6.2895047352408e-05,0.000212439494705344,"110.72018"," 52.46773"," 15.55891","  7.31377","AT2G40820","AT2G40820","stomatal closure actin-binding-like protein","-","-","Both_sig"
"BraA03002783",-1.11393155651107,3.89303222768467,32.0213288143856,8.92027310565342e-06,3.32241123244167e-05,"BraA03002783",-1.42643975568322,3.89303222768467,38.9936422611135,2.16745152313849e-06,1.23339432300072e-05,"25.538108","28.526768","11.806933","10.624525","AT5G50350","AT5G50350","hypothetical protein","-","-","Both_sig"
"BraA03005327",-3.15122160912625,3.06746468351805,31.9731816698312,9.01356072515471e-06,3.3547752616206e-05,"BraA03005327",-3.90186034257043,3.06746468351805,32.6406501580838,7.80950153668405e-06,3.57850230531025e-05,"31.454943","21.943455"," 3.519560"," 1.488773","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES","Both_sig"
"BraA10001933",-5.28838908786462,3.87745997948788,31.9214129353526,9.11505048056232e-06,3.38614336946073e-05,"BraA10001933",-4.23089662375154,3.87745997948788,16.7470286570472,0.00043998300219485,0.00113604535015534,"67.3499038","35.9759863"," 1.6931464"," 1.9249096","AT5G18270","ANAC087","NAC domain containing protein 87","YES","YES","Both_sig"
"BraA03001759",-1.01152281243734,3.49748400731707,31.9069739538899,9.14357847014318e-06,3.39593971496115e-05,"BraA03001759",-0.942516863878876,3.49748400731707,20.8773894317005,0.000133309426131505,0.000402588328340348,"19.225744","17.255157"," 9.528514"," 8.972662","AT2G31440","AT2G31440","gamma-secretase subunit APH1-like protein","-","-","Both_sig"
"BraA06003543",-1.29104166056491,6.27248632604634,31.88522047103,9.18674167747326e-06,3.40875327683708e-05,"BraA06003543",-1.97864538042259,6.27248632604634,53.8756740658132,1.71095896054782e-07,1.56846208730475e-06,"119.82137","126.59379"," 48.98224"," 32.10996","AT5G23575","AT5G23575","Transmembrane CLPTM1 family protein","-","-","Both_sig"
"BraA05004039",-0.9089803899152,4.74128734434695,31.8673476070854,9.22237080279932e-06,3.42014976574289e-05,"BraA05004039",-1.47384378567934,4.74128734434695,61.3617132612823,5.73544393225954e-08,6.66734767309935e-07,"43.95745","50.82785","23.42311","18.29657","AT3G10480","NAC050","NAC domain containing protein 50","YES","-","Both_sig"
"BraA09004820",-1.05622185623589,3.86270051871987,31.8665449353026,9.22397443175259e-06,3.42014976574289e-05,"BraA09004820",-1.39434635530894,3.86270051871987,40.8727990468179,1.52243689268982e-06,9.14973527718128e-06,"24.666217","22.675583","11.843258"," 8.595991","AT3G54480","SKIP5","SKP1/ASK-interacting protein 5","-","-","Both_sig"
"BraA06003052",-1.02586820479142,5.0125394038942,31.808597460317,9.3405507006518e-06,3.45767328382548e-05,"BraA06003052",-1.14769185478228,5.0125394038942,29.7517036105684,1.47221745219036e-05,6.13358991463111e-05,"51.95242","49.99395","25.49282","22.56667","AT5G62760","AT5G62760","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-","Both_sig"
"BraA09005460",-1.13757053433447,7.17396452765591,31.8031414551066,9.35160911543124e-06,3.46013933890192e-05,"BraA09005460",-0.969336333848299,7.17396452765591,17.4615327522411,0.000354525556489391,0.000942925356394561,"230.7069","241.7509","104.8600","123.4590","AT3G62120","AT3G62120","Class II aaRS and biotin synthetases superfamily protein","-","-","Both_sig"
"BraA02001409",-1.17062136901657,5.24427037923488,31.8010670205986,9.3558173841832e-06,3.46088285844991e-05,"BraA02001409",-1.93081776661812,5.24427037923488,62.6218346060297,4.8183802554685e-08,5.81159426981411e-07,"58.85120","90.38705","26.15784","23.70316","AT5G56180","ARP8","actin-related protein 8","-","-","Both_sig"
"BraA05000764",-1.12235958450904,7.85743821120344,31.7983603104772,9.36131140584623e-06,3.46210153966211e-05,"BraA05000764",-1.15418589430354,7.85743821120344,25.1876853177805,4.33346436208248e-05,0.000153346962812901,"412.8459","398.9741","189.6703","179.2579","AT2G39970","PXN","Mitochondrial substrate carrier family protein","-","-","Both_sig"
"BraA06004709",-1.00101207842109,4.86212522132834,31.78851706277,9.38132061680053e-06,3.46787192363646e-05,"BraA06004709",-1.73274934615588,4.86212522132834,68.9785931806167,2.0781077834571e-08,2.99262731121818e-07,"41.12892","49.67320","20.54169","14.93472","AT5G46190","AT5G46190","RNA-binding KH domain-containing protein","-","-","Both_sig"
"BraA03004191",-1.25152212790523,3.31397015445316,31.7873494259277,9.38369725620993e-06,3.46793601344786e-05,"BraA03004191",-1.38260497542859,3.31397015445316,29.0157884562429,1.74031559688394e-05,7.07117336351496e-05,"16.314122","16.157933"," 6.841367"," 6.175921","AT3G20170","AT3G20170","ARM repeat superfamily protein","-","-","Both_sig"
"BraA02004132",-1.90638050668731,6.30119393094186,31.7860129268555,9.38641840604074e-06,3.46812736410989e-05,"BraA02004132",-1.75365279125938,6.30119393094186,20.3339341218026,0.000154882718254008,0.000458772910184189,"212.84519","154.26753"," 56.76191"," 45.70256","AT5G25220","KNAT3","homeobox protein knotted-1-like 3","YES","-","Both_sig"
"BraA06004915",-1.59209496624759,7.78143382875735,31.7638416425404,9.43168519096557e-06,3.48240030273981e-05,"BraA06004915",-2.11934211222358,7.78143382875735,40.8207572564776,1.53718098093928e-06,9.22425796415718e-06,"394.6056","488.8971","130.9086","112.5094","AT5G43060","RD21B","Granulin repeat cysteine protease family protein","-","-","Both_sig"
"BraA03002155",-1.92785979615807,3.04839096243549,31.7199941483086,9.5219085924615e-06,3.51159421849447e-05,"BraA03002155",-1.86691834733429,3.04839096243549,22.5686986282803,8.46303461798549e-05,0.000272297965836246,"18.121806","18.518269"," 4.771959"," 5.064976","AT2G38800","AT2G38800","Plant calmodulin-binding protein-like protein","-","-","Both_sig"
"BraA06003906",-1.60240754209636,7.86863948314475,31.6854675228442,9.59361333868796e-06,3.53700401663069e-05,"BraA06003906",-2.57806239191394,7.86863948314475,57.4100817388491,1.0081547302374e-07,1.02974402686156e-06,"383.4143","426.3402","126.2608"," 71.4145","AT5G28910","AT5G28910","alpha-(1,6)-fucosyltransferase","-","-","Both_sig"
"BraA07001534",-5.73833061759461,5.26966447605908,31.663716384433,9.63908738110051e-06,3.55148022889799e-05,"BraA07001534",-4.15558274945593,5.26966447605908,15.0608674308722,0.000745329165201409,0.00178969962780628,"142.762957","142.773252","  2.667324","  7.969800","AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES","Both_sig"
"BraA09003291",-3.56968162231347,3.3688252549455,31.5974884482132,9.7789964673035e-06,3.59881703052039e-05,"BraA09003291",-4.22906958208742,3.3688252549455,29.2800749222439,1.63837161759876e-05,6.70297494586826e-05,"44.8651515","25.3712078"," 3.7411351"," 1.3478215","AT3G01970","WRKY45","WRKY DNA-binding protein 45","YES","-","Both_sig"
"BraA01001618",-1.2880146913238,4.53170671349718,31.5885871624935,9.79796853089532e-06,3.6049561635412e-05,"BraA01001618",-1.10786890878437,4.53170671349718,17.6806902760896,0.000332080502143751,0.000892275026244902,"46.09145","40.99460","18.87687","19.07114","AT4G24480","AT4G24480","Protein kinase superfamily protein","-","-","Both_sig"
"BraA06004445",-1.23326539637893,3.53014266693842,31.5649657641898,9.84850915199969e-06,3.62185827225409e-05,"BraA06004445",-1.05520011694521,3.53014266693842,17.8680656181204,0.000314116419221043,0.000849809631924926,"17.514772","21.420305"," 7.439089","10.299584","AT1G06220","MEE5","Ribosomal protein S5/Elongation factor G/III/V family protein","-","-","Both_sig"
"BraA08000969",-7.93887101104277,1.93457267919522,34.0688976213084,9.92362041396845e-06,3.64777639691414e-05,"BraA08000969",-5.65513457575918,1.93457267919522,18.3991588184196,0.00034971819186332,0.000932882949353034,"15.21856102","11.78433481"," 0.05105041"," 0.24867033","AT5G41080","GDPD2","PLC-like phosphodiesterases superfamily protein","-","-","Both_sig"
"BraA04001352",-1.2891758630946,5.07427750943695,31.5267833969071,9.93080515972044e-06,3.64956509955638e-05,"BraA04001352",-1.58437564707102,5.07427750943695,35.2438447785907,4.53885068501049e-06,2.27690474902356e-05,"65.84392","75.08185","26.96529","25.05525","AT5G41350","AT5G41350","RING/U-box superfamily protein","-","-","Both_sig"
"BraA05003240",-1.13142109969881,3.85147230168019,31.4985252824736,9.99219252564937e-06,3.67041097674962e-05,"BraA05003240",-1.437987105531,3.85147230168019,37.9381446717348,2.65602929879346e-06,1.45563722712427e-05,"24.902687","29.523290","11.354297","10.899398","AT3G18990","VRN1","AP2/B3-like transcriptional factor family protein","YES","YES","Both_sig"
"BraSca000328",-1.02227916118658,7.09895650428956,31.4646141778147,1.00664056715141e-05,3.69508454453434e-05,"BraSca000328",-1.16160183411618,7.09895650428956,30.2734447596125,1.30948150355541e-05,5.55858653343099e-05,"228.56631","203.41281","112.56444"," 90.91945","AT5G49940","NFU2","NIFU-like protein 2","-","-","Both_sig"
"BraA03002538",-1.13620291611467,4.32450838477606,31.4607475784895,1.00749055732789e-05,3.69734235773864e-05,"BraA03002538",-1.26725920910042,4.32450838477606,29.4115949058078,1.59007645443961e-05,6.54150637555659e-05,"34.47930","39.20500","15.69667","16.27093","AT2G46260","LRB1","BTB/POZ/Kelch-associated protein","-","-","Both_sig"
"BraA05002100",-0.90776958041939,5.10489736700684,31.4205262094334,1.01637881345949e-05,3.72822244787984e-05,"BraA05002100",-1.0323921464986,5.10489736700684,30.3802526815661,1.27864246652787e-05,5.45267743786201e-05,"51.76514","51.08995","27.55780","24.98651","AT5G60990","AT5G60990","DEA(D/H)-box RNA helicase family protein","-","-","Both_sig"
"BraA10001166",-0.82647468631119,4.02644625150111,31.3934381537729,1.02241286410174e-05,3.74860901024024e-05,"BraA10001166",-1.23975950452685,4.02644625150111,52.3945477743217,2.15140400179554e-07,1.88681425106498e-06,"23.63748","27.81193","13.33962","11.78179","AT5G56190","AT5G56190","Transducin/WD40 repeat-like superfamily protein","-","-","Both_sig"
"BraA10000353",-1.25229479794851,5.36888504283496,31.382983736781,1.02475206743866e-05,3.75631055926514e-05,"BraA10000353",-1.03479757416934,5.36888504283496,16.2159527704306,0.00051803135219372,0.00130823243178607,"80.79535","68.68017","33.93451","33.50246","AT1G04960","AT1G04960","golgin family A protein (DUF1664)","-","-","Both_sig"
"BraA06000779",-1.44906476918671,5.96073780295927,31.2696295549949,1.05049245430879e-05,3.83993293795177e-05,"BraA06000779",-1.68720398157241,5.96073780295927,31.471044202545,1.00522878838726e-05,4.44571540579247e-05,"120.61240","145.20834"," 44.16644"," 45.10312","AT1G53280","DJ1B","Class I glutamine amidotransferase-like superfamily protein","-","-","Both_sig"
"BraA01001198",-2.59073816744549,3.94401417459895,31.1989554875018,1.06689642083213e-05,3.89627602410621e-05,"BraA01001198",-2.76900763437757,3.94401417459895,26.1847839389809,3.39259121187375e-05,0.000124532149428388,"47.359547","41.522302"," 7.862790"," 6.066664","AT4G19960","KUP9","K  uptake permease 9","-","-","Both_sig"
"BraA05000316",-3.02869077431425,3.65717353691484,31.193538831546,1.06816511135259e-05,3.89909991945494e-05,"BraA05000316",-1.91059484203612,3.65717353691484,10.2811400945032,0.00388555718077673,0.00763243105271755,"42.808667","32.249990"," 5.223456"," 8.482699","AT2G41640","AT2G41640","Glycosyltransferase family 61 protein","-","-","Both_sig"
"BraA08002003",-5.01732661763475,1.97489949655939,31.1853978359892,1.07007498455198e-05,3.90426060659438e-05,"BraA08002003",-6.10540035119955,1.97489949655939,30.1792250652829,1.33735815618952e-05,5.652528834163e-05,"13.33847608","15.48024734"," 0.40015677"," 0.22383616","AT4G29080","PAP2","phytochrome-associated protein 2","-","-","Both_sig"
"BraA09005521",-3.66485001957992,3.12400047333449,31.1782260155464,1.07176056700069e-05,3.90950436259346e-05,"BraA09005521",-3.63787564756999,3.12400047333449,23.5665732833745,6.52721367332302e-05,0.000219198513373382,"27.0128134","31.4423205"," 2.1146616"," 2.4929990","AT3G62860","AT3G62860","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA07001761",-2.14297449011956,3.3340543831473,31.1734168467601,1.07289247617991e-05,3.91272650024833e-05,"BraA07001761",-2.34827890706702,3.3340543831473,27.4119610866692,2.52795775302855e-05,9.68363471225829e-05,"22.347706","19.170963"," 5.058092"," 3.731680","AT3G53210","UMAMIT6","nodulin MtN21 /EamA-like transporter family protein","-","-","Both_sig"
"BraA06001318",-1.18647722734939,2.98141120528181,31.1433077565388,1.08000871444017e-05,3.93503175122414e-05,"BraA06001318",-1.85232176251686,2.98141120528181,55.3302419582745,1.37222491606531e-07,1.31379684786302e-06,"13.111197","17.273562"," 5.759720"," 4.798121","AT1G09710","AT1G09710","Homeodomain-like superfamily protein","YES","-","Both_sig"
"BraA01002182",-1.43446324674322,2.91746080710683,31.1236984209388,1.08467094553773e-05,3.95110406914229e-05,"BraA01002182",-1.03343180893799,2.91746080710683,12.3062250686882,0.00187053164240184,0.00400682744303279,"13.755183","10.150660"," 5.077600"," 4.939647","AT4G16570","PRMT7","protein arginine methyltransferase 7","-","-","Both_sig"
"BraA03005269",-1.0894523457923,8.10668411050188,31.1022059897931,1.08980604939601e-05,3.96705532319452e-05,"BraA03005269",-1.28704005896652,8.10668411050188,32.2765089355576,8.44306017217765e-06,3.82648336049744e-05,"463.9532","489.1318","218.0598","200.4212","AT4G20850","TPP2","tripeptidyl peptidase ii","-","-","Both_sig"
"BraA02000813",-9.84907952591659,1.22502693241319,46.6856485427867,1.09716105327785e-05,3.99105962065941e-05,"BraA02000813",-8.65850989863984,1.22502693241319,27.3049142401834,0.000154614897281138,0.000458312332053694,"11.2191262"," 4.8915823"," 0.0000000"," 0.0000000","AT5G18000","VDD","VERDANDI","YES","-","Both_sig"
"BraA09004521",-0.811550999931469,4.90924042330187,31.0560594889677,1.10092121182926e-05,4.00196301944402e-05,"BraA09004521",-1.08793169689266,4.90924042330187,41.6355348811864,1.32309760301897e-06,8.15571614243183e-06,"44.51959","51.71536","25.37197","24.33362","AT3G51120","AT3G51120","zinc finger CCCH domain-containing protein 44","YES","-","Both_sig"
"BraA01004219",-1.44858674483646,6.83332780371759,31.0496198170917,1.10248209374072e-05,4.00671164984504e-05,"BraA01004219",-1.98010337358483,6.83332780371759,42.0813033310567,1.21986985886767e-06,7.64665534790007e-06,"225.19397","216.75111"," 82.50325"," 54.93067","AT3G12490","CYSB","cystatin B","-","-","Both_sig"
"BraA06004004",-1.1179863135501,4.87614177566201,31.0392834914339,1.10499250163989e-05,4.0149081199935e-05,"BraA06004004",-0.727461221606349,4.87614177566201,10.0377164900524,0.0042575549610272,0.00828559780991199,"53.73355","49.13614","24.73070","29.69277","AT5G48610","AT5G48610","myb-like protein X","-","-","Both_sig"
