"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA02003265",-0.760443647622743,4.17083942026752,34.515045866935,5.26997958860935e-06,2.04661926288456e-05,"BraA02003265",-1.11720476938891,4.17083942026752,55.71867909444,1.29462843469022e-07,1.28971212417874e-06,"19.500575","20.717367","11.545392"," 9.552985","AT5G47570","AT5G47570","NADH dehydrogenase ubiquinone 1 beta subcomplex subunit","-","-","Both_sig"
"BraA01003090",-2.73128391975722,9.3378782066157,34.510616564601,5.27479684172652e-06,2.04798476291997e-05,"BraA01003090",-3.3181268126878,9.3378782066157,36.3773080112745,3.61175255113905e-06,1.84856060937652e-05," 691.49840"," 962.76537"," 104.36481","  96.50221","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-","Both_sig"
"BraA02002680",-1.30663242326437,7.12582989855784,34.379731708292,5.41932910274643e-06,2.09737497116373e-05,"BraA02002680",-0.974291270981953,7.12582989855784,14.5315043637429,0.000884198856470129,0.00202492215929577,"174.08924","119.60694"," 70.39103"," 60.88491","AT1G78380","GSTU19","glutathione S-transferase TAU 19","-","-","Both_sig"
"BraA09005224",-2.27015921044849,3.60425225124526,34.3688399335169,5.4315492168965e-06,2.1015876271866e-05,"BraA09005224",-1.56010635763456,3.60425225124526,13.0070900359533,0.00146894559195735,0.00317119786276349,"17.078058","13.839252"," 3.556481"," 4.671049","AT3G59300","AT3G59300","Pentatricopeptide repeat (PPR) superfamily protein","-","-","Both_sig"
"BraA09000526",-2.11126956317365,6.12443741003678,34.3289985562294,5.4765054681545e-06,2.11742068456772e-05,"BraA09000526",-1.57695456716192,6.12443741003678,14.8829284489,0.00078915178425028,0.00183096242395333," 82.97746"," 59.47658"," 19.17049"," 19.85910","AT5G27380","GSH2","glutathione synthetase 2","-","YES","Both_sig"
"BraA04000195",-2.06927172694132,5.11401484615565,34.325718042554,5.48022512522305e-06,2.11781840095779e-05,"BraA04000195",-1.81204041018653,5.11401484615565,20.3467147714069,0.000154333757930752,0.000443044564988152,"45.54945","38.29431","11.02936","10.85174","AT3G60320","AT3G60320","bZIP domain class transcription factor (DUF630 and DUF632)","-","-","Both_sig"
"BraA06000928",-2.06927840848386,4.46006630341447,34.323133059515,5.48315808012718e-06,2.11843171775164e-05,"BraA06000928",-2.35029800887238,4.46006630341447,31.8813472404277,9.19445014568143e-06,4.0111043595628e-05,"30.469522","22.333807"," 7.249751"," 4.413425","AT1G51080","AT1G51080","golgin family A protein","-","-","Both_sig"
"BraA09001241",-2.63944678989353,3.28841614732811,34.3054286915267,5.50329161637133e-06,2.12516707658697e-05,"BraA09001241",-1.80784343464196,3.28841614732811,13.5025325224207,0.0012422607792078,0.00273127317568526,"14.480374","11.906094"," 2.439076"," 3.375845","AT2G18890","AT2G18890","Protein kinase superfamily protein","-","-","Both_sig"
"BraA09006985",-1.16729877137189,6.54526642600943,34.2137912018815,5.60879540755537e-06,2.1602096595905e-05,"BraA09006985",-1.14316920738395,6.54526642600943,24.7339215128067,4.8526981615175e-05,0.00016450887155349,"115.24048","117.40236"," 51.29332"," 53.13715","AT1G01090","PDH-E1 ALPHA","pyruvate dehydrogenase E1 alpha","-","-","Both_sig"
"BraA06004390",-5.1954863869604,5.37848314614472,34.1966772785433,5.62874160143997e-06,2.16670072894754e-05,"BraA06004390",-2.8840737911048,5.37848314614472,9.74538037508293,0.00475682860905255,0.00899801493888801,"102.001726"," 32.876156","  2.759928","  4.423646","AT2G03980","AT2G03980","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-","Both_sig"
"BraA02000844",-3.79499672882479,3.51155638999346,34.1461669041452,5.68806230602749e-06,2.18686127740285e-05,"BraA02000844",-3.06606094450014,3.51155638999346,19.1904283022526,0.00021379209485053,0.000588440287844958,"17.668144","15.789322"," 1.409032"," 1.837550","AT5G18460","AT5G18460","carboxyl-terminal peptidase (DUF239)","-","-","Both_sig"
"BraA07001752",-1.24968085136497,4.29468681973658,34.1104765521379,5.73038773070151e-06,2.20205817581156e-05,"BraA07001752",-1.42092925628718,4.29468681973658,33.4538081356622,6.57351876347977e-06,3.03868385718566e-05,"22.437291","24.305823"," 9.492260"," 9.069173","AT5G66420","AT5G66420","TIM-barrel signal transduction protein","-","-","Both_sig"
"BraA09005608",-1.56107952611266,3.16666728829816,34.0963420949095,5.74724443878333e-06,2.20745796648242e-05,"BraA09005608",-1.48878769010958,3.16666728829816,24.2336248818706,5.50487132687244e-05,0.000183379205682481,"10.821009","11.525726"," 3.649215"," 4.091824","AT1G11290","CRR22","Pentatricopeptide repeat (PPR) superfamily protein","-","-","Both_sig"
"BraA08002150",-2.37732033735608,5.86512096394965,34.0731579606687,5.77501062802855e-06,2.21758153903804e-05,"BraA08002150",-3.48863026581292,5.86512096394965,49.9415780782009,3.1765171294968e-07,2.6245868566026e-06,"84.86512","87.94420","16.53030"," 7.79114","AT1G65010","AT1G65010","WEB family protein (DUF827)","-","-","Both_sig"
"BraA04001186",-1.3593359628066,2.81208045892784,34.0026211106335,5.86038903605054e-06,2.24653003963555e-05,"BraA04001186",-1.25621304009524,2.81208045892784,22.0636061849672,9.67447827075443e-05,0.000297705352847849,"8.365233","7.462441","3.217327","3.125749","AT5G38630","CYB-1","cytochrome B561-1","-","-","Both_sig"
"BraA09000356",-2.56692520075751,4.12511529031933,33.9918922642581,5.87349514807857e-06,2.25100593208563e-05,"BraA09000356",-2.72950368309789,4.12511529031933,28.6176206880771,1.90716372563858e-05,7.45067188919116e-05,"29.676052","25.814159"," 5.095338"," 3.851983","AT3G28200","AT3G28200","Peroxidase superfamily protein","-","-","Both_sig"
"BraA05000379",-2.85259032367646,4.06975619173322,33.9624302415957,5.90964948481931e-06,2.26375962256159e-05,"BraA05000379",-4.06670911716976,4.06975619173322,45.5602141609679,6.59516202968163e-07,4.67182044766826e-06,"28.142934","30.031911"," 3.959132"," 1.758745","AT2G42380","BZIP34","Basic-leucine zipper (bZIP) transcription factor family protein","YES","-","Both_sig"
"BraA07000268",-1.29110824531655,4.80311378510771,33.9580088611852,5.91509603518046e-06,2.26474365346e-05,"BraA07000268",-1.21879759157357,4.80311378510771,22.8202050373258,7.92228348671654e-05,0.000249262327856367,"38.79019","30.38177","15.79805","13.04384","AT5G32450","AT5G32450","RNA binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA09003698",-2.42787470355936,3.58177099924411,33.9216175608535,5.96013316435184e-06,2.28087760775342e-05,"BraA09003698",-1.69430654318583,3.58177099924411,13.5056090338413,0.00124097856973311,0.00272921652753935,"18.034834","16.827838"," 3.288082"," 5.161664","AT1G30520","AAE14","acyl-activating enzyme 14","-","-","Both_sig"
"BraA06000776",-2.17231621378827,3.41698348528011,33.919374321841,5.96292152559916e-06,2.28139000517576e-05,"BraA06000776",-2.52327005543665,3.41698348528011,33.1794547522776,6.96494480915612e-06,3.18224183733287e-05,"15.100139","12.038004"," 3.391479"," 2.049085","AT1G53380","AT1G53380","hypothetical protein (DUF641)","-","-","Both_sig"
"BraA07002049",-3.33686870706958,3.57451401938138,33.8983199575699,5.98916148467455e-06,2.28975957660378e-05,"BraA07002049",-3.71382955073139,3.57451401938138,32.8013930008646,7.54644460827136e-06,3.38890265718092e-05,"12.914818","19.750393"," 1.299295"," 1.470875","AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5","-","-","Both_sig"
"BraA06003462",-1.85442206437791,2.97935751296635,33.8933749699829,5.99534259093027e-06,2.29156610930652e-05,"BraA06003462",-3.70962989637562,2.97935751296635,86.3052229848113,2.74752830586884e-09,7.19568977277465e-08," 5.5863174"," 8.6170250"," 1.5386263"," 0.6572832","AT2G17640","ATSERAT3;1","Trimeric LpxA-like enzymes superfamily protein","-","-","Both_sig"
"BraA09005415",-1.44714466503753,3.20598071644082,33.8543328985385,6.0443884462826e-06,2.30695136140854e-05,"BraA09005415",-1.25173835848612,3.20598071644082,19.712885109313,0.000184302259260587,0.000518113513263376,"10.444326","10.399515"," 3.833470"," 4.355377","AT3G61650","TUBG1","gamma-tubulin","-","YES","Both_sig"
"BraA06000867",-7.54382424590332,2.15268655688333,36.7123164111194,6.0633146812041e-06,2.31361389290067e-05,"BraA06000867",-4.86999458448416,2.15268655688333,31.8238879878914,1.53834058798028e-05,6.22134657112272e-05,"2.2058844","9.2483485","0.0000000","0.2841338","AT2G33070","NSP2","nitrile specifier protein 2","-","-","Both_sig"
"BraA06001750",-1.07825917579421,8.08654310136208,33.7966015575587,6.11771366737324e-06,2.33098070986335e-05,"BraA06001750",-0.85692966766024,8.08654310136208,16.1570308897614,0.000527581739787638,0.00129166846854214,"372.5015","331.3425","176.3764","182.9211","AT1G15690","AVP1","Inorganic H pyrophosphatase family protein","-","YES","Both_sig"
"BraA09006492",-3.19177781236667,3.25345950986699,33.7528362726791,6.17394493722873e-06,2.34956221740764e-05,"BraA09006492",-4.3252888948477,3.25345950986699,41.2379319387019,1.42321347509387e-06,8.65921147969751e-06,"10.3454749","11.2669499"," 1.2801866"," 0.5630232","AT1G11330","AT1G11330","S-locus lectin protein kinase family protein","-","-","Both_sig"
"BraA02004291",-1.09171662799126,5.6602272656003,33.7333563511813,6.19915399672389e-06,2.3574458542748e-05,"BraA02004291",-0.708563544204348,5.6602272656003,10.8967751464529,0.00309435350883594,0.00612411973206056,"58.84570","53.67597","27.60567","32.86247","AT5G61780","Tudor2","TUDOR-SN protein 2","-","-","Both_sig"
"BraA03001710",-2.05623785988738,3.83455720725706,33.7170323563681,6.22036515912758e-06,2.36436965961526e-05,"BraA03001710",-2.04856005543644,3.83455720725706,25.1329524507374,4.39275994176082e-05,0.00015130700044738,"13.492836","10.512626"," 3.309250"," 2.507854","AT2G30490","C4H","cinnamate-4-hydroxylase","-","YES","Both_sig"
"BraA03004924",-5.49034228108542,6.27548434389206,33.708469066994,6.23152372050187e-06,2.36746761671976e-05,"BraA03004924",-4.09503380379831,6.27548434389206,17.3759931378835,0.000363730485688853,0.000933785109949195," 87.957048"," 98.678934","  2.201183","  5.680897","AT5G42650","AOS","allene oxide synthase","-","YES","Both_sig"
"BraSca001186",-2.30801864213527,4.28141559814133,33.6908777745266,6.25451474157376e-06,2.37562891004756e-05,"BraSca001186",-1.91583934110459,4.28141559814133,18.4171603851027,0.000267301554382321,0.000715288416521206,"25.681067","23.910453"," 5.268248"," 6.272937","AT1G03600","PSB27","photosystem II family protein","-","-","Both_sig"
"BraA04002069",-2.87117744028798,3.64271454006897,33.6854596463065,6.26161455599977e-06,2.37762526821954e-05,"BraA04002069",-2.73696307378962,3.64271454006897,24.734060355463,4.85252928762029e-05,0.00016450887155349,"14.735471","16.899887"," 2.107968"," 2.487664","AT2G28605","AT2G28605","Photosystem II reaction center PsbP family protein","-","YES","Both_sig"
"BraA04001761",-1.25019094604106,5.20734291734971,33.6773558194444,6.27225002123202e-06,2.38064179730388e-05,"BraA04001761",-1.38180797404997,5.20734291734971,31.1693225864802,1.07385714564973e-05,4.57655730149081e-05,"38.23686","44.33573","16.12644","17.01982","AT2G24090","PRPL35","Ribosomal protein L35","-","-","Both_sig"
"BraA03001366",-1.45483662620376,3.58966478086166,33.6638823279745,6.28997613994841e-06,2.38564396247682e-05,"BraA03001366",-2.06647890052966,3.58966478086166,50.4030505935293,2.9490005379495e-07,2.4861954187105e-06,"11.973349","16.432878"," 4.364115"," 3.919063","AT5G56160","AT5G56160","Sec14p-like phosphatidylinositol transfer family protein","-","-","Both_sig"
"BraA09001155",-1.5509971377241,4.17815335506851,33.6369511027268,6.32557112681366e-06,2.39741125779068e-05,"BraA09001155",-1.6772398235641,4.17815335506851,29.9981170535116,1.39277253389462e-05,5.71486957338406e-05,"21.051399","22.787590"," 7.274068"," 7.117107","AT2G17480","MLO8","Seven transmembrane MLO family protein","-","-","Both_sig"
"BraA02004434",-2.75486468681396,3.59003675188332,33.5662077921699,6.42012016577774e-06,2.43207440215022e-05,"BraA02004434",-2.10171709949992,3.59003675188332,16.4848295217373,0.000476780700000022,0.00118293319955869,"12.060999","12.186592"," 1.869887"," 2.809151","AT5G64550","AT5G64550","loricrin-like protein","-","-","Both_sig"
"BraA04000128",-1.41368220931593,6.64121589467148,33.5290917804004,6.47033975884407e-06,2.44991936021664e-05,"BraA04000128",-1.84683175737929,6.64121589467148,42.0217207528363,1.23314600830553e-06,7.7422090828596e-06," 96.37144","108.49991"," 36.26228"," 30.13724","AT3G61440","CYSC1","cysteine synthase C1","-","-","Both_sig"
"BraA06003544",-2.06356714525887,3.54029338561208,33.4776995360588,6.54058223614845e-06,2.4735407111239e-05,"BraA06003544",-1.99630134688124,3.54029338561208,24.8148916032972,4.75529169879139e-05,0.000161659376542066,"14.264396","17.549821"," 3.425210"," 4.371512","AT5G23580","CDPK9","calmodulin-like domain protein kinase 9","-","-","Both_sig"
"BraA08002235",-2.13943559508747,3.76288465289179,33.4764334042114,6.54232320684925e-06,2.47360478683178e-05,"BraA08002235",-1.27949135358862,3.76288465289179,9.75375144916499,0.00474166904535455,0.00897257402907919,"18.907148","16.586456"," 4.244820"," 6.802438","AT4G25170","AT4G25170","Uncharacterized conserved protein (UCP012943)","-","-","Both_sig"
"BraA01002096",-2.04507070454129,3.87041012377143,33.4733834289369,6.54651908708902e-06,2.47459679228581e-05,"BraA01002096",-2.09927846520768,3.87041012377143,26.5658806303385,3.09385533976905e-05,0.000112319986604774,"20.984082","18.764455"," 5.087015"," 4.347432","AT4G17430","AT4G17430","O-fucosyltransferase family protein","-","-","Both_sig"
"BraA04000048",-10.0070120352466,2.57812011188443,38.9187922536024,6.55432367929804e-06,2.47576325203147e-05,"BraA04000048",-9.42694872358421,2.57812011188443,26.0162732849924,7.19263058716156e-05,0.000229380800665807,"12.435847"," 8.365817"," 0.000000"," 0.000000","AT3G62930","AT3G62930","Thioredoxin superfamily protein","-","-","Both_sig"
"BraA09005723",-1.15325487619117,4.34093816278075,33.3944307720103,6.65615975342374e-06,2.51061477399688e-05,"BraA09005723",-1.32182555530115,4.34093816278075,33.3515935456434,6.71648162968462e-06,3.09115265646889e-05,"23.19752","27.28812","10.39233","10.88271","AT2G23820","AT2G23820","Metal-dependent phosphohydrolase","-","-","Both_sig"
"BraA02002047",-3.71739789653104,2.63734605763056,33.3836890820345,6.67123028279388e-06,2.51569632609429e-05,"BraA02002047",-4.14193600553548,2.63734605763056,27.7804007140063,2.31765222052403e-05,8.77974631794182e-05," 9.0139260"," 6.0052591"," 0.7643517"," 0.3443851","AT1G68870","SOFL2","SOB five-like 2","-","-","Both_sig"
"BraA02003820",-4.37204511783808,4.46352810544214,33.3772226317519,6.68032056400234e-06,2.51791776047406e-05,"BraA02003820",-2.84903918773147,4.46352810544214,12.713222272903,0.00162452253967624,0.00346195298869537,"25.803067","15.135458"," 1.359012"," 2.069630","AT3G29240","AT3G29240","PPR containing protein (DUF179)","-","-","Both_sig"
"BraA04000452",-2.55727571869182,5.40847227726574,33.3654042618143,6.69696918598466e-06,2.52358858001912e-05,"BraA04000452",-2.41705329640751,5.40847227726574,23.0748015333286,7.41297268597422e-05,0.000235289756154939,"56.797215","66.276889"," 9.672563","12.359238","AT3G55770","WLIM2b","GATA type zinc finger transcription factor family protein","-","-","Both_sig"
"BraA08003938",-2.32672170646788,4.7365455293028,33.3308959475924,6.74584003429303e-06,2.53896513964066e-05,"BraA08003938",-2.50417028871002,4.7365455293028,29.1075810226417,1.704146796377e-05,6.76842558036186e-05,"32.054710","36.561219"," 6.365161"," 6.459092","AT3G04400","emb2171","Ribosomal protein L14p/L23e family protein","-","-","Both_sig"
"BraA05001633",-3.80394022663495,2.76137383604816,33.3030115307677,6.78561339799411e-06,2.55058977068987e-05,"BraA05001633",-2.10348701012405,2.76137383604816,9.83865108726077,0.00459088163664372,0.00871658346933319," 8.4632664"," 8.2893669"," 0.6053092"," 1.9231990","AT2G29130","LAC2","laccase 2","-","YES","Both_sig"
"BraA06000364",-0.988478830752276,4.91827413995885,33.2937736579017,6.79884615410331e-06,2.55463925675785e-05,"BraA06000364",-1.14728986347116,4.91827413995885,33.5835313576725,6.39682583556849e-06,2.97008963574773e-05,"38.14682","34.86338","19.29642","15.72660","AT5G43500","ARP9","actin-related protein 9","-","-","Both_sig"
"BraA01000493",-1.76698186289349,4.59731853666029,33.2696328473261,6.83355923190269e-06,2.56523306248863e-05,"BraA01000493",-2.66139916830477,4.59731853666029,53.5932976116161,1.78671056297587e-07,1.6660440913057e-06,"23.560787","28.390196"," 6.988522"," 4.455777","AT4G33470","HDA14","histone deacetylase 14","-","-","Both_sig"
"BraA08003066",-3.16318680171582,6.58990926942609,33.2588083000986,6.84918684115171e-06,2.56961628305656e-05,"BraA08003066",-2.74957036082238,6.58990926942609,19.556279006182,0.000192647332663117,0.000538591299488003,"159.20187","104.52186"," 17.95292"," 15.47404","AT1G70830","MLP28","MLP-like protein 28","-","-","Both_sig"
"BraA04002598",-3.46970450540792,5.19703765171182,33.2251996158629,6.89795651826423e-06,2.58632290608573e-05,"BraA04002598",-4.14450231354204,5.19703765171182,33.3859941168289,6.66799320822032e-06,3.07423002628553e-05,"49.661388","44.065556"," 4.862822"," 2.475265","AT2G35860","FLA16","FASCICLIN-like arabinogalactan protein 16 precursor","-","-","Both_sig"
"BraA10000459",-1.93850176917409,7.45655467912884,33.2224048580547,6.90202897420371e-06,2.5872335330785e-05,"BraA10000459",-2.34863295673953,7.45655467912884,35.5462929498895,4.2684904422361e-06,2.12144109759382e-05,"233.04314","210.86880"," 60.95554"," 41.35358","AT1G05850","POM1","Chitinase family protein","-","-","Both_sig"
"BraA03003821",-2.11379887527674,4.79299132522888,33.2137940832619,6.91459284027173e-06,2.59070914796184e-05,"BraA03003821",-2.27260228533269,4.79299132522888,29.3171084458729,1.62461323040297e-05,6.50837674892918e-05,"25.073529","29.049115"," 5.968675"," 6.023052","AT3G13040","AT3G13040","myb-like HTH transcriptional regulator family protein","YES","-","Both_sig"
"BraA05002430",-1.39322174670177,4.10688664591546,33.1924098537642,6.94590198311159e-06,2.60182049533975e-05,"BraA05002430",-1.22947157007176,4.10688664591546,19.9707681627403,0.000171405980616303,0.000485151975346269,"21.337925","20.572687"," 8.123837"," 8.762533","AT1G32050","SCAMP5","SCAMP family protein","-","-","Both_sig"
"BraA01000685",-1.99777583244276,4.50750429838202,33.1883741149703,6.95182807530257e-06,2.60342074483137e-05,"BraA01000685",-2.46876604092688,4.50750429838202,37.3617891042248,2.97240684463633e-06,1.58327186919038e-05,"30.588503","33.563973"," 7.763377"," 6.037263","AT4G31590","CSLC5","Cellulose-synthase-like C5","-","-","Both_sig"
"BraA09007005",-2.16571237143382,3.98158949943906,33.1612967478091,6.9917310443732e-06,2.61649659149867e-05,"BraA09007005",-1.84425421676715,3.98158949943906,19.4535867641247,0.000198342540402678,0.000551964566113536,"17.171734","20.249753"," 3.940550"," 5.655667","AT1G01580","FRO2","ferric reduction oxidase 2","-","YES","Both_sig"
"BraA05000671",-4.10996116061625,7.32292730695362,33.1570722051022,6.9979790340132e-06,2.61821226516206e-05,"BraA05000671",-4.48053200584884,7.32292730695362,28.418820825967,1.99691639467128e-05,7.74555545887777e-05,"312.756766","219.362622"," 18.335615","  9.781664","AT2G45470","FLA8","FASCICLIN-like arabinogalactan protein 8","-","-","Both_sig"
"BraA05001915",-2.57722421034485,4.07226600164794,33.1424290143859,7.01968297469559e-06,2.62508458117625e-05,"BraA05001915",-2.02356302272907,4.07226600164794,16.8063422764725,0.000432095744271389,0.00108471882214221,"17.247240","16.985507"," 3.006216"," 4.161953","AT1G51340","AT1G51340","MATE efflux family protein","-","YES","Both_sig"
"BraA08002959",-1.09878457796927,3.64281839632868,33.1184707729229,7.05535157675853e-06,2.63654401277728e-05,"BraA08002959",-1.33274058309083,3.64281839632868,36.9594140463656,3.21748348865402e-06,1.68305716555049e-05,"13.303461","14.764052"," 6.258890"," 5.859477","AT1G26180","AT1G26180","membrane protein","-","-","Both_sig"
"BraA10001848",-2.47111686497809,6.82556119466854,33.107603143511,7.07159604240891e-06,2.64183417370056e-05,"BraA10001848",-1.65756035420133,6.82556119466854,11.910377444277,0.00214939185149476,0.00443483785908041,"153.48746","136.68885"," 27.76718"," 43.24747","AT5G19190","AT5G19190","hypothetical protein","-","-","Both_sig"
"BraA09001601",-1.33927460374178,3.68304172991252,33.106610966695,7.07308113050706e-06,2.64183417370056e-05,"BraA09001601",-1.88166382664048,3.68304172991252,47.7780466722555,4.53012446676878e-07,3.50388988240494e-06,"14.755310","14.619156"," 5.885851"," 3.944482","AT1G63640","AT1G63640","P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain-containing protein","-","-","Both_sig"
"BraA03005505",-3.81971793243607,5.23594895411999,33.0879794271405,7.10103185167606e-06,2.65109680610487e-05,"BraA03005505",-6.79339578577976,5.23594895411999,60.1378569869404,6.81025620738768e-08,7.91679709780518e-07,"27.2550925","82.1015531"," 2.0484578"," 0.7182811","AT4G24130","AT4G24130","DUF538 family protein (Protein of unknown function, DUF538)","-","-","Both_sig"
"BraA09000421",-1.63812108585597,5.02144317754565,33.0866801170959,7.10298552982658e-06,2.65119734976216e-05,"BraA09000421",-1.81128004525871,5.02144317754565,30.4703504164634,1.25324206147392e-05,5.22952399291002e-05,"42.39362","46.10109","13.70566","13.09477","AT5G47820","FRA1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-","Both_sig"
"BraA03000298",-3.19625689420995,4.23154371636365,33.075986220941,7.11908738478132e-06,2.65468930197721e-05,"BraA03000298",-3.50614928855831,4.23154371636365,27.632041913952,2.39995383597811e-05,9.04363739006355e-05,"28.720456","17.521897"," 3.197721"," 1.532191","AT2G17360","AT2G17360","Ribosomal protein S4 (RPS4A) family protein","-","-","Both_sig"
"BraA03000291",-5.22130338124188,4.90834195249858,33.0649989246612,7.13567236368207e-06,2.65917866811462e-05,"BraA03000291",-6.02420861408319,4.90834195249858,32.9753794990886,7.27252967431517e-06,3.28935681246324e-05,"31.8294336","58.9491371"," 0.9383808"," 0.8523501","AT5G06860","PGIP1","polygalacturonase inhibiting protein 1","-","-","Both_sig"
"BraA01001825",-3.41546853514141,4.49942914834006,33.0503427535082,7.15786082852798e-06,2.66514421092678e-05,"BraA01001825",-2.85869038722961,4.49942914834006,18.8439612253689,0.000236165777767716,0.000642900266700771,"39.09892","32.45573"," 3.87512"," 4.43109","AT4G26540","AT4G26540","Leucine-rich repeat receptor-like protein kinase family protein","-","-","Both_sig"
"BraA09002431",-2.53460716357869,4.46683722827835,33.0496068242041,7.15897695285795e-06,2.66514421092678e-05,"BraA09002431",-3.5696457078401,4.46683722827835,47.2119917623872,4.98011394819198e-07,3.75057385380583e-06,"19.553077","33.535080"," 3.557729"," 2.776244","AT1G79850","RPS17","ribosomal protein S17","-","YES","Both_sig"
"BraA08002489",-1.78006976635158,3.28262604439559,33.0383592311542,7.1760588358752e-06,2.67087174454187e-05,"BraA08002489",-1.41193005371535,3.28262604439559,16.2948454577358,0.000505538114382244,0.00124156185370206,"13.534428","11.433229"," 3.909337"," 4.272162","AT4G39120","IMPL2","inositol monophosphatase family protein","-","-","Both_sig"
"BraA02001144",-4.16240158990994,2.6569774849263,33.0310083800222,7.18724662621005e-06,2.67370924055882e-05,"BraA02001144",-2.70997304859872,2.6569774849263,13.6209276810196,0.00119394442812798,0.00263572023825167," 7.0444691"," 7.8137698"," 0.3496713"," 1.1720622","AT5G60020","LAC17","laccase 17","-","YES","Both_sig"
"BraA07002177",-1.61270477530006,3.47856091606765,33.0300027814536,7.18877859342118e-06,2.67370924055882e-05,"BraA07002177",-2.1198024916371,3.47856091606765,42.0022366526547,1.23752145236616e-06,7.7603934901368e-06,"12.887353","13.327661"," 4.294865"," 3.055859","AT3G58830","AT3G58830","haloacid dehalogenase (HAD) superfamily protein","-","-","Both_sig"
"BraA06000868",-5.0695819167372,2.85421494595241,33.028865971203,7.19051088113082e-06,2.67372174034961e-05,"BraA06000868",-3.9055099998019,2.85421494595241,24.6631484727206,4.93961761740812e-05,0.000167167450651481," 4.7469649","15.2556708"," 0.1736227"," 0.9767283","AT2G33070","NSP2","nitrile specifier protein 2","-","-","Both_sig"
"BraA09000690",-2.74642086778146,5.2071093109328,33.0240932446646,7.19778858495423e-06,2.67516392744226e-05,"BraA09000690",-2.49634278740173,5.2071093109328,21.2460957371599,0.000120546989161676,0.000358678565104875,"51.072474","50.354721"," 7.623151"," 8.922149","AT5G23740","RPS11-BETA","ribosomal protein S11-beta","-","-","Both_sig"
"BraA08003421",-1.24004151426189,4.34997064430074,32.945847412998,7.31825112441317e-06,2.71480727547168e-05,"BraA08003421",-1.74366646117964,4.34997064430074,48.3293730984826,4.13402776771348e-07,3.25347985319051e-06,"19.517420","24.403798"," 8.154489"," 7.279179","AT1G14830","DL1C","DYNAMIN-like 1C","-","-","Both_sig"
"BraA07001989",-2.33317999654799,2.77586787595286,32.9350647138122,7.33502267266366e-06,2.71941105824632e-05,"BraA07001989",-3.04603561955538,2.77586787595286,43.7451299551899,9.05303686475493e-07,6.03996363676794e-06," 5.596455","10.434228"," 1.100749"," 1.240229","AT3G55120","TT5","Chalcone-flavanone isomerase family protein","-","YES","Both_sig"
"BraA06000493",-0.78839126088789,5.0233973879718,32.9345369919869,7.33584457008505e-06,2.71941105824632e-05,"BraA06000493",-1.08937400126004,5.0233973879718,47.3593677216769,4.85845814793633e-07,3.68434151543579e-06,"32.04939","39.33216","18.61503","18.48447","AT3G42790","AL3","alfin-like 3","-","-","Both_sig"
"BraA03001362",-1.57087993050748,3.04378793353462,32.9316216519386,7.3403868553914e-06,2.72045418186627e-05,"BraA03001362",-1.61786065644688,3.04378793353462,27.0950288086131,2.72552472166519e-05,0.000100845696095463," 9.136392"," 9.764899"," 3.163130"," 3.170294","AT5G56260","AT5G56260","Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase","-","-","Both_sig"
"BraA06003380",-1.74708891444617,4.34363763410166,32.8553651598096,7.46029230891189e-06,2.76294119864172e-05,"BraA06003380",-1.83608269872287,4.34363763410166,27.5658011542221,2.43772282427185e-05,9.16621052413733e-05,"22.974734","22.964055"," 6.947269"," 6.417515","AT5G67580","TRB2","Homeodomain-like/winged-helix DNA-binding family protein","YES","-","Both_sig"
"BraA09000960",-2.43219822952984,7.3662664400793,32.8521741555011,7.4653560451475e-06,2.76351609008988e-05,"BraA09000960",-2.36346151999611,7.3662664400793,23.5469549628285,6.56025341757498e-05,0.000212082995224654,"159.13973","178.33885"," 29.59764"," 34.64169","AT5G67370","CGLD27","DUF1230 family protein (DUF1230)","-","-","Both_sig"
"BraA10002265",-6.68685765614064,3.43350137377775,34.5495179404474,7.47054084161255e-06,2.76478515981617e-05,"BraA10002265",-9.17778160874834,3.43350137377775,31.9859597748978,1.24721423678345e-05,5.20996605280559e-05," 6.4955216"," 7.0521897"," 0.0643874"," 0.0000000","AT5G13930","TT4","Chalcone and stilbene synthase family protein","-","YES","Both_sig"
"BraSca000799",-2.52147595226975,4.42906215402857,32.8436328421206,7.47892847253164e-06,2.76723869670071e-05,"BraSca000799",-2.91778570158516,4.42906215402857,32.1378869418075,8.69875441685835e-06,3.82881416446729e-05,"28.536318","27.427371"," 5.056838"," 3.604544","AT3G05590","RPL18","ribosomal protein L18","-","-","Both_sig"
