"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA03005660",8.79923497151822,2.02056215061822,42.3595571122962,9.18129678746789e-06,3.30316826136559e-05,"BraA03005660",9.61875394138844,2.02056215061822,30.5975407346215,5.4483967662165e-05,0.000181651694768582," 0.03073537"," 0.00000000","19.23405548"," 9.54826676","AT4G26260","MIOX4","myo-inositol oxygenase 4","-","-","Both_sig"
"BraA09000774",1.93619045825681,2.73203018548034,31.8510906199723,9.25490925085933e-06,3.32357452905603e-05,"BraA09000774",1.47391229257213,2.73203018548034,14.5024675228283,0.000892594064911126,0.00204117834980403," 3.648634"," 4.071521","14.109234","11.342034","AT5G62200","AT5G62200","Embryo-specific protein 3, (ATS3)","-","-","Both_sig"
"BraA04000127",1.33021345897957,5.8346759826651,31.8273961131304,9.30255773666213e-06,3.33734075206787e-05,"BraA04000127",1.87684958947781,5.8346759826651,46.3594081522302,5.75217903897382e-07,4.19941085683896e-06," 43.88638"," 36.24091","110.44968","133.12563","AT3G61460","BRH1","brassinosteroid-responsive RING-H2","-","-","Both_sig"
"BraA07003894",4.54516576166934,6.05133116364569,31.8070634372197,9.34365847241575e-06,3.34933236975231e-05,"BraA07003894",5.28224020835938,6.05133116364569,30.1133199353483,1.35724082773888e-05,5.60413710089452e-05,"  8.977265","  6.113500","213.902513","238.638268","AT1G76590","AT1G76590","PLATZ transcription factor family protein","-","-","Both_sig"
"BraA01000843",1.71179213353553,4.42492637956463,31.7971253773336,9.36381921192258e-06,3.3550310584034e-05,"BraA01000843",2.34372048604382,4.42492637956463,43.6887715188278,9.14380561862718e-07,6.08813453626023e-06,"12.55363","10.63991","41.07478","54.03232","AT4G29900","ACA10","autoinhibited Ca(2 )-ATPase 10","-","-","Both_sig"
"BraA08002156",4.40734918721698,5.79679454600965,31.7758059892854,9.40722834386339e-06,3.36905060597064e-05,"BraA08002156",6.47447473674962,5.79679454600965,42.0874327109791,1.21851295282262e-06,7.67789987086794e-06,"  7.653400","  2.969310","164.100513","264.432430","AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-","Both_sig"
"BraA09004613",1.20792483717121,5.64899368857933,31.7344610820917,9.49203718088211e-06,3.39710471184821e-05,"BraA09004613",1.38146615652911,5.64899368857933,31.1554778824772,1.07712616119792e-05,4.58711195272056e-05,"37.41323","35.43054","86.06887","92.34777","AT3G52050","AT3G52050","5'-3' exonuclease family protein","-","-","Both_sig"
"BraA02002773",3.21924022723643,2.14909803239895,31.7119122711495,9.53864059732952e-06,3.41145655537302e-05,"BraA02002773",2.75029818824453,2.14909803239895,19.0350032974378,0.000223529460309059,0.000612207013270331," 1.125027"," 1.324674","10.433632"," 9.013971","AT1G80830","NRAMP1","natural resistance-associated macrophage protein 1","-","-","Both_sig"
"BraA01004775",2.65867214055999,4.97770147380878,31.6915867846962,9.58086218661194e-06,3.42500047279746e-05,"BraA01004775",3.21434730240151,4.97770147380878,33.2247237665694,6.89864973015369e-06,3.15561600559777e-05,"14.098528"," 9.793735","90.014552","90.879414","AT3G01175","AT3G01175","transmembrane protein","-","-","Both_sig"
"BraA10001430",1.38141719167533,5.16158616754165,31.6794359325875,9.60619986609283e-06,3.43172006110534e-05,"BraA10001430",1.56707368258936,5.16158616754165,30.6207975078544,1.21204275128404e-05,5.07651753730996e-05,"24.46176","24.33676","63.81949","72.15226","AT5G58950","AT5G58950","Protein kinase superfamily protein","-","-","Both_sig"
"BraA03002724",4.64300468591537,2.88083649704667,31.6577978567332,9.65150149011735e-06,3.44633923444753e-05,"BraA03002724",4.39268902252057,2.88083649704667,24.6900834481204,4.90633948208037e-05,0.000166255723246383," 0.7263987"," 1.5652964","18.4566523","33.1444994","AT2G24210","TPS10","terpene synthase 10","-","-","Both_sig"
"BraA02003994",0.911957810984648,4.27709172348136,31.6307784659967,9.70839594821046e-06,3.46508281688963e-05,"BraA02003994",1.13216578717527,4.27709172348136,36.8823992846635,3.2668502296449e-06,1.7054800203851e-05,"15.89850","14.89271","29.80386","32.64397","AT5G28530","FRS10","FAR1-related sequence 10","YES","-","Both_sig"
"BraA08001706",1.08161888087743,4.30401063276596,31.6176885372318,9.73609034623751e-06,3.47339215887984e-05,"BraA08001706",1.11862328065766,4.30401063276596,25.8220935630078,3.70624405270397e-05,0.000130975036797397,"14.47107","15.29077","30.60104","33.21710","AT2G27970","CKS2","CDK-subunit 2","-","-","Both_sig"
"BraA01004141",2.15245550565706,3.11192702674124,31.6114634853923,9.74929083989253e-06,3.47731334284859e-05,"BraA01004141",2.31344287145789,3.11192702674124,27.6576070857554,2.38554782327016e-05,9.00228308277927e-05," 4.382108"," 4.048113","19.652851","20.167737","AT3G13320","CAX2","cation exchanger 2","-","-","Both_sig"
"BraA08000806",1.25071442017426,3.55108215266173,31.5912144846873,9.79236453627338e-06,3.49030384513005e-05,"BraA08000806",1.52407564604159,3.55108215266173,35.4672763637843,4.33739186358352e-06,2.14822366056654e-05," 8.604302"," 7.744636","20.449579","22.323498","AT1G33980","UPF3","Smg-4/UPF3 family protein","-","-","Both_sig"
"BraA05004067",0.986339630973565,4.09162854076025,31.5856945794641,9.80414235249272e-06,3.49237464442091e-05,"BraA05004067",1.47369190592637,4.09162854076025,52.3030798035912,2.18238207999651e-07,1.95953758922676e-06,"14.76579","11.19775","29.19693","31.13234","AT3G10210","AT3G10210","SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein","-","-","Both_sig"
"BraA09000339",0.877088429605366,5.23446695396491,31.5853721854593,9.8048307202643e-06,3.49237464442091e-05,"BraA09000339",1.10969421899543,5.23446695396491,37.9561414164939,2.6467590847941e-06,1.43704684355499e-05,"30.54572","29.58430","56.23402","63.85229","AT3G27470","AT3G27470","lysine ketoglutarate reductase trans-splicing protein (DUF707)","-","-","Both_sig"
"BraA09000200",1.34935102200594,4.98850214306733,31.5800930951896,9.81610998460711e-06,3.49560115741439e-05,"BraA09000200",1.63043467507495,4.98850214306733,34.5685510701953,5.21216438685099e-06,2.50349305611945e-05,"21.62761","21.42734","55.27436","66.34640","AT4G02440","EID1","F-box family protein","-","YES","Both_sig"
"BraA04000598",2.66175943868307,3.79271206970147,31.5584464855014,9.86250774960548e-06,3.51053532290344e-05,"BraA04000598",2.11350046635371,3.79271206970147,15.6965401301568,0.000609189972129673,0.00146391605516352," 5.752858"," 5.912092","36.929943","25.635178","AT3G54000","AT3G54000","TIP41-like protein","-","-","Both_sig"
"BraA09006387",1.64453599640379,3.43750122693213,31.549796527229,9.88111488750713e-06,3.51556845229119e-05,"BraA09006387",1.69687810456077,3.43750122693213,25.8583614252715,3.67350292907965e-05,0.00013011011724508," 6.815283"," 7.035494","21.271484","22.893551","AT1G13790","FDM4","XH/XS domain-containing protein","-","-","Both_sig"
"BraA03000797",1.16676577568655,5.76773573477004,31.5025449536658,9.98343515112246e-06,3.55019676565378e-05,"BraA03000797",1.11630437355612,5.76773573477004,21.8784647167576,0.000101647990823565,0.000310065770457928,"37.06716","44.66036","83.49723","96.81882","AT5G16470","AT5G16470","zinc finger (C2H2 type) family protein","-","-","Both_sig"
"BraA03002227",1.83016026528998,6.79559290026787,31.4852397218586,1.00211963298237e-05,3.56057856052877e-05,"BraA03002227",1.70879851950467,6.79559290026787,20.8242682456704,0.000135266421901679,0.00039552173151262," 70.48333"," 78.97285","250.67402","258.23253","AT2G40020","AT2G40020","Nucleolar histone methyltransferase-related protein","-","-","Both_sig"
"BraA03005295",0.999273290853601,5.69040363976008,31.4635290241873,1.00687903650028e-05,3.57411780597942e-05,"BraA03005295",1.18677022784452,5.69040363976008,33.2319839225391,6.88808145072066e-06,3.1526141911702e-05,"40.00792","36.72603","80.04146","83.60832","AT4G21540","SPHK1","sphingosine kinase 1","-","-","Both_sig"
"BraA03002718",1.61767228022694,2.71292487411553,31.4626802842555,1.00706559526802e-05,3.57411780597942e-05,"BraA03002718",2.48389874202417,2.71292487411553,53.5372520371965,1.80217478044021e-07,1.6774826164476e-06," 4.434991"," 2.862628","13.502763","16.088010","AT1G32960","SBT3.3","Subtilase family protein","-","-","Both_sig"
"BraA07001186",5.88893623925298,4.59214241989342,31.437324420941,1.01265635902264e-05,3.59072112886153e-05,"BraA07001186",6.55785268852114,4.59214241989342,26.955578454778,2.81772315406784e-05,0.000103579588566711," 1.5301816"," 0.7928661","96.0051344","76.3676880","AT1G27300","AT1G27300","transmembrane protein","-","-","Both_sig"
"BraA02002685",1.41500851916212,4.23626643798856,31.4323142706609,1.0137650455817e-05,3.59384275167925e-05,"BraA02002685",1.21441183721886,4.23626643798856,17.6876203071746,0.000331396511340572,0.000860188174225034,"13.34936","12.03725","35.40348","27.96064","AT1G78420","AT1G78420","RING/U-box superfamily protein","-","-","Both_sig"
"BraA08001512",1.12479268151411,5.25026893159451,31.4311521486307,1.01402239790711e-05,3.5939456300513e-05,"BraA08001512",1.44198195260257,5.25026893159451,38.56953424213,2.35090373542995e-06,1.31217109204494e-05,"28.87970","28.20355","63.01665","76.65839","AT4G21450","AT4G21450","PapD-like superfamily protein","-","-","Both_sig"
"BraA09005869",1.49893537774856,3.25937620901635,31.4293071106916,1.01443112815514e-05,3.59458486203554e-05,"BraA09005869",1.77363448463165,3.25937620901635,33.8689316114212,6.02599821269412e-06,2.82625780297394e-05," 6.099025"," 6.558850","17.070370","22.464711","AT1G30300","AT1G30300","Metallo-hydrolase/oxidoreductase superfamily protein","-","-","Both_sig"
"BraA03005068",1.29515469615032,3.72933398251528,31.3911189249589,1.02293129596761e-05,3.62225840236901e-05,"BraA03005068",1.13160248529558,3.72933398251528,18.3159048543774,0.000275327680838544,0.000734020612533653," 9.894759"," 9.223930","24.234717","20.231938","AT4G17440","AT4G17440","chromogranin (DUF1639)","-","-","Both_sig"
"BraA05003405",1.2365256752663,3.40765360446732,31.3806165934887,1.0252825297407e-05,3.62976766039554e-05,"BraA05003405",0.912922012766764,3.40765360446732,13.3204070795047,0.00132080847104484,0.00288543030315694," 7.165524"," 8.428384","16.985121","15.900291","AT3G17611","RBL14","RHOMBOID-like protein 14","-","-","Both_sig"
"BraA01001243",1.95841698554545,4.91400782744793,31.3715499628334,1.02731707026336e-05,3.63615261658314e-05,"BraA01001243",1.57790593277417,4.91400782744793,15.9055712196018,0.000570554791622408,0.00138396246265013,"15.04560","20.51476","58.82382","61.17799","AT4G20820","AT4G20820","FAD-binding Berberine family protein","-","-","Both_sig"
"BraA05000464",1.02221474774834,4.36307750444053,31.3687488044512,1.02794653417865e-05,3.6375626007131e-05,"BraA05000464",1.21535234623082,4.36307750444053,33.7876755430606,6.12913677785745e-06,2.86609069766715e-05,"15.62749","16.95622","31.53290","39.39136","AT1G50370","FYPP1","Calcineurin-like metallo-phosphoesterase superfamily protein","-","-","Both_sig"
"BraA05000234",4.66062090325565,3.93913482585775,31.3639978158226,1.0290151145669e-05,3.63970739399617e-05,"BraA05000234",2.85845539529244,3.93913482585775,11.5140928830266,0.0024747810060188,0.00502879589913968," 1.325497"," 4.018687","34.524563","29.250748","AT2G46270","GBF3","G-box binding factor 3","YES","-","Both_sig"
"BraA06001710",0.855120568625289,4.51795733541126,31.3181640625673,1.03938619566998e-05,3.67391392765451e-05,"BraA06001710",1.22056054909606,4.51795733541126,47.8520533989238,4.47463640279053e-07,3.46437663452646e-06,"19.71510","16.92269","35.51337","39.46307","AT1G15240","AT1G15240","phox (PX) domain-containing protein","-","-","Both_sig"
"BraA03002369",2.32302065160877,5.28396948073293,31.290339908667,1.04573755069781e-05,3.69304667892831e-05,"BraA03002369",3.12250822305715,5.28396948073293,39.9195264518956,1.81874959375094e-06,1.0590868888509e-05," 20.01579"," 13.44793","100.47200","117.06274","AT2G43010","PIF4","phytochrome interacting factor 4","YES","YES","Both_sig"
"BraA08000134",6.22996056359693,4.68192225188983,31.2699900294959,1.05040949194792e-05,3.70705053884759e-05,"BraA08000134",3.89378887358178,4.68192225188983,12.7809220753739,0.00158714724364377,0.00339563648429427," 1.045585"," 5.322904","84.814684","79.785129","AT1G53990","GLIP3","GDSL-motif lipase 3","-","-","Both_sig"
"BraSca000328",1.01932806199231,7.09895650428956,31.2419465857548,1.05688496224482e-05,3.72739621459412e-05,"BraSca000328",0.950415450725711,7.09895650428956,20.4529494792753,0.000149851890317263,0.000431902311030068,"112.73479","105.24584","228.56631","203.41281","AT5G49940","NFU2","NIFU-like protein 2","-","-","Both_sig"
"BraA09000084",2.33812672495715,4.61257468133542,31.1646805984459,1.07495200923376e-05,3.78537172032692e-05,"BraA09000084",2.6483129417984,4.61257468133542,29.7370381170646,1.47709866085676e-05,6.01695986591238e-05,"11.924115","11.117806","60.311381","69.652351","AT4G01120","GBF2","G-box binding factor 2","YES","-","Both_sig"
"BraA03002887",0.789065927732304,8.19380147041798,31.1634283087608,1.07524758332793e-05,3.78537172032692e-05,"BraA03002887",1.01966961907563,8.19380147041798,38.7512978021998,2.27029181908323e-06,1.27486240572137e-05,"250.6779","220.2342","433.1498","446.5194","AT4G10710","SPT16","global transcription factor C","-","YES","Both_sig"
"BraA08003740",3.03430848035597,4.78246573987008,31.1575801589087,1.0766290749057e-05,3.78769370563606e-05,"BraA08003740",2.52530927930695,4.78246573987008,16.9690769384584,0.000411237003866807,0.00103881727505433," 9.359336"," 9.100356","77.678927","52.545895","AT1G08800","AT1G08800","myosin-binding protein (Protein of unknown function, DUF593)","-","-","Both_sig"
"BraA03002396",1.01196785525511,4.75855907253004,31.142086783284,1.08029837060895e-05,3.79522103893582e-05,"BraA03002396",1.33004472463234,4.75855907253004,40.2027576941882,1.72464865513532e-06,1.01215398328971e-05,"20.64470","18.18143","41.76512","45.73513","AT2G43370","AT2G43370","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA03002003",3.16042117942145,2.6982868431879,31.1201802362532,1.08550972747502e-05,3.80872115703451e-05,"BraA03002003",1.91745670943825,2.6982868431879,9.76228703090046,0.00472626616203722,0.00894621261292766," 1.708844"," 2.351297","15.258946"," 8.979941","AT2G36420","TRM27","nucleolin-like protein","-","-","Both_sig"
"BraA03003187",2.89543768897374,1.55296395580725,31.0920461375663,1.09224270205275e-05,3.82893098670606e-05,"BraA03003187",2.76029159546394,1.55296395580725,21.969468511109,9.92048954823066e-05,0.000303775869995808,"1.0157314","1.0377727","8.0350498","7.1210226","AT4G00770","TRM9","DUF4378 domain protein","-","-","Both_sig"
"BraA06003630",1.1687349481657,5.43367547937079,31.0353012608256,1.10596133382255e-05,3.87443387366281e-05,"BraA06003630",1.48189630026631,5.43367547937079,37.0911351510617,3.1349192196424e-06,1.64863443091117e-05,"32.35588","28.04404","72.88949","78.37201","AT5G24520","TTG1","Transducin/WD40 repeat-like superfamily protein","-","-","Both_sig"
"BraA09005514",1.42826354931796,4.75739485750816,30.9754887932884,1.12062472993606e-05,3.92231115169971e-05,"BraA09005514",1.73428850632486,4.75739485750816,34.0827086345552,5.76355475500947e-06,2.71530535300356e-05,"18.15161","17.67054","49.08224","58.83271","AT3G62770","AtATG18a","Transducin/WD40 repeat-like superfamily protein","-","YES","Both_sig"
"BraA01003680",1.38894279119772,3.19204368619754,30.9449275860753,1.12819850575212e-05,3.9435586232597e-05,"BraA01003680",1.17095633026667,3.19204368619754,17.0668166948981,0.000399238649953091,0.00101257111670346," 6.509768"," 7.809502","17.303808","17.576121","AT3G63220","AT3G63220","Galactose oxidase/kelch repeat superfamily protein","-","-","Both_sig"
"BraA09000425",1.95758645805019,3.17398910756293,30.9419418006844,1.1289414324341e-05,3.94527933981189e-05,"BraA09000425",1.77900430166296,3.17398910756293,19.5839468324486,0.00019114354810759,0.000534957227456164," 4.995152"," 4.540435","19.607557","15.607795","AT1G65520","ECI1","delta(3), delta(2)-enoyl CoA isomerase 1","-","-","Both_sig"
"BraA08003163",5.17742491424,2.63677441703905,30.9360638551506,1.1304055450983e-05,3.94951904103157e-05,"BraA08003163",5.78088219227562,2.63677441703905,27.3325320151739,2.57596409938116e-05,9.61709557027028e-05," 0.5827914"," 0.3480692","22.5559686","20.0767681","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-","Both_sig"
"BraA09000563",1.49988781222224,4.25666596526784,30.9337914149813,1.13097213104467e-05,3.95062169166513e-05,"BraA09000563",2.32180882721025,4.25666596526784,53.3763073077316,1.8473972663408e-07,1.71450666109695e-06,"12.158194"," 8.651378","34.465934","43.286627","AT5G26920","CBP60G","Cam-binding protein 60-like G","-","YES","Both_sig"
"BraA09006797",1.50006324795608,5.61319510804195,30.9321669506699,1.13137734692466e-05,3.95116029300959e-05,"BraA09006797",2.01641016702852,5.61319510804195,40.7639246000003,1.55345989244339e-06,9.27949097042084e-06," 35.04735"," 25.11854"," 99.22924","101.67893","AT1G05840","AT1G05840","Eukaryotic aspartyl protease family protein","-","-","Both_sig"
"BraA04000720",1.01486052788995,5.31431365702129,30.9309259442072,1.13168701722676e-05,3.95136505127533e-05,"BraA04000720",1.09343096921281,5.31431365702129,27.1791438201323,2.6715021832167e-05,9.91732178392238e-05,"29.01654","33.44886","58.76017","71.38437","AT3G52560","UEV1D-4","ubiquitin E2 variant 1D-4","-","-","Both_sig"
"BraA04002702",1.05613541325447,6.14744758000799,30.861403673462,1.14918313039811e-05,4.00800852480971e-05,"BraA04002702",1.52170684844648,6.14744758000799,47.1352019977154,5.04481091318833e-07,3.78842193576261e-06," 60.83160"," 44.86717","126.40981","128.87094","AT2G37480","AT2G37480","hypothetical protein","-","-","Both_sig"
"BraA09001978",7.53693243452377,4.01372213632142,30.8579949174133,1.15004851742294e-05,4.00981702376792e-05,"BraA09001978",6.29748158136691,4.01372213632142,18.3831966058991,0.000269964937997491,0.000721924587849219," 0.4098171"," 0.4221607","76.8308818","33.7992287","AT1G44542","AT1G44542","Cyclase family protein","-","-","Both_sig"
"BraA09000166",2.55037507481508,2.71854666023024,30.8573545293731,1.15021117295503e-05,4.00981702376792e-05,"BraA09000166",2.9464932575336,2.71854666023024,29.5731292792595,1.53286764677888e-05,6.20474378779864e-05," 2.914235"," 1.613541","17.221037","12.578867","AT4G34890","XDH1","xanthine dehydrogenase 1","-","-","Both_sig"
"BraA03000179",1.79705050617212,5.10145672988854,30.8148756575466,1.1610566838802e-05,4.04493851356227e-05,"BraA03000179",1.26960482038707,5.10145672988854,11.7571127772518,0.00226932312756235,0.00465638717609588,"24.90452","17.11903","86.96055","41.34375","AT5G04740","ACR12","ACT domain-containing protein","-","-","Both_sig"
"BraA02001123",0.7725902936697,5.63574025498048,30.813141525447,1.16150179105971e-05,4.04559375775168e-05,"BraA02001123",1.03792710554417,5.63574025498048,41.6630906850389,1.31644845754311e-06,8.14821027201282e-06,"41.44895","38.15608","70.68237","78.35019","AT5G60410","SIZ1","DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein","-","YES","Both_sig"
"BraA04002868",1.47959590449595,4.77329270651313,30.8113885044657,1.16195193516574e-05,4.04626625210371e-05,"BraA04002868",1.69119943537979,4.77329270651313,30.0143125001593,1.38771686502934e-05,5.70006875145143e-05,"19.03116","15.37964","53.06463","49.67693","AT2G39970","PXN","Mitochondrial substrate carrier family protein","-","-","Both_sig"
"BraA09005912",3.36871273879976,2.54119131445774,30.7974828917939,1.16552937439575e-05,4.05603191531928e-05,"BraA09005912",3.37396489185964,2.54119131445774,22.5428851043822,8.52076919693335e-05,0.000265630634105231," 1.744840"," 1.047840","18.820665","10.966304","AT2G20960","pEARLI4","phospholipase-like protein (PEARLI 4) family protein","-","-","Both_sig"
"BraA06002163",1.11564702329797,5.72621406866394,30.7813439726027,1.16969639357973e-05,4.06693643360835e-05,"BraA06002163",1.29067307973088,5.72621406866394,30.9964091498256,1.11547207069961e-05,4.73094023430762e-05,"34.68312","38.85910","75.33192","95.08992","AT1G19870","iqd32","IQ-domain 32","-","-","Both_sig"
"BraA03000195",0.981337042774096,4.61098983062756,30.7799166725024,1.17006569716777e-05,4.06732201268126e-05,"BraA03000195",1.47570056496672,4.61098983062756,50.6344382875272,2.84163998205541e-07,2.40599318545197e-06,"23.27788","12.30128","46.09244","34.25349","AT5G04940","SUVH1","SU(VAR)3-9 homolog 1","-","-","Both_sig"
"BraA08002709",0.953878029887658,5.0467156312538,30.7713656958231,1.17228085798614e-05,4.07412247840624e-05,"BraA08002709",1.1145803498672,5.0467156312538,31.6562418967907,9.6547680010069e-06,4.1794842776636e-05,"25.30332","23.87898","49.04251","51.71562","AT1G30460","CPSF30","cleavage and polyadenylation specificity factor 30","-","-","Both_sig"
"BraA09006290",2.39421079554341,4.08866024953692,30.7474711394827,1.17849504411079e-05,4.09481500978008e-05,"BraA09006290",1.78763168250447,4.08866024953692,13.3609818479294,0.00130285053476283,0.00284936326485576," 8.312240"," 7.108013","44.027041","24.605086","AT1G14330","AT1G14330","Galactose oxidase/kelch repeat superfamily protein","-","-","Both_sig"
"BraA04003145",1.69573521051232,3.13292117010428,30.738215602456,1.18091172276204e-05,4.1023064480853e-05,"BraA04003145",1.86227530143818,3.13292117010428,28.2511036338836,2.07621402266002e-05,8.00309443954584e-05," 5.274420"," 5.084449","17.181092","18.542888","AT2G43680","IQD14","IQ-domain 14","-","-","Both_sig"
"BraA08000117",1.67780060331305,2.33542948064269,30.6717851111824,1.19841612921209e-05,4.15944208904042e-05,"BraA08000117",1.14359882749526,2.33542948064269,11.4121115124165,0.00256699463874077,0.0051907111528494,"2.892659","3.966814","9.405720","8.776722","AT1G54140","TAFII21","TATA binding protein associated factor 21kDa subunit","-","-","Both_sig"
"BraA09001992",1.7237632905687,2.12194143096141,30.6701382343258,1.19885364970705e-05,4.16004330828681e-05,"BraA09001992",1.62647860261111,2.12194143096141,21.5899312536122,0.000109837333356086,0.00033138578244677,"2.256480","2.817540","7.525206","8.737099","AT1G44224","AT1G44224","ECA1 gametogenesis related family protein","-","-","Both_sig"
"BraA02000979",1.52479619344243,4.59881141843603,30.6456395502872,1.20538269206635e-05,4.18085578958228e-05,"BraA02000979",1.36255159241411,4.59881141843603,18.8604771861198,0.000235043172402265,0.00064006566325461,"14.44755","18.78507","41.98068","48.34669","AT5G20650","COPT5","copper transporter 5","-","-","Both_sig"
"BraA09006986",1.23585652872535,7.16985792838091,30.6076121310141,1.21559395209408e-05,4.21070616328364e-05,"BraA09006986",1.04612353409748,7.16985792838091,16.6393722968679,0.00045470283910682,0.00113495443823999,"101.8308","120.8573","239.8836","249.5733","AT4G00810","AT4G00810","60S acidic ribosomal protein family","-","-","Both_sig"
"BraA04002562",1.28799698151523,4.99033264712998,30.5888793878996,1.22065869195724e-05,4.22731965047457e-05,"BraA04002562",0.963579109516855,4.99033264712998,13.1364846087583,0.00140567386917274,0.00305050416390169,"21.50765","22.88438","52.50190","44.65005","AT2G35510","SRO1","similar to RCD one 1","-","-","Both_sig"
"BraA07004075",0.89076698268284,5.90471298396299,30.5514675345467,1.23084249709675e-05,4.25977592442894e-05,"BraA07004075",1.10689099237716,5.90471298396299,35.4188659498359,4.3802018624056e-06,2.16397920007107e-05," 45.48817"," 47.72584"," 84.10377","102.81190","AT1G79000","HAC1","histone acetyltransferase of the CBP family 1","-","-","Both_sig"
"BraA05001724",0.719390372173456,4.95055436626611,30.5219982961953,1.23892932359958e-05,4.28305459113933e-05,"BraA05001724",1.18764587918859,4.95055436626611,62.6249071848474,4.81634911327912e-08,5.94117045791641e-07,"22.98671","24.37174","37.77310","55.53913","AT4G15090","FAR1","FRS (FAR1 Related Sequences) transcription factor family","YES","-","Both_sig"
"BraA03006411",2.75787271314891,6.96438599271283,30.497738860044,1.24562986927182e-05,4.30432802246727e-05,"BraA03006411",3.58132878477416,6.96438599271283,35.9424227044124,3.9405435524409e-06,1.98540830715172e-05," 54.96252"," 37.85266","372.18402","452.82941","AT4G36040","J11","Chaperone DnaJ-domain superfamily protein","-","-","Both_sig"
"BraA01002488",1.7546743735685,2.65568077841751,30.481717193484,1.25007671817964e-05,4.31779845164527e-05,"BraA01002488",2.17035371750974,2.65568077841751,34.8800259402719,4.88900004659062e-06,2.3765553036855e-05," 3.774193"," 3.253638","12.795126","14.657083","AT3G27330","AT3G27330","zinc finger (C3HC4-type RING finger) family protein","-","-","Both_sig"
"BraA10001738",2.71515909088189,1.93627419697341,30.4701012597562,1.25331154251363e-05,4.32701498670327e-05,"BraA10001738",2.60836904876738,1.93627419697341,22.7394772120614,8.09163604458611e-05,0.000253709863230648," 1.317764"," 1.650766"," 8.519154","10.100423","AT5G20670","AT5G20670","DUF1677 family protein (DUF1677)","-","-","Both_sig"
"BraA08002863",2.81440105587181,4.75693378740486,30.469175359851,1.25356978013767e-05,4.32701498670327e-05,"BraA08002863",2.42783137231694,4.75693378740486,18.0343624860006,0.000299058336782626,0.000787812254553731," 9.249061","13.304449","64.938159","71.549851","AT1G27770","ACA1","autoinhibited Ca2 -ATPase 1","-","-","Both_sig"
"BraA01003544",2.47436215347415,2.24044513224125,30.4021486754,1.27241844472617e-05,4.38726534939538e-05,"BraA01003544",2.37637011488614,2.24044513224125,21.5420162079891,0.000111265561612628,0.000335180849719188," 1.895335"," 1.806571","11.005484"," 9.464968","AT3G20250","PUM5","pumilio 5","-","-","Both_sig"
"BraA01003444",1.91845256121469,6.37787599980276,30.3779150947395,1.27930888845615e-05,4.40909172417337e-05,"BraA01003444",1.2947820653514,6.37787599980276,10.8404924134394,0.00315878929872384,0.00624222769138898," 34.95781"," 49.57561","132.31185","121.65365","AT3G21670","AT3G21670","Major facilitator superfamily protein","-","-","Both_sig"
"BraA09003029",4.29367219247198,3.56713204722964,30.3765228016757,1.27970599637448e-05,4.4094948298893e-05,"BraA09003029",3.72456336996121,3.56713204722964,18.4527221799138,0.000264543517070142,0.000708751482329198," 1.790436"," 1.834742","35.765050","24.188443","AT4G12580","AT4G12580","hypothetical protein","-","-","Both_sig"
"BraA04002960",1.66087625492346,6.80563689852451,30.3733969601409,1.28059803308179e-05,4.41160276662452e-05,"BraA04002960",1.44870578109498,6.80563689852451,17.5790871070549,0.00034228740627017,0.000884954627906123," 67.59865"," 69.30924","214.26949","189.27054","AT2G40880","CYSA","cystatin A","-","-","Both_sig"
"BraA09003183",2.76844364379274,1.79400866740866,30.363506725607,1.28342491581271e-05,4.42037378006391e-05,"BraA09003183",2.44405838849635,1.79400866740866,18.6314777044656,0.000251141708538776,0.000677305215482678,"1.279134","1.326102","9.037604","7.279519","AT1G11910","APA1","aspartic proteinase A1","-","-","Both_sig"
"BraA06000712",1.09003129119353,3.73199672220681,30.2979736923723,1.30232828761108e-05,4.47666460952139e-05,"BraA06000712",1.1154085945865,3.73199672220681,24.2814791379745,5.43854120743131e-05,0.000181476867935062,"10.072875","10.492606","21.492702","22.767823","AT1G54150","SPL2","E3 Ubiquitin ligase family protein","-","-","Both_sig"
"BraA09000925",1.51389097659165,4.79295226045867,30.2454531248022,1.31769677471275e-05,4.52172732611791e-05,"BraA09000925",1.90964284486514,4.79295226045867,35.72804675914,4.1144777333256e-06,2.05593268325539e-05,"18.57319","17.79408","53.07175","66.87619","AT5G65430","GRF8","general regulatory factor 8","-","YES","Both_sig"
"BraA10000523",1.32258877683355,2.7085664535204,30.2370902916588,1.32016204749226e-05,4.52906508882478e-05,"BraA10000523",1.40048362685765,2.7085664535204,25.9282106079441,3.61132924955002e-05,0.000128167581483466," 4.792517"," 4.526314","12.012961","11.961833","AT1G06590","AT1G06590","anaphase-promoting complex subunit","-","YES","Both_sig"
