"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA08003684",-3.42348768873755,4.85904710138958,18.6514635085933,0.000249689926220685,0.000600018234918105,"BraA08003684",-2.15122151138901,4.85904710138958,6.21993288518347,0.0201802810623739,0.0326989524317239,"64.467568","39.195858"," 6.083159"," 8.790624","AT1G09750","AT1G09750","Eukaryotic aspartyl protease family protein","-","-","WT_sig"
"BraA02003262",-1.03931779174727,3.56254232539884,18.6209203763753,0.000251912311359468,0.000605081608545402,"BraA02003262",-0.756115138189304,3.56254232539884,7.54764473162929,0.0114137453978904,0.0196534681722782,"15.217060","12.336644"," 7.330078"," 7.308957","AT5G47540","AT5G47540","Mo25 family protein","-","-","WT_sig"
"BraA01003124",-1.53068251003034,3.8239345020007,18.4964762337004,0.000261192598528017,0.000624134127953695,"BraA01003124",-0.777600694157402,3.8239345020007,3.83236671849087,0.0623912281931916,0.089268060336409,"15.247645","13.186822"," 5.337355"," 7.693609","AT1G61260","AT1G61260","cotton fiber (DUF761)","-","-","WT_sig"
"BraA03006053",-1.23763153617826,4.32048366505119,18.4440348310057,0.00026521439978385,0.000632208791851854,"BraA03006053",-0.17746488981466,4.32048366505119,0.296400952707783,0.591336125004617,0.645825049096077,"25.45066","18.04281","10.67608","15.97775","AT4G31450","AT4G31450","RING/U-box superfamily protein","-","-","WT_sig"
"BraA05004303",-2.31690323431685,5.34418820085333,18.3074853190895,0.000276006798714509,0.000656245772170146,"BraA05004303",-1.71544874358425,5.34418820085333,8.04550598777062,0.00929659261366681,0.0164026866650729,"63.01755","68.66865","12.88824","20.82907","AT3G07010","AT3G07010","Pectin lyase-like superfamily protein","-","YES","WT_sig"
"BraA10000906",-1.75377611093638,5.54291119388181,18.2904205467658,0.000277388846969106,0.00065903403038396,"BraA10000906",-0.29267066445989,5.54291119388181,0.406906812716852,0.529782354794742,0.587982954764437,"78.92481","44.40031","23.44943","36.20128","AT5G53170","FTSH11","FTSH protease 11","-","-","WT_sig"
"BraA05000624",-1.33118321905287,5.64840281271299,18.218109439276,0.000283329486128111,0.000671425189951289,"BraA05000624",-0.970660923198596,5.64840281271299,7.43863464924942,0.0119452047285248,0.0204455766014551,"68.57498","57.03003","27.40332","29.04184","AT2G44920","AT2G44920","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","WT_sig"
"BraA01000199",-1.04340406360917,3.62870146958351,18.2015393880073,0.000284710222367186,0.000674494114999926,"BraA01000199",-0.0276983345467889,3.62870146958351,0.0098775756073328,0.921684552030104,0.935260002132505,"15.366062"," 8.791052"," 7.556505"," 8.628464","AT4G37100","AT4G37100","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-","WT_sig"
"BraA07001451",-1.4630908848801,2.62856459093458,18.1651025224203,0.000287772272760878,0.000680928378420958,"BraA07001451",-1.15549752575476,2.62856459093458,8.97628562923488,0.00640583586037015,0.0117278075984745,"7.027340","7.261957","2.493796","3.251836","AT1G78190","AT1G78190","Trm112p-like protein","-","-","WT_sig"
"BraA10000373",-1.17582356045756,3.22874997358042,18.1021438002488,0.000293148090169051,0.000692607466115411,"BraA10000373",-0.683939978954912,3.22874997358042,4.91275561879402,0.0367231599970199,0.0556926532038678," 7.893526"," 8.406346"," 3.466599"," 5.224670","AT1G05140","AT1G05140","Peptidase M50 family protein","-","-","WT_sig"
"BraA05001370",-1.05970416306379,7.60430579806676,18.0794023362745,0.000295116733671484,0.000696526823810041,"BraA05001370",-0.743542360354336,7.60430579806676,6.76600444269092,0.0158962772391608,0.0263514906523845,"205.5705","203.2957"," 98.7088","121.3866","AT2G32520","AT2G32520","alpha/beta-Hydrolases superfamily protein","-","-","WT_sig"
"BraA06000810",-1.8935899979846,8.25196574162621,18.0059528996462,0.000301574058263501,0.00071006367644989,"BraA06000810",-1.33621865862697,8.25196574162621,6.97954585394356,0.0145039753818155,0.0243097191470318,"271.33453","348.05749"," 73.24802","137.83842","AT1G52870","AT1G52870","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein","-","-","WT_sig"
"BraA08001669",-1.97052353246799,4.38877467599136,17.9536194445048,0.000306268887831073,0.000719718168775917,"BraA08001669",-1.46596973840667,4.38877467599136,7.84137841588693,0.0101071719454624,0.0176665059879598,"31.100159","27.057481"," 7.930931"," 9.768604","AT4G34670","AT4G34670","Ribosomal protein S3Ae","-","-","WT_sig"
"BraA08001679",-2.41866814206543,2.6843706500013,17.9333555542209,0.000308108108101435,0.000723608120190478,"BraA08001679",-0.773423003571822,2.6843706500013,1.56413262617745,0.223512829902182,0.277583394560545," 5.863579"," 3.627259"," 1.060989"," 2.131436","AT4G34590","GBF6","G-box binding factor 6","YES","YES","WT_sig"
"BraA08003686",-1.20837655476534,4.0811326844341,17.892713876616,0.000311833283933371,0.00073148373906278,"BraA08003686",-0.923001325771835,4.0811326844341,8.0410979038949,0.00931332024981923,0.016428517396857,"24.24729","19.60717","10.59155","10.29499","AT1G09730","AT1G09730","Cysteine proteinases superfamily protein","-","-","WT_sig"
"BraA09006640",-3.39202131887603,3.05087280508714,17.8877618600632,0.000312290526350544,0.000732447159105582,"BraA09006640",-2.84019275477157,3.05087280508714,8.7823217979177,0.00691489917817573,0.0125754492275547," 8.4755926"," 3.8961210"," 0.7925790"," 0.5640369","AT1G08500","ENODL18","early nodulin-like protein 18","-","-","WT_sig"
"BraA01000612",-1.29569751813218,2.95139779895296,17.8650538591687,0.000314396641524083,0.000736728172932718,"BraA01000612",-0.768915368347074,2.95139779895296,5.02269200789734,0.0348622938512269,0.053228490175411," 8.422504"," 7.917242"," 3.451800"," 4.645629","AT4G32400","SHS1","Mitochondrial substrate carrier family protein","-","YES","WT_sig"
"BraA03004667",-1.4453935450311,3.64740458258487,17.7547404868718,0.000324850690579299,0.000758402531847844,"BraA03004667",-0.916129436544627,3.64740458258487,5.61495941508387,0.0264870544396033,0.0417156530797835,"18.523029","15.960789"," 6.872236"," 8.429127","AT5G60930","AT5G60930","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-","WT_sig"
"BraA05003855",-1.84835079395662,4.33762353159198,17.5710256069008,0.000343111778051818,0.000795021255194408,"BraA05003855",-1.37739148357162,4.33762353159198,7.6238688843726,0.0110576507950086,0.0191134881960724,"28.869958","22.537039"," 8.011842"," 8.650147","AT3G12670","emb2742","CTP synthase family protein","-","-","WT_sig"
"BraA09004773",-2.62180962169034,3.13228063102344,17.5579606218768,0.000344452408657676,0.000797306016510563,"BraA09004773",-2.13268309455113,3.13228063102344,9.19034490145684,0.00589137004149139,0.0108940512750323,"11.686841"," 9.006429"," 1.919214"," 2.018443","AT3G53960","AT3G53960","Major facilitator superfamily protein","-","-","WT_sig"
"BraA09000668",-1.85510244249288,6.4332450147545,17.4902267140269,0.000351494936428161,0.000812434200912745,"BraA09000668",-1.27581665931201,6.4332450147545,6.42236622555335,0.0184584093503378,0.0301479052790616,"109.98130"," 81.88291"," 30.42845"," 33.84627","AT5G24120","SIGE","sigma factor E","-","-","WT_sig"
"BraA01001846",-1.76232326699656,4.20729306094237,17.4901381123079,0.000351504250839631,0.000812434200912745,"BraA01001846",-1.23249198449972,4.20729306094237,6.70934624627291,0.0162900991323404,0.0269249354555328,"27.573173","22.411662"," 8.235093"," 9.496158","AT3G27690","LHCB2.3","photosystem II light harvesting complex protein 2.3","-","-","WT_sig"
"BraA03001394",-1.57378295559812,2.93776862021779,17.3837286347706,0.000362887443362647,0.000835798706252277,"BraA03001394",-0.767009878369601,2.93776862021779,3.4196214550601,0.0771924492853523,0.10785700415015," 8.039588"," 8.323685"," 2.742009"," 4.871221","AT5G55620","AT5G55620","hypothetical protein","-","-","WT_sig"
"BraA05003987",-3.53464485157633,3.08773111108734,17.2307600530156,0.000379961562576609,0.000871933954651673,"BraA05003987",-2.35672493825144,3.08773111108734,7.04821420486584,0.0140853700617544,0.0236660679731014,"10.9301505","13.0475673"," 0.9417705"," 2.4964587","AT3G11110","AT3G11110","RING/U-box superfamily protein","-","-","WT_sig"
"BraA02004532",-2.89401084104835,2.66475756666496,17.2043090671607,0.000383001852508377,0.000877840595569742,"BraA02004532",-1.96497265304249,2.66475756666496,7.33749069707404,0.0124628460363565,0.0212208131341683," 5.5026030"," 7.1767468"," 0.8018884"," 1.8199950","AT5G66740","AT5G66740","spindle assembly abnormal protein (DUF620)","-","-","WT_sig"
"BraA08002766",-2.86394375692992,6.85596399051953,17.1443949854949,0.000389986968429684,0.000892467996958887,"BraA08002766",-1.01759045332659,6.85596399051953,1.8422718673855,0.187727337853323,0.238186925305189,"202.33925","125.01747"," 27.81293"," 61.62497","AT1G29670","AT1G29670","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-","WT_sig"
"BraA02004222",-1.64234599901747,2.78588912029625,17.0098875231815,0.000406180012974225,0.000926292872242002,"BraA02004222",-1.01946988823799,2.78588912029625,5.02220856861812,0.0348702419941843,0.0532302986120124,"10.590702"," 5.636162"," 3.461685"," 2.762528","AT5G23280","AT5G23280","TCP family transcription factor","YES","YES","WT_sig"
"BraA04001553",-4.68271954501683,4.15650911290058,16.9215281583169,0.000417215721377488,0.000948710698422662,"BraA04001553",-3.85919813293254,4.15650911290058,7.18883189208815,0.0132692286286117,0.0224168357426584,"44.7392313"," 7.5867300"," 1.6392763"," 0.5123087","AT2G21650","MEE3","Homeodomain-like superfamily protein","-","-","WT_sig"
"BraA01004692",-1.40416594840624,4.92126324133953,16.8911091568384,0.000421090248424443,0.000955863932823873,"BraA01004692",-0.0710782140652176,4.92126324133953,0.0335892459049882,0.856173607191991,0.880105314603052,"53.53506","25.91071","20.10466","24.67963","AT3G03050","CSLD3","cellulose synthase-like D3","-","-","WT_sig"
"BraA09000581",-1.25428249947517,6.07613993418645,16.7063048605621,0.000445489131591711,0.00100573708136167,"BraA09000581",-0.883909976255354,6.07613993418645,6.36877301040649,0.0188978197087969,0.0308048552419702,"81.47473","76.15269","34.22533","41.24159","AT5G26710","AT5G26710","Glutamyl/glutaminyl-tRNA synthetase, class Ic","-","-","WT_sig"
"BraA09001964",-2.64992868224229,5.58846366831648,16.7030049982681,0.000445938575583821,0.0010066073683765,"BraA09001964",-1.36622964812538,5.58846366831648,3.67572817187829,0.0675898095181985,0.0958522030648206,"81.76932","71.80604","12.88673","27.76396","AT1G43710","EMB1075","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-","WT_sig"
"BraA04000770",-1.33989224944886,3.71671300837063,16.6914230356091,0.000447519966962081,0.00100959786154266,"BraA04000770",-0.95362319480949,3.71671300837063,6.68935772120414,0.0164316056218034,0.0271303338389999,"16.012557","16.375906"," 6.425517"," 8.433928","AT3G51950","AT3G51950","Zinc finger (CCCH-type) family protein / RNA recognition motif (RRM)-containing protein","-","-","WT_sig"
"BraA07002479",-1.56515091958558,11.2956526160722,16.6640098593979,0.000451287365164583,0.00101707662194882,"BraA07002479",-0.881217855090324,11.2956526160722,4.08832947483445,0.05484473502308,0.0797097072265262,"3341.726","2714.859","1129.394","1473.902","AT1G79040","PSBR","photosystem II subunit R","-","-","WT_sig"
"BraA01001424",-1.30797645374264,7.00226011744525,16.6230031490584,0.000456987657544002,0.00102756938996323,"BraA01001424",-0.780707317683515,7.00226011744525,4.52050162212224,0.0443319009539112,0.0659905542854702,"181.16852"," 98.03092"," 73.17711"," 57.07615","AT4G22690","CYP706A1","cytochrome P450, family 706, subfamily A, polypeptide 1","-","-","WT_sig"
"BraA10002744",-1.0997476149628,3.24382000119344,16.5890053275524,0.000461773217894262,0.00103744082924004,"BraA10002744",0.14895106221026,3.24382000119344,0.240657369799436,0.62833397001759,0.679440236017652,"12.860444"," 9.989919"," 5.993049","11.085498","AT5G07590","AT5G07590","Transducin/WD40 repeat-like superfamily protein","-","-","WT_sig"
"BraA02000094",-2.85947357004576,2.64028034569684,16.5872059464691,0.000462028018824532,0.00103786513719111,"BraA02000094",-1.91249530029673,2.64028034569684,6.79263688111777,0.0157148126383427,0.0261001530998748,"5.284209","7.040387","0.727613","1.838378","AT5G03260","LAC11","laccase 11","-","YES","WT_sig"
"BraA03004493",-1.12923440610057,5.02665610608716,16.4821301547434,0.000477176573727409,0.0010673240401406,"BraA03004493",-0.587904559317302,5.02665610608716,3.44279079738237,0.0762622301992259,0.106661409573113,"39.56079","31.69465","18.14041","21.05034","AT2G12646","AT2G12646","PLATZ transcription factor family protein","-","-","WT_sig"
"BraA09006371",-1.24135354487044,4.39780729857369,16.4613392235402,0.000480237695974719,0.00107317955091429,"BraA09006371",-0.411491685217899,4.39780729857369,1.41893550994877,0.245608614304736,0.301456611755813,"28.75129","22.80782","12.11334","17.12788","AT1G13270","MAP1C","methionine aminopeptidase 1B","-","-","WT_sig"
"BraA09003204",-1.05332750406299,12.1986692732481,16.4112902990854,0.000487694788727143,0.00108760498364483,"BraA09003204",-0.605896277713839,12.1986692732481,4.13195705184861,0.0536646075287769,0.0782205584005504,"6048.091","5525.714","2914.382","3630.691","ATCG00480","PB","ATP synthase subunit beta","-","YES","WT_sig"
"BraA08002982",-2.79146420331156,3.73430441380925,16.3854356605311,0.000491596431859272,0.00109552992177049,"BraA08002982",-2.35805885143728,3.73430441380925,9.06800573926813,0.00617958681723717,0.0113602775640403,"20.188815","12.855649"," 3.087123"," 2.467134","AT1G26690","AT1G26690","emp24/gp25L/p24 family/GOLD family protein","-","-","WT_sig"
"BraA03005011",-1.32749115451651,4.96562204410747,16.3690003685556,0.000494094325344372,0.00110047328157923,"BraA03005011",-1.0502881898403,4.96562204410747,7.87644482525863,0.00996255120714454,0.0174442026174981,"40.45023","33.77227","16.38280","16.26320","AT4G16490","AT4G16490","ARM repeat superfamily protein","-","-","WT_sig"
"BraA02002767",-2.11408904786758,7.89772897841144,16.3561832800435,0.000496051920759784,0.00110442458083122,"BraA02002767",-0.370099768183885,7.89772897841144,0.407506206967436,0.529482016084448,0.587732505865247,"458.13479","316.62194","105.74442","244.90983","AT1G80920","J8","Chaperone DnaJ-domain superfamily protein","-","-","WT_sig"
"BraA09003933",-1.35884922408768,3.91596636702145,16.3286933010302,0.000500279149430721,0.00111267398785355,"BraA09003933",-0.672828582352932,3.91596636702145,3.16123234663687,0.0885013148424792,0.121883865221859,"17.161244","15.001327"," 6.711328"," 9.402924","AT1G27930","AT1G27930","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)","-","-","WT_sig"
"BraA02001209",-1.41936178639149,4.34911678564714,16.1266954851631,0.000532573439709104,0.00117734634003108,"BraA02001209",-0.186307553570461,4.34911678564714,0.220187615073465,0.643271592438995,0.69281028814769,"25.797248","17.895631"," 9.590391","15.750726","AT5G59050","AT5G59050","G patch domain protein","-","-","WT_sig"
"BraA05002275",-2.15389289666948,4.86313055670225,16.053157751332,0.000544889274934245,0.00120285561115324,"BraA05002275",-0.971884394206812,4.86313055670225,2.68406287829912,0.114833066832817,0.153919140930643,"40.144519","30.776067"," 9.004508","15.668175","AT4G09800","RPS18C","S18 ribosomal protein","-","-","WT_sig"
"BraA06003265",-1.00440127503743,9.0919568863546,16.0411653199915,0.000546927031861977,0.00120670472126542,"BraA06003265",-0.318082386350902,9.0919568863546,1.22894719354358,0.278958414467071,0.336950766918248,"689.3946","516.2756","343.7647","414.0949","AT5G64940","ATH13","ABC2 homolog 13","-","-","WT_sig"
"BraA08002427",-4.00329841901254,2.96779325682301,16.0373071957836,0.000547584371858449,0.00120764719252515,"BraA08002427",-1.83428339105879,2.96779325682301,3.35309749842088,0.0799365123030661,0.111295949018157,"12.4049066","11.1263635"," 0.7234941"," 3.0769344","AT1G26290","AT1G26290","hypothetical protein","-","-","WT_sig"
"BraA01003265",-1.13011978189413,7.30631132147231,16.0049676264727,0.000553128344405536,0.001218167082824,"BraA01003265",-0.47578240526847,7.30631132147231,2.17497980609477,0.153697215623361,0.199438926126274,"209.22096","160.80610"," 95.62669","115.62326","AT3G23640","HGL1","heteroglycan glucosidase 1","-","-","WT_sig"
"BraA03004239",-1.96987907590015,3.99992112157966,15.9762276033911,0.000558106667111709,0.00122792828352506,"BraA03004239",-1.51343625784874,3.99992112157966,7.51046329129518,0.0115920242842973,0.0199136600056504,"23.755797","24.794017"," 6.052966"," 8.637236","AT3G21320","AT3G21320","EARLY FLOWERING protein","-","-","WT_sig"
"BraA01001640",-1.07717815882263,3.40015470811244,15.9561338994416,0.000561616312986128,0.001234614632179,"BraA01001640",-0.825841359148995,3.40015470811244,7.60378739938732,0.0111502597862037,0.019258761004592," 8.059834","11.463448"," 3.805547"," 6.477254","AT4G24700","AT4G24700","hypothetical protein","-","-","WT_sig"
"BraA03001341",-1.02854038766776,6.04291101349452,15.9515373536919,0.000562422543717187,0.00123604172551082,"BraA03001341",-0.699829717482988,6.04291101349452,5.63186654632939,0.0262834863112178,0.041436505863238,"79.99361","69.70820","39.15515","42.91167","AT5G56680","SYNC1","Class II aminoacyl-tRNA and biotin synthetases superfamily protein","-","-","WT_sig"
"BraA04000064",-1.02442431970489,4.67363267078183,15.9351236804221,0.000565311812166456,0.00124169800774491,"BraA04000064",-0.663442110069341,4.67363267078183,5.20774249222092,0.0319637212433132,0.0493147394990934,"26.96186","28.90086","13.33535","18.24684","AT4G27830","BGLU10","beta glucosidase 10","-","-","WT_sig"
"BraA09005533",-1.77037613608922,2.78967987050068,15.8959747867107,0.000572268713223589,0.00125487733994696,"BraA09005533",-1.57213902845756,2.78967987050068,9.0959342166287,0.00611245075193775,0.011252628635731,"10.099046"," 6.109899"," 2.885944"," 2.076660","AT3G62950","AT3G62950","Thioredoxin superfamily protein","-","-","WT_sig"
"BraA03000162",-2.35215724450017,3.21219612884869,15.8235163986193,0.00058539258229809,0.0012806325681356,"BraA03000162",-1.30136570447925,3.21219612884869,3.74081743185388,0.0653718730050982,0.0930842483354664,"20.943727"," 8.049404"," 4.088366"," 3.242402","AT5G04310","AT5G04310","Pectin lyase-like superfamily protein","-","-","WT_sig"
"BraA01001194",-1.25660525347613,3.28196773988946,15.8026012624304,0.0005892416073064,0.00128832655910581,"BraA01001194",-1.01257862745272,3.28196773988946,7.97993505008545,0.00954887567851109,0.0167969717456152,"12.236034","10.899500"," 5.085613"," 5.397868","AT4G19890","AT4G19890","Pentatricopeptide repeat (PPR-like) superfamily protein","-","-","WT_sig"
"BraA07003808",-1.66417929345023,2.83053403338456,15.711015436328,0.000606424493466285,0.00132148989715621,"BraA07003808",-1.09427137343678,2.83053403338456,5.35198136931576,0.0298909752792062,0.0464583737429352,"9.768049","7.617229","3.074986","3.555908","AT1G75890","AT1G75890","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-","WT_sig"
"BraA01000420",-1.60365222908179,3.32626119929663,15.5638414922251,0.000635192945775157,0.00137758947616474,"BraA01000420",-1.22699963171077,3.32626119929663,7.20659233017885,0.0131699215300402,0.0222705806706955,"11.474379","10.641373"," 3.774271"," 4.544149","AT4G34290","AT4G34290","SWIB/MDM2 domain superfamily protein","-","-","WT_sig"
"BraA02001508",-1.75372250252002,3.86356179830082,15.5569846358186,0.000636569103782003,0.00137972978429203,"BraA02001508",-1.39936237205129,3.86356179830082,8.50915556297721,0.00770890171341561,0.0138799031078885," 8.727103","14.227912"," 2.646698"," 5.373773","AT5G54470","BBX29","B-box type zinc finger family protein","-","-","WT_sig"
"BraA08003133",-1.48478415844529,5.29514313837603,15.5248926802203,0.000643053294077107,0.00139301663209106,"BraA08003133",-0.386530688365117,5.29514313837603,0.830044229458218,0.37161790038827,0.433407361596871,"51.28145","36.96206","18.38868","28.23509","AT1G21590","AT1G21590","kinase with adenine nucleotide alpha hydrolases-like domain-containing protein","-","-","WT_sig"
"BraA01002019",-2.20600860627626,3.57750896579187,15.50578083687,0.000646949070689521,0.00140010702222646,"BraA01002019",-1.72597453831738,3.57750896579187,7.75610950057634,0.0104685953560511,0.0182032358489001,"14.564690","18.954585"," 3.104835"," 5.685728","AT1G56300","AT1G56300","Chaperone DnaJ-domain superfamily protein","-","-","WT_sig"
"BraA04003034",-1.64682305573782,3.32145729085169,15.4817433896269,0.000651885500768494,0.00140962739141312,"BraA04003034",-0.338584587514048,3.32145729085169,0.537082536486239,0.470975763147352,0.531866732094944,"12.948124","10.712810"," 4.117046"," 8.452377","AT2G42280","FBH4","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-","WT_sig"
"BraA09004975",-1.40966988125398,4.18373913270776,15.401625796982,0.000668637932346084,0.00144110106190981,"BraA09004975",-1.26651007268204,4.18373913270776,9.39731585598525,0.00543682480873069,0.0101213036652183,"25.777461","18.488576"," 9.605548"," 7.667264","AT3G56130","AT3G56130","biotin/lipoyl attachment domain-containing protein","-","-","WT_sig"
"BraA02003043",-1.40553839553826,5.50387549181694,15.3969434056288,0.000669631440669273,0.0014428472109698,"BraA02003043",-1.07055928561384,5.50387549181694,6.82722696325963,0.0154825430958943,0.025760594960822,"75.89845","60.73286","28.49106","28.90520","AT4G12420","SKU5","Cupredoxin superfamily protein","-","-","WT_sig"
"BraA03001449",-1.23522467547659,3.76302380335854,15.3707794045206,0.000675212648541017,0.00145387785062047,"BraA03001449",-0.819447690478768,3.76302380335854,5.32166946699513,0.0303137759754432,0.0470153269790189,"16.211664","17.004388"," 6.861873"," 9.598013","AT5G54590","CRLK1","Protein kinase superfamily protein","-","-","WT_sig"
"BraA09002029",-1.80632466864248,3.18287264038828,15.3699128453844,0.000675398366264619,0.00145407882437493,"BraA09002029",-0.719700909031244,3.18287264038828,1.96601066659417,0.174094759364347,0.222784675804457,"12.907022"," 8.393710"," 3.620118"," 5.086679","AT1G47500","RBP47C'","RNA-binding protein 47C'","-","-","WT_sig"
"BraA02001280",-1.28005952967205,5.11556967657304,15.3444139857706,0.000680888221811245,0.00146449584740489,"BraA02001280",-1.03252279300811,5.11556967657304,7.62224979527507,0.0110650859296511,0.0191242398740209,"42.98135","33.78361","17.88081","16.49007","AT5G58090","AT5G58090","O-Glycosyl hydrolases family 17 protein","-","-","WT_sig"
"BraA07001814",-1.94328054023506,4.4107966789142,15.3343895601598,0.000683059782724113,0.00146896583960617,"BraA07001814",-1.49212902791631,4.4107966789142,7.32336814039591,0.0125370749304534,0.021312621169169,"25.97137","35.03510"," 6.85850","12.37731","AT2G27385","AT2G27385","Pollen Ole e 1 allergen and extensin family protein","-","-","WT_sig"
"BraA06002583",-1.00854203282397,6.45412776223314,15.2999138693885,0.000690586045004476,0.00148413767727614,"BraA06002583",-0.56861933424359,6.45412776223314,3.70894984090124,0.0664472286331915,0.0944019657628337," 87.96414"," 69.84488"," 43.79970"," 47.08089","AT3G47500","CDF3","cycling DOF factor 3","YES","YES","WT_sig"
"BraA01003972",-4.18439227309643,3.02410586943878,15.2256405638771,0.000707109792194348,0.00151489153792555,"BraA01003972",-2.17497102890523,3.02410586943878,3.60347947909083,0.0701529082273799,0.099120895466693,"13.913268"," 5.136421"," 0.811940"," 1.138054","AT3G15510","NAC2","NAC domain containing protein 2","YES","-","WT_sig"
"BraA07003693",-1.06287014448862,2.90132639450483,15.2031779528623,0.00071219172238836,0.0015243265855851,"BraA07003693",-0.209931199851947,2.90132639450483,0.460567001339197,0.504064943402022,0.563653183372253,"10.003139"," 6.662785"," 4.737411"," 5.751811","AT1G74350","AT1G74350","Intron maturase, type II family protein","-","-","WT_sig"
"BraA09006550",-3.3424051000113,3.55305447320533,15.1321988848572,0.00072851379722438,0.00155545403802384,"BraA09006550",-0.609326677692902,3.55305447320533,0.479619449816483,0.495460622918579,0.555373180796071,"12.836011"," 7.729099"," 1.163884"," 5.086774","AT1G10460","GLP7","germin-like protein 7","-","-","WT_sig"
"BraSca001052",-2.04139158540286,3.02108188002398,15.1106568457329,0.000733547955486069,0.00156386899896394,"BraSca001052",-1.52054141094999,3.02108188002398,6.1234862748598,0.0210628001020641,0.0339750434111999,"11.686192"," 5.455818"," 2.833469"," 1.911496","AT3G27270","AT3G27270","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein","-","-","WT_sig"
"BraA10000589",-1.31206106780209,7.24180675368594,14.9265646786987,0.000778150703266515,0.00164868650819962,"BraA10000589",-0.941513559917046,7.24180675368594,5.87096565901676,0.0235836747494261,0.0376554108902381,"178.99816","171.23315"," 72.17016"," 89.14546","AT1G07280","AT1G07280","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","WT_sig"
"BraA04002668",-1.31700739271069,5.67011723670506,14.7903242047585,0.000813064936439642,0.00171458227486066,"BraA04002668",-0.786872586720803,5.67011723670506,4.06330422125672,0.0555349257667702,0.0806011739574885,"62.30080","47.61463","25.06469","27.60510","AT2G36895","AT2G36895","D-tagatose-1,6-bisphosphate aldolase subunit","-","-","WT_sig"
"BraA09006154",-1.1174250584792,2.9521028479849,14.7886481449316,0.000813504969326348,0.00171505065861194,"BraA09006154",-0.418002651070189,2.9521028479849,1.64336718352905,0.212511905434779,0.265534444037741," 8.498429"," 8.038505"," 3.839267"," 6.024827","AT1G16560","AT1G16560","Per1-like family protein","-","-","WT_sig"
"BraA05003608",-1.21105186350459,3.97858181266032,14.7838978019717,0.000814753538181475,0.00171722290987901,"BraA05003608",-0.915106065252479,3.97858181266032,6.46790021203678,0.0180939736274003,0.029617215567313,"20.188626","15.744285"," 8.674138"," 8.347763","AT3G15080","AT3G15080","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","-","-","WT_sig"
"BraA01002264",-1.78367436140207,4.68414762221145,14.6984617957045,0.000837570301321062,0.00175965784073592,"BraA01002264",-1.5658629887267,4.68414762221145,8.93335131902059,0.00651486029571893,0.0119084776512154,"27.794965","29.379017"," 8.376796"," 9.858882","AT5G49555","AT5G49555","FAD/NAD(P)-binding oxidoreductase family protein","-","-","WT_sig"
"BraA07000028",-2.84778940816203,2.73856998187976,14.6269304880285,0.000857210655612373,0.00179594052359951,"BraA07000028",-2.26283297906329,2.73856998187976,7.54253867442286,0.0114380477897091,0.0196845475847389,"8.047444","7.392797","1.072374","1.506962","AT5G48920","TED7","tracheary element differentiation-related 7","-","-","WT_sig"
"BraA07003981",-2.33869974880904,2.37004864431626,14.6183529937124,0.000859599344855672,0.00180017212453809,"BraA07003981",-1.74867723026824,2.37004864431626,6.67679900949823,0.0165212100150442,0.0272582647418024,"7.134881","6.191661","1.385379","1.823241","AT1G77940","AT1G77940","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","-","-","WT_sig"
"BraA04001278",-1.13740007999261,2.96055266205575,14.6129782329727,0.000861099829678403,0.00180235522860878,"BraA04001278",-1.02401686757602,2.96055266205575,9.14659257730828,0.00599271206674197,0.0110593607609941," 9.325050"," 9.029114"," 4.237474"," 4.421465","AT5G39600","AT5G39600","39S ribosomal protein","-","-","WT_sig"
"BraA03004488",-1.27895549543248,3.50832061739866,14.5961828487918,0.000865807099440637,0.00181148527784071,"BraA03004488",-0.970169491867707,3.50832061739866,6.54498972971108,0.0174950335268891,0.0287234617412364,"14.409238","12.397619"," 5.963598"," 6.294799","AT5G42240","scpl42","serine carboxypeptidase-like 42","-","-","WT_sig"
"BraA09000933",-2.48714877337225,2.27515066489767,14.5954747532225,0.000866006174874702,0.00181166097720997,"BraA09000933",-0.115106191120096,2.27515066489767,0.0269086032690411,0.871119886776532,0.892671029808763,"7.593149","3.362644","1.381571","3.099152","AT5G65660","AT5G65660","hydroxyproline-rich glycoprotein family protein","-","-","WT_sig"
