"","logFC","logCPM","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"343",3.42184555683511,-1.16855385139335,0.00135528251788255,0.0279949433483875,"BraA10001443","AT5G59220","HAI1","PP2C protein (Clade A protein phosphatases type 2C)","-","YES"
"344",-1.54372832539846,0.940072626082369,0.00140170987859601,0.0285419320686949,"BraA06000985","AT3G19820","DWF1","cell elongation protein / DWARF1 / DIMINUTO (DIM)","-","YES"
"345",-1.48579302605854,3.83216344052779,0.00147103061892752,0.0295523699011339,"BraA05000508","AT2G43570","CHI","chitinase","-","YES"
"346",-2.39902359188116,2.04827718267103,0.00149557773944053,0.0298357333571534,"BraA06000727","AT1G54020","AT1G54020","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"347",1.20576665559662,3.61199221791896,0.00155064003385222,0.030778151491594,"BraA03002919","AT4G11380","AT4G11380","Adaptin family protein","-","-"
"348",-1.06012197288122,1.34732289625151,0.00157242588541697,0.0311320546370604,"BraA07002338","AT3G62420","BZIP53","basic region/leucine zipper motif 53","YES","-"
"349",-1.58951189619333,4.97519157422116,0.00160057122900827,0.0315306522460453,"BraA03004531","AT2G15020","AT2G15020","hypothetical protein","-","-"
"350",-1.08381790359105,2.12047002930322,0.00162165163371444,0.0319059958933316,"BraA06000517","AT3G44990","XTH31","xyloglucan endo-transglycosylase-related 8","-","-"
"351",1.00164420772848,5.10390480863116,0.00171063699737949,0.0330339856738997,"BraA03000181","AT5G04760","AT5G04760","Duplicated homeodomain-like superfamily protein","YES","-"
"352",1.43868646515142,3.08931425063628,0.00171256240850712,0.0330339856738997,"BraA04003301","AT2G46680","HB-7","homeobox 7","YES","YES"
"353",1.14076785972946,3.05346102883766,0.00173990308945526,0.0333163924915155,"BraA03000219","AT5G05190","AT5G05190","hypothetical protein (DUF3133)","-","-"
"354",1.6971247034261,4.07085494982978,0.00174481045645301,0.0333697649873272,"BraA06002073","AT1G19050","ARR7","response regulator 7","-","YES"
"355",1.02663954811018,4.01843439050657,0.00174894178745628,0.0334081841438858,"BraA08003068","AT5G28010","AT5G28010","Polyketide cyclase/dehydrase and lipid transport superfamily protein","-","-"
"356",-1.7411065183536,4.86640212363339,0.0017580929660097,0.0335422827696882,"BraA01000166","AT4G37370","CYP81D8","cytochrome P450, family 81, subfamily D, polypeptide 8","-","-"
"357",-3.2193703269841,4.12662574039898,0.00178292038196913,0.0339336962662565,"BraA09006013",NA,NA,NA,NA,NA
"358",-1.00356999013612,2.53466321234292,0.00185979469483905,0.0349739169614894,"BraA06003807",NA,NA,NA,NA,NA
"359",-1.15792086094034,2.42575974818006,0.00187604549225766,0.0351954184125573,"BraA03006435","AT4G36410","UBC17","ubiquitin-conjugating enzyme 17","-","-"
"360",1.04186659065952,4.01400761493594,0.0019303140926226,0.0358620504927746,"BraA05003055","AT3G19930","STP4","sugar transporter 4","-","-"
"361",1.05986346201722,5.01113814466116,0.00193872172198768,0.0358620504927746,"BraA07000531","AT2G15480","UGT73B5","UDP-glucosyl transferase 73B5","-","-"
"362",-2.25933611915604,-1.25543633147572,0.00196814053532157,0.0362322011999551,"BraA03001284","AT5G57760","AT5G57760","hypothetical protein","-","YES"
"363",1.38575022824293,2.26255472862539,0.00200584225635326,0.0368400899824975,"BraA08002156","AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-"
"364",1.02832245843978,5.3112709262074,0.00203610203221889,0.0372221207748262,"BraA02003107","AT3G57150","NAP57","homologue of NAP57","-","-"
"365",1.05597886992481,2.92486688323023,0.00214174092580239,0.038598949882354,"BraA02000187",NA,NA,NA,NA,NA
"366",4.16848306394122,2.46877641539137,0.00217024987120436,0.0388826953975697,"BraA09001267","AT2G19480","NAP1;2","nucleosome assembly protein 1;2","-","YES"
"367",-1.25057182133146,2.71604982772335,0.00220262460242388,0.0393522261545424,"BraA02001874","AT3G44840","AT3G44840","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"368",-2.42823455069367,-1.25177305597527,0.0024302314342662,0.0425967068767817,"BraA08004017","AT1G02400","GA2OX6","gibberellin 2-oxidase 6","-","-"
"369",-1.30812914922225,2.60201135558966,0.00247028634011889,0.0430590332153613,"BraA08000211","AT1G52342","AT1G52342","hypothetical protein","-","-"
"370",-1.92868670648008,0.696941592806061,0.00253855655240244,0.0437528383716546,"BraA01000487","AT5G42560","AT5G42560","Abscisic acid-responsive (TB2/DP1, HVA22) family protein","-","-"
"371",-1.03113003345976,4.2845297538861,0.00257909643806959,0.0441729901362517,"BraA08000408","AT1G48750","AT1G48750","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"372",-1.13646862616019,1.09708901253284,0.0026469404444193,0.0450409109136862,"BraA06002953","AT5G62020","HSFB2A","heat shock transcription factor B2A","YES","-"
"373",1.16011578956943,2.01232685578022,0.00278283698539528,0.0468469028343548,"BraA09003355","AT1G33700","AT1G33700","Beta-glucosidase, GBA2 type family protein","-","-"
"374",-2.22424258952861,2.97413619259194,0.00283720517187488,0.0474576082946978,"BraA03001861","AT2G33380","RD20","Caleosin-related family protein","-","YES"
"375",-1.85845870620603,2.51389851102598,0.00292128182300476,0.0484010272569419,"BraA07002546","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","YES"
