"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA09004991",4.50121404634826,6.43096904650092,70.757339981505,1.05167347727086e-07,7.7194222100792e-07,"BraA09004991","AT3G56290","AT3G56290","potassium transporter","-","-"
"BraA03000853",3.16451797598564,4.13007115919304,70.6668090303615,1.06162806817892e-07,7.77736465589548e-07,"BraA03000853","AT5G17420","IRX3","Cellulose synthase family protein","-","YES"
"BraA02003018",3.85453409526652,7.65471268487665,70.4943811167942,1.0808783886229e-07,7.88900849878011e-07,"BraA02003018","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraA03001714",7.30099336431317,2.62954162792553,80.087212031207,1.08384921073374e-07,7.9070241910552e-07,"BraA03001714","AT2G30540","AT2G30540","Thioredoxin superfamily protein","-","-"
"BraA08000435",3.66458497913073,5.4549471083394,70.0345816087486,1.13413242315877e-07,8.23113805963814e-07,"BraA08000435","AT1G48350","EMB3105","Ribosomal L18p/L5e family protein","-","-"
"BraA07000486",-3.63945023636245,5.82012253125642,69.9231651640408,1.1474707006017e-07,8.30952551526388e-07,"BraA07000486","AT2G15960","AT2G15960","stress-induced protein","-","-"
"BraA03001710",3.12626880948947,3.83924160654198,69.7244864176181,1.17168974876937e-07,8.45192772618986e-07,"BraA03001710","AT2G30490","C4H","cinnamate-4-hydroxylase","-","YES"
"BraA02001836",4.24885556324474,3.71359284902866,69.5572206462397,1.19251973751767e-07,8.57654962960606e-07,"BraA02001836","AT1G65560","AT1G65560","Zinc-binding dehydrogenase family protein","-","-"
"BraA04003311",-4.62201320193248,8.90519183061932,69.5154628811206,1.19778380155711e-07,8.6013924720416e-07,"BraA04003311","AT2G46800","ZAT","zinc transporter","-","-"
"BraA06003101",4.12075232029573,6.58891139235088,69.512729936297,1.19812921972514e-07,8.6013924720416e-07,"BraA06003101","AT5G63310","NDPK2","nucleoside diphosphate kinase 2","-","-"
"BraA07000443",3.15250825544068,3.43081231771397,69.4309103199228,1.2085218037179e-07,8.66786650105053e-07,"BraA07000443","AT2G16630","AT2G16630","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA08002396",-7.56871118150377,1.86453393065147,68.884675026258,1.28052121718306e-07,9.12190216097445e-07,"BraA08002396","AT4G37770","ACS8","1-amino-cyclopropane-1-carboxylate synthase 8","-","-"
"BraA04000045",4.20492913878838,4.08205243192877,68.8262664650369,1.28849760670364e-07,9.16627411351195e-07,"BraA04000045","AT3G62960","AT3G62960","Thioredoxin superfamily protein","-","-"
"BraA09000746",4.11524644415179,4.29270855085312,68.6660226630455,1.31066537497074e-07,9.29854832832429e-07,"BraA09000746","AT5G61420","MYB28","myb domain protein 28","YES","-"
"BraA07002538",6.18381208069385,8.02406654699303,68.6466128445654,1.31337909848329e-07,9.3012301951994e-07,"BraA07002538","AT1G77530","AT1G77530","O-methyltransferase family protein","-","-"
"BraA02000387",3.42780812006009,4.1827813138631,68.5491961801783,1.32709361828625e-07,9.38990340708293e-07,"BraA02000387","AT5G10770","AT5G10770","Eukaryotic aspartyl protease family protein","-","-"
"BraA05004268",3.39392252980327,5.25386667542058,68.5208294140591,1.33111696818724e-07,9.40990863045574e-07,"BraA05004268","AT3G07320","AT3G07320","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA03003517",-3.20757443631351,5.93722249866212,68.4701921158442,1.33833270809553e-07,9.44818460950706e-07,"BraA03003517","AT3G06850","BCE2","2-oxoacid dehydrogenases acyltransferase family protein","-","-"
"BraA09004600",-3.87511024659641,8.75508727612716,68.4645562681448,1.33913848855178e-07,9.44963374701833e-07,"BraA09004600","AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"BraA03005800",-6.67057315094959,5.56171335710548,68.1751702386252,1.38124573955332e-07,9.6945954315839e-07,"BraA03005800","AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraSca000119",4.07989093514492,3.0869309931395,68.0892941396657,1.39402230955601e-07,9.77119601923087e-07,"BraSca000119","AT1G61520","LHCA3","PSI type III chlorophyll a/b-binding protein","-","-"
"BraA09005927",-10.7773974543876,6.63406436656241,68.0334817938017,1.40239631094814e-07,9.81677417663696e-07,"BraA09005927","AT2G20670","AT2G20670","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA05000690",-3.21542240733637,4.80824479202777,68.0033844289936,1.40693523013297e-07,9.83979234727664e-07,"BraA05000690","AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA06003872",-3.36121146574167,8.41499750415605,67.9810445603114,1.41031479817605e-07,9.8456961914758e-07,"BraA06003872","AT5G28050","AT5G28050","Cytidine/deoxycytidylate deaminase family protein","-","-"
"BraA05002289",5.57822929985142,3.96601743307472,67.861891974103,1.42849299798209e-07,9.95957723360485e-07,"BraA05002289","AT1G33811","AT1G33811","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA05003937",3.19287131387518,5.596882015774,67.7501717520383,1.44577372847836e-07,1.0062227063837e-06,"BraA05003937","AT3G11700","FLA18","FASCICLIN-like arabinogalactan protein 18 precursor","-","-"
"BraA07002837",5.0631752868308,2.79996799417347,67.6996801461046,1.45365970528934e-07,1.01126388693338e-06,"BraA07002837","AT1G70260","UMAMIT36","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA05000746",3.42168680263767,4.40031585872959,67.361653316898,1.50769984674195e-07,1.04332298981228e-06,"BraA05000746","AT2G40130","AT2G40130","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA08001745",5.65090618345904,4.79713029300867,67.1324135636195,1.54561580756554e-07,1.06534429907365e-06,"BraA08001745","AT4G33790","CER4","Jojoba acyl CoA reductase-related male sterility protein","-","-"
"BraA03005014",-3.4505769676537,4.54213038928743,67.0902212542566,1.55270901496451e-07,1.0688289177376e-06,"BraA03005014","AT4G16520","ATG8F","Ubiquitin-like superfamily protein","-","-"
"BraA09006603",4.68621957280833,2.41798573903649,67.0383116125341,1.56148546679797e-07,1.07346156861218e-06,"BraA09006603","AT1G09340","CRB","chloroplast RNA binding protein","-","YES"
"BraA07003368",4.23637438151559,6.88931985207956,66.8327942629302,1.59677705160642e-07,1.0919984217331e-06,"BraA07003368","AT1G70370","PG2","polygalacturonase 2","-","-"
"BraA03002830",4.98980458894989,8.83993638278179,66.7803282484066,1.6059277565519e-07,1.09708779724221e-06,"BraA03002830","AT4G09010","TL29","ascorbate peroxidase 4","-","-"
"BraA06003067",8.93391680955498,3.73711452124958,66.757227301114,1.60997527866164e-07,1.09911370867764e-06,"BraA06003067","AT5G62920","ARR6","response regulator 6","-","YES"
"BraA03000979",3.25465889458995,3.22458681302107,66.650705765227,1.62878596509277e-07,1.11051022299393e-06,"BraA03000979","AT5G19760","AT5G19760","Mitochondrial substrate carrier family protein","-","-"
"BraA09002946",4.83676701610051,6.16571492720951,66.6431045275925,1.6301375643876e-07,1.1109503990127e-06,"BraA09002946","AT4G09350","NdhT","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA08003818",5.09244911465516,7.99087156061112,66.5953907047348,1.63865018342262e-07,1.11578534341577e-06,"BraA08003818","AT1G07180","NDA1","alternative NAD(P)H dehydrogenase 1","-","-"
"BraA06001445",4.17826254617128,7.07222060984099,66.5494926965438,1.64688541281465e-07,1.11897188497631e-06,"BraA06001445","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA09006646",3.23613187959286,10.0894176230242,66.4676426590315,1.66168553733202e-07,1.12708119032141e-06,"BraA09006646","AT1G08380","PSAO","photosystem I subunit O","-","YES"
"BraA01000387",4.90484549183831,8.3908967947208,66.4597955828397,1.66311218079353e-07,1.12726374189736e-06,"BraA01000387","AT4G34710","ADC2","arginine decarboxylase 2","-","YES"
"BraA04000146",-4.67596896262684,5.5397252564958,66.4582826468631,1.66338739748707e-07,1.12726374189736e-06,"BraA04000146","AT3G61060","PP2-A13","phloem protein 2-A13","-","-"
"BraA01002141",4.72077682705028,5.47186899713988,66.4360448671019,1.66743848610266e-07,1.12903666167433e-06,"BraA01002141","AT4G16980","AT4G16980","arabinogalactan-protein family","-","-"
"BraA10001129",4.46990238336324,6.11618607377724,66.3897738224063,1.67590288575557e-07,1.13427990581719e-06,"BraA10001129","AT5G55740","CRR21","Tetratricopeptide repeat (TPR)-like superfamily protein","-","YES"
"BraA04003235",3.95877756454958,5.45075573400097,66.3659661576579,1.68027661003462e-07,1.1362626873874e-06,"BraA04003235","AT2G45550","CYP76C4","cytochrome P450, family 76, subfamily C, polypeptide 4","-","-"
"BraA03000719",4.76034825197825,2.64626938992342,66.3081678303328,1.69094757982947e-07,1.14200648567367e-06,"BraA03000719","AT5G15430","AT5G15430","Plant calmodulin-binding protein-like protein","-","-"
"BraA07003006",9.07842230024973,3.59385683139476,74.943822807221,1.70304706103977e-07,1.14869903782776e-06,"BraA07003006","AT1G65060","4CL3","4-coumarate:CoA ligase 3","-","-"
"BraA10001880",-5.60529911255803,5.58387673327449,66.2139199083386,1.70850968797434e-07,1.15186533855712e-06,"BraA10001880","AT5G18840","AT5G18840","Major facilitator superfamily protein","-","-"
"BraA05003406",6.31995649513725,3.20183628254723,66.1813345292821,1.71462863989148e-07,1.15453129128508e-06,"BraA05003406","AT3G17609","HYH","HY5-homolog","YES","-"
"BraA09003096",3.67177850321286,3.87788524261402,66.0566044760326,1.73827642285275e-07,1.16725388722027e-06,"BraA09003096","AT4G04750","AT4G04750","Major facilitator superfamily protein","-","-"
"BraA04002068",-4.20552117156658,3.43899273881013,66.0543050716696,1.73871575473075e-07,1.16725388722027e-06,"BraA04002068","AT2G28570","AT2G28570","hypothetical protein","-","-"
"BraA05001380",-5.62941782352376,7.1292551728631,65.8736509606639,1.77362033598773e-07,1.1876463662597e-06,"BraA05001380","AT2G32150","AT2G32150","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA09005457",-6.98371109396393,1.70616497913771,80.2463222772064,1.78117304668576e-07,1.19219647225211e-06,"BraA09005457","AT3G62090","PIL2","phytochrome interacting factor 3-like 2","YES","YES"
"BraA06000894",4.10606023923408,3.96006506814413,65.7966307577015,1.78873741115665e-07,1.1957337256568e-06,"BraA06000894","AT1G51630","MSR2","O-fucosyltransferase family protein","-","-"
"BraA06004809",3.99348706321316,8.94203066070143,65.781711643798,1.79168214668188e-07,1.19679968229424e-06,"BraA06004809","AT4G20360","RABE1b","RAB GTPase homolog E1B","-","-"
"BraA03005776",3.50919875519095,8.77126690366871,65.7609784194948,1.79578340800735e-07,1.19891589768365e-06,"BraA03005776","AT4G28080","AT4G28080","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA09000627",-3.66365971605472,5.87803354127947,65.6017670297618,1.82762658165663e-07,1.21707710067493e-06,"BraA09000627","AT5G25350","EBF2","EIN3-binding F box protein 2","-","-"
"BraA10002318",-5.54727686385989,5.17350891870349,65.5608928404197,1.83590238366298e-07,1.22155433020383e-06,"BraA10002318","AT5G13210","AT5G13210","Uncharacterized conserved protein UCP015417, vWA","-","-"
"BraA05000553",3.04476715797929,4.1850881903944,65.4556204786532,1.85740900947448e-07,1.23429848703929e-06,"BraA05000553","AT2G44160","MTHFR2","methylenetetrahydrofolate reductase 2","-","-"
"BraA08000121",-4.53156859979892,7.83368658743764,65.422960698562,1.86413794880175e-07,1.23823418655225e-06,"BraA08000121","AT1G54100","ALDH7B4","aldehyde dehydrogenase 7B4","-","-"
"BraA07000021",3.24294660096161,5.62669008704284,65.3905815085308,1.87083579072511e-07,1.24164791239352e-06,"BraA07000021","AT2G20610","SUR1","Tyrosine transaminase family protein","-","-"
"BraA02002991",10.7671089873801,4.4914899749422,65.2751266997014,1.89493662811425e-07,1.25548562766087e-06,"BraA02002991","AT4G03050","AOP3","2-oxoglutarate-dependent dioxygenase","-","-"
"BraA01001647",3.49054547660349,3.5789039201826,65.2716162967603,1.89567479113004e-07,1.25548562766087e-06,"BraA01001647","AT4G24780","AT4G24780","Pectin lyase-like superfamily protein","-","-"
"BraA03000090",3.09342562651542,5.13887140958747,65.2358152976639,1.90322122727576e-07,1.2588940408748e-06,"BraA03000090","AT5G03300","ADK2","adenosine kinase 2","-","-"
"BraA06001279",6.05353816613146,2.05826674825591,65.1723169605071,1.91668807665524e-07,1.26726905774146e-06,"BraA06001279","AT1G09340","CRB","chloroplast RNA binding protein","-","YES"
"BraA09002287",4.35872205361287,4.45197604521174,64.9014379585867,1.97533642578356e-07,1.30167060285302e-06,"BraA09002287","AT5G46240","KAT1","1","-","-"
"BraA05000369",-3.05200738433994,3.43474942468467,64.8886853635198,1.97814617656371e-07,1.30297648532468e-06,"BraA05000369","AT2G42300","AT2G42300","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA07003625",3.14892731640664,4.05796999756345,64.8609588762111,1.98427040750868e-07,1.30646356203166e-06,"BraA07003625","AT1G73630","AT1G73630","EF hand calcium-binding protein family","-","-"
"BraA05001614",3.19193489950388,3.99322397930914,64.7908628688841,1.999847268164e-07,1.31317616879456e-06,"BraA05001614","AT2G29450","GSTU5","glutathione S-transferase tau 5","-","-"
"BraA04002828",5.02476851096305,3.5036228391299,64.7063622190638,2.01880580917283e-07,1.32311237872318e-06,"BraA04002828","AT2G39420","AT2G39420","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA07001989",3.2209378418012,2.78176142026427,64.633877248129,2.03522750730645e-07,1.33055006460217e-06,"BraA07001989","AT3G55120","TT5","Chalcone-flavanone isomerase family protein","-","YES"
"BraA03002875",4.34731810052614,7.68704314248921,64.5887066345313,2.04553599303075e-07,1.33507069209174e-06,"BraA03002875","AT4G10340","LHCB5","light harvesting complex of photosystem II 5","-","YES"
"BraA09005792",4.13009494149788,3.68042576833877,64.4518155955211,2.0771317297213e-07,1.3517677791106e-06,"BraA09005792","AT2G22610","AT2G22610","Di-glucose binding protein with Kinesin motor domain-containing protein","-","-"
"BraA08001744",5.16634682706982,3.021225256895,64.4347722067649,2.08110327042691e-07,1.35379252019172e-06,"BraA08001744","AT4G33790","CER4","Jojoba acyl CoA reductase-related male sterility protein","-","-"
"BraA08003254",11.0515689960125,4.2729927477462,78.1711483455836,2.11079667007585e-07,1.37084178292669e-06,"BraA08003254","AT1G19050","ARR7","response regulator 7","-","YES"
"BraA08000019",3.60320928100502,6.10726656158282,64.1520609549495,2.14822660832964e-07,1.38827490384703e-06,"BraA08000019","AT1G55920","SERAT2;1","serine acetyltransferase 2;1","-","-"
"BraA03005505",4.93530672978066,5.24374393956654,64.1181146094576,2.15644667124804e-07,1.39187222390317e-06,"BraA03005505","AT4G24130","AT4G24130","DUF538 family protein (Protein of unknown function, DUF538)","-","-"
"BraA08002767",3.79431125289191,5.9027063621737,64.0496365719464,2.17313496932564e-07,1.40091978194626e-06,"BraA08002767","AT1G29660","AT1G29660","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA08002133",3.62292684313244,9.15683250506295,64.0336819906801,2.17704369985381e-07,1.40286485097869e-06,"BraA08002133","AT4G28080","AT4G28080","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA01000131",3.27245775819219,5.09744592726402,63.918260397142,2.20555444238619e-07,1.41544064867003e-06,"BraA01000131","AT4G37760","SQE3","squalene epoxidase 3","-","YES"
"BraA02004315",4.29031373836279,6.04322238191254,63.9038563364413,2.20914143225616e-07,1.41716467908614e-06,"BraA02004315","AT5G62140","AT5G62140","ATP-dependent Clp protease ATP-binding subunit","-","-"
"BraA09000345",3.12671624921099,12.7638729627653,63.8741278966045,2.21656508107585e-07,1.42134751898164e-06,"BraA09000345","AT3G27690","LHCB2.3","photosystem II light harvesting complex protein 2.3","-","-"
"BraA08001190",11.9905211330138,3.94724776624668,93.2915615949674,2.22318627680028e-07,1.42395112469273e-06,"BraA08001190","AT4G15210","BAM5","beta-amylase 5","-","YES"
"BraA05002607",3.04458749603704,4.13820348389862,63.7498866657536,2.24789103611853e-07,1.43733495913699e-06,"BraA05002607","AT3G21690","AT3G21690","MATE efflux family protein","-","-"
"BraA09005543",5.94184438143418,2.90802045716172,63.6238910178661,2.28016189116815e-07,1.45619429867784e-06,"BraA09005543","AT3G63110","IPT3","isopentenyltransferase 3","-","-"
"BraA05002504",7.35367406729998,5.08635550983067,63.4664068120264,2.32122286724435e-07,1.47941527091766e-06,"BraA05002504","AT3G22740","HMT3","homocysteine S-methyltransferase 3","-","-"
"BraA03001091",3.04355301948356,4.50601323058434,63.4059674085134,2.33719860510909e-07,1.48899422064764e-06,"BraA03001091","AT5G22340","AT5G22340","NF-kappa-B inhibitor-like protein","-","-"
"BraA05000709",3.41916938048852,4.58829613026989,63.1463825278083,2.40721507588847e-07,1.52517088891467e-06,"BraA05000709","AT2G45970","CYP86A8","cytochrome P450, family 86, subfamily A, polypeptide 8","-","-"
"BraA08003169",4.02599197932915,5.13226153345085,63.0888961293089,2.42303345433742e-07,1.53418645741407e-06,"BraA08003169","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA05000283",4.75493453611198,5.49737890652773,63.0123537933432,2.44427472940375e-07,1.54532370999989e-06,"BraA05000283","AT2G41050","AT2G41050","PQ-loop repeat family protein / transmembrane family protein","-","-"
"BraA09006385",-3.03255434502082,2.92441929149349,62.9981660090263,2.44823463988248e-07,1.54658451598517e-06,"BraA09006385","AT1G13780","AT1G13780","F-box/RNI-like/FBD-like domains-containing protein","-","-"
"BraA10002324",6.21874773515602,3.00382500356139,62.8888286420183,2.47899139578508e-07,1.56225104541746e-06,"BraA10002324","AT5G13140","AT5G13140","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA01002402",8.29152901359543,4.82025109563382,70.5256922050243,2.56438061145937e-07,1.60705270019613e-06,"BraA01002402","AT3G51600","LTP5","lipid transfer protein 5","-","-"
"BraA01003619",-4.60019818245039,3.00956899689203,62.4758021453747,2.5991062707287e-07,1.62557775342555e-06,"BraA01003619","AT3G19390","AT3G19390","Granulin repeat cysteine protease family protein","-","-"
"BraA05003945",6.17446058893467,7.24754133006323,62.4165875372978,2.61685018457302e-07,1.63407755970004e-06,"BraA05003945","AT3G11630","AT3G11630","Thioredoxin superfamily protein","-","-"
"BraA03005794",5.44795686814861,3.95783270787016,62.3259709767446,2.64426466081146e-07,1.64988694300274e-06,"BraA03005794","AT4G28250","EXPB3","expansin B3","-","-"
"BraA03003341",3.64964071024002,3.37850860133513,62.2931972974091,2.65425812591345e-07,1.65546594805288e-06,"BraA03003341","AT3G03770","AT3G03770","Leucine-rich repeat protein kinase family protein","-","-"
"BraA03004246",5.34466187302787,3.26552933817105,62.2772218467272,2.65914460443057e-07,1.65719998001265e-06,"BraA03004246","AT3G21460","AT3G21460","Glutaredoxin family protein","-","-"
"BraA10002126",6.86793768262968,2.60145108906887,62.2590769447475,2.66470677406282e-07,1.65935202994272e-06,"BraA10002126","AT5G15890","TBL21","TRICHOME BIREFRINGENCE-LIKE 21","-","-"
"BraA02000611",6.09789809372993,8.0746573007758,62.168549131682,2.69265091656834e-07,1.67334356119606e-06,"BraA02000611","AT5G14740","CA2","carbonic anhydrase 2","-","YES"
"BraA05000991",3.45541638816868,5.78707351071262,62.0168155380634,2.74022031320988e-07,1.70031967068891e-06,"BraA05000991","AT2G37040","PAL1","PHE ammonia lyase 1","-","YES"
"BraA08001583",-3.06565928515747,4.74830671610768,61.8619093594853,2.78974835414512e-07,1.72764581270475e-06,"BraA08001583","AT4G05530","IBR1","indole-3-butyric acid response 1","-","-"
"BraA03001970",3.03037320462171,3.10349041947718,61.8400174323719,2.79682761506679e-07,1.73134851890995e-06,"BraA03001970","AT2G35860","FLA16","FASCICLIN-like arabinogalactan protein 16 precursor","-","-"
"BraA03005512",-3.11375550509517,7.00983610276223,61.7787099755542,2.81675910937608e-07,1.74231609061093e-06,"BraA03005512","AT4G24230","ACBP3","acyl-CoA-binding domain 3","-","-"
"BraA10000990",4.91014305461755,9.31983681846625,61.636539939578,2.86358898147024e-07,1.76780840378249e-06,"BraA10000990","AT5G54270","LHCB3","light-harvesting chlorophyll B-binding protein 3","-","YES"
"BraA06001774",3.80535953525535,11.124945458274,61.5221067939056,2.90191039952484e-07,1.78655954800168e-06,"BraA06001774","AT1G15820","LHCB6","light harvesting complex photosystem II subunit 6","-","YES"
"BraA09000830",5.17339392339805,5.51383169437647,61.3839234683063,2.94894576452017e-07,1.81055835156026e-06,"BraA09000830","AT5G63180","AT5G63180","Pectin lyase-like superfamily protein","-","-"
"BraA07002748",-3.51508928098779,2.87037079078871,61.2624582734988,2.99098989371412e-07,1.83165759573965e-06,"BraA07002748","AT1G72430","AT1G72430","SAUR-like auxin-responsive protein family","-","-"
"BraA06002315",6.63477945449432,6.54516233945853,61.2518178520128,2.99470455453258e-07,1.83293157799007e-06,"BraA06002315","AT1G21440","AT1G21440","Phosphoenolpyruvate carboxylase family protein","-","-"
"BraA02001487",-3.17316580742995,3.04794388859219,61.2044537731775,3.01130198465824e-07,1.84237356261983e-06,"BraA02001487","AT5G54730","G18F","yeast autophagy 18 F-like protein","-","-"
"BraA07001373",-3.97621042095654,2.93858924211487,61.1658082293611,3.02491988259463e-07,1.84926726000424e-06,"BraA07001373","AT1G23550","SRO2","similar to RCD one 2","-","-"
"BraA07001074",-4.65295156579909,1.47093285150695,61.0720688482181,3.05823653075514e-07,1.86601047103384e-06,"BraA07001074","AT1G29270","AT1G29270","transcription factor bHLH35-like protein","-","-"
"BraA10003178",-4.66840746316868,1.7722892149244,61.0542887595572,3.06460172428876e-07,1.86772163955879e-06,"BraA10003178","AT5G01490","CAX4","cation exchanger 4","-","-"
"BraA08000149",-3.27576360090218,3.29816605134734,61.0265069411712,3.07457694595693e-07,1.87235072838925e-06,"BraA08000149","AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA07002962",3.50936057006417,11.8278227485322,60.9628717473977,3.0975615931843e-07,1.88343235047713e-06,"BraA07002962","AT1G67740","PSBY","photosystem II BY","-","-"
"BraA04003045",3.34236385235107,3.20753400466598,60.9299811244248,3.10951618483417e-07,1.88924118473168e-06,"BraA04003045","AT1G50900","GDC1","Ankyrin repeat family protein","-","YES"
"BraA10000876",4.13200741612502,4.79130384730771,60.9071740361609,3.11783582235009e-07,1.89210430005789e-06,"BraA10000876","AT5G52910","ATIM","timeless family protein","-","-"
"BraA01003829",3.44279521238547,5.94339406465718,60.8717087370351,3.13082207401434e-07,1.89852085382234e-06,"BraA01003829","AT3G17390","MTO3","S-adenosylmethionine synthetase family protein","-","-"
"BraA01002476",3.59224229258502,3.49854260596969,60.5569555391335,3.24874144868944e-07,1.95870480599912e-06,"BraA01002476","AT3G50560","AT3G50560","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA03005224",-3.02182930169171,4.17045860825257,60.4293855784071,3.29793105732247e-07,1.98455996627252e-06,"BraA03005224","AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA07001729",3.18154121125651,10.0741724149549,60.1997174700473,3.38858577680964e-07,2.03193099088419e-06,"BraA07001729","AT5G66570","PSBO1","PS II oxygen-evolving complex 1","-","YES"
"BraA07002386",4.61583153567591,4.00499798693548,60.0143342030588,3.46377903492102e-07,2.06932524273034e-06,"BraA07002386","AT1G80050","APT2","adenine phosphoribosyl transferase 2","-","-"
"BraA09004531",3.82421971145883,5.65174878150344,59.940066424066,3.4944207189666e-07,2.08446567223876e-06,"BraA09004531","AT3G51240","F3H","flavanone 3-hydroxylase","-","YES"
"BraA09004802",3.06264399301514,8.03920509528437,59.8015854789662,3.55236236365611e-07,2.11022929990534e-06,"BraA09004802","AT3G54210","AT3G54210","Ribosomal protein L17 family protein","-","-"
"BraA06000723",9.38699872228116,3.42762246804338,59.7598577130417,3.57003005765726e-07,2.11513527813609e-06,"BraA06000723","AT1G54040","ESP","epithiospecifier protein","-","YES"
"BraA02003644",3.34777899164467,7.96817747540093,59.6842279553729,3.60230105690099e-07,2.1326489628064e-06,"BraA02003644","AT3G26520","TIP2","tonoplast intrinsic protein 2","-","-"
"BraA10000147",8.49915347836867,2.1481490536193,71.7777767185144,3.65194064152271e-07,2.15659902017584e-06,"BraA10000147","AT3G05560","AT3G05560","Ribosomal L22e protein family","-","-"
"BraA01000296",-7.95628757233241,8.70940739691998,59.525019701359,3.67129811411288e-07,2.16372835669214e-06,"BraA01000296","AT4G35770","SEN1","Rhodanese/Cell cycle control phosphatase superfamily protein","-","YES"
"BraA01000042",3.10106668824264,5.2580221067894,59.4712367164076,3.69493676160495e-07,2.17521604491641e-06,"BraA01000042","AT4G39350","CESA2","cellulose synthase A2","-","-"
"BraA05001119",3.56545568844076,4.57042157283782,59.3519900570539,3.74795269310814e-07,2.19902250480051e-06,"BraA05001119","AT2G35130","AT2G35130","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA01002295",-5.22616404276856,9.41693863435901,59.3214916631454,3.76164717478906e-07,2.20541281454846e-06,"BraA01002295","AT4G15530","PPDK","pyruvate orthophosphate dikinase","-","-"
"BraA10001975",6.58835171774827,2.75014653535284,59.0376663482655,3.89178843992288e-07,2.27071497555159e-06,"BraA10001975","AT5G17870","PSRP6","plastid-specific 50S ribosomal protein 6","-","-"
"BraA05000507",10.7114505373124,4.00748470537363,84.6701219190034,3.91610066938046e-07,2.28067209968064e-06,"BraA05000507","AT2G43520","TI2","trypsin inhibitor protein 2","-","-"
"BraA07002263",-3.24501699703825,5.60727338111801,58.9818908344525,3.9179460327031e-07,2.28090265522072e-06,"BraA07002263","AT3G61070","PEX11E","peroxin 11E","-","-"
"BraA06002045",4.41607799668106,9.19572186243962,58.8956678138601,3.95876767947668e-07,2.30126221663262e-06,"BraA06002045","AT1G18730","PnsB4","NDH dependent flow 6","-","-"
"BraA09003973",-3.3609349174138,4.85111085492543,58.8723734045282,3.96987707058165e-07,2.30516551965583e-06,"BraA09003973","AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA04001271",-5.3776870574618,3.71807179245589,70.7773826339391,3.99368312956665e-07,2.31557102899266e-06,"BraA04001271","AT5G39520","AT5G39520","hypothetical protein (DUF1997)","-","-"
"BraA10001385",-4.36749006608877,3.92966299770351,58.8079442742575,4.00078471448489e-07,2.31883419031802e-06,"BraA10001385","AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"BraA05003527",5.38451938812878,6.47627929180389,58.7721464567411,4.0180728173709e-07,2.32628380626006e-06,"BraA05003527","AT3G15840","PIFI","post-illumination chlorophyll fluorescence increase","-","-"
"BraA09006042",5.22459461704346,6.90290470874229,58.6935133159155,4.0563395015463e-07,2.34498745026938e-06,"BraA09006042","AT1G18730","PnsB4","NDH dependent flow 6","-","-"
"BraA02001544",-4.50045089531081,6.6800294683074,58.6605088762572,4.07252141048047e-07,2.35261368998975e-06,"BraA02001544","AT5G54080","HGO","homogentisate 1,2-dioxygenase","-","-"
"BraA02001801",4.33876190410534,2.7237265945622,58.5916947593107,4.10649152357969e-07,2.36702383205311e-06,"BraA02001801","AT1G65090","AT1G65090","nucleolin","-","-"
"BraA09002859",3.82893018493279,4.31248712069235,58.4087481427734,4.19834246561657e-07,2.41201595614978e-06,"BraA09002859","AT4G08160","AT4G08160","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein","-","-"
"BraA06001727",3.44122634617554,3.78195249306034,58.3074283569122,4.25019091430677e-07,2.4382429539749e-06,"BraA06001727","AT1G15390","PDF1A","peptide deformylase 1A","-","-"
"BraA03001652",4.76580294791595,4.34731015698646,58.1953702895972,4.30836357028057e-07,2.46578256297278e-06,"BraA03001652","AT5G51010","AT5G51010","Rubredoxin-like superfamily protein","-","-"
