"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA05000542",-2.08712408142854,4.18207448946105,64.1885343317195,1.7987276505076e-07,1.61494864907853e-06,"AT2G44020","AT2G44020","Mitochondrial transcription termination factor family protein","-","-"
"BraA02002494",-1.17835623635367,4.19197522043407,64.1501903061797,1.80665112959055e-07,1.62096155977526e-06,"AT5G05800","AT5G05800","Myb/SANT-like DNA-binding domain protein","-","-"
"BraA08000122",-1.49434956356162,6.16595392872282,64.0748579426574,1.82233071636576e-07,1.63373142388598e-06,"AT1G54090","EXO70D2","exocyst subunit exo70 family protein D2","-","YES"
"BraA07001379",-2.02362318680342,3.46694089091474,64.0049448056087,1.83701721952482e-07,1.64428695475739e-06,"AT1G23440","AT1G23440","Peptidase C15, pyroglutamyl peptidase I-like protein","-","-"
"BraA09007014",-2.43646741722002,5.34858535525683,63.9861539093926,1.84098689006817e-07,1.6465866912054e-06,"AT1G01770","AT1G01770","propionyl-CoA carboxylase","-","-"
"BraA07000682",-1.34964084762187,5.31259372274764,63.9858802783012,1.84104476610444e-07,1.6465866912054e-06,"AT2G04280","AT2G04280","calcium ion-binding protein","-","-"
"BraA02001975",-1.65369895333936,3.99587766518384,63.9776756107598,1.84278108103895e-07,1.64748713986946e-06,"AT1G68070","AT1G68070","Zinc finger, C3HC4 type (RING finger) family protein","-","-"
"BraA01001193",-1.11510238315496,6.07369948010038,63.8758950120966,1.86447182789925e-07,1.66292919784553e-06,"AT1G80070","SUS2","Pre-mRNA-processing-splicing factor","-","-"
"BraA08001583",-3.09779608830614,4.74507521899735,63.8149731163417,1.87759019302363e-07,1.67396839040871e-06,"AT4G05530","IBR1","indole-3-butyric acid response 1","-","-"
"BraA07003453",-2.10614365835543,4.17065992687811,63.7641308261414,1.88861634788972e-07,1.68247033469008e-06,"AT1G71240","AT1G71240","chromosome-partitioning protein, putative (DUF639)","-","-"
"BraA07001254",-0.898174541724375,6.59439185603685,63.7508608491058,1.89150598713237e-07,1.68438011464552e-06,"AT1G26110","DCP5","decapping 5","-","-"
"BraA02003851",-2.03102023056087,4.47816783859317,63.5814280346226,1.92883470316916e-07,1.71435205211459e-06,"AT3G30380","AT3G30380","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA02000741",-3.01172257650917,3.74071520357066,63.5747149325988,1.93033040855172e-07,1.71435205211459e-06,"AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA05004581",-1.62236810186921,5.32582799669893,63.5740945850436,1.93046868920608e-07,1.71435205211459e-06,"AT3G03270","AT3G03270","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA09003000",-1.95564479342227,2.67004697615545,63.5670331542718,1.93204351423255e-07,1.71439444722647e-06,"AT4G12040","SAP7","A20/AN1-like zinc finger family protein","-","-"
"BraA09003502",-1.45411575981812,8.1830397075776,63.5472842769214,1.93645542194716e-07,1.71763443809241e-06,"AT1G32230","RCD1","WWE protein-protein interaction domain protein family","-","-"
"BraA01000342",-0.928929474906571,5.47715975587852,63.5007041688819,1.94690567963072e-07,1.72443042608576e-06,"AT4G35230","BSK1","BR-signaling kinase 1","-","YES"
"BraA01002123",-1.51939033787728,3.64448814475605,63.4995225655561,1.94717158327888e-07,1.72443042608576e-06,"AT4G17070","AT4G17070","peptidyl-prolyl cis-trans isomerase","-","-"
"BraA07000778",-1.61271803253072,4.72219188502708,63.4902088274316,1.94926892041852e-07,1.72561113405768e-06,"AT3G24740","AT3G24740","cellulose synthase, putative (DUF1644)","-","-"
"BraA08002394",-2.49538769258621,3.85462869681998,63.4769001639202,1.95227020592683e-07,1.72759083308956e-06,"AT2G02760","UBC2","ubiquiting-conjugating enzyme 2","-","-"
"BraA06001168",-0.869217522073064,5.17394335040959,63.4193535676536,1.96530676461404e-07,1.73776517875015e-06,"AT1G07990","AT1G07990","SIT4 phosphatase-associated family protein","-","-"
"BraA03005224",-3.05121922528132,4.16744491189288,63.3974374510595,1.97029693891006e-07,1.7401335851156e-06,"AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09000159",-1.12804663342492,5.6528749319903,63.2764784262811,1.99809220506064e-07,1.76055077124013e-06,"AT4G02080","SAR2","secretion-associated RAS super family 2","-","-"
"BraA09000316",-1.73055929375543,2.98734604369261,63.2182087537901,2.01163673420788e-07,1.77110301632033e-06,"AT3G26990","AT3G26990","ENTH/VHS family protein","-","-"
"BraA04002763",-2.82433681124565,6.13307208104601,63.2139325746902,2.01263470917483e-07,1.77129110044019e-06,"AT2G38180","AT2G38180","SGNH hydrolase-type esterase superfamily protein","-","-"
"BraA01003860",-2.02880675663722,4.28345432111791,63.1796908095222,2.02064584966547e-07,1.77557374408542e-06,"AT3G17000","UBC32","ubiquitin-conjugating enzyme 32","-","-"
"BraA01001993",-1.48649981201205,3.40129042433849,63.1060548987044,2.03799342468212e-07,1.78997486593419e-06,"AT1G56440","TPR5","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA05003392",-1.11388261368331,5.50720431278564,63.1034086047909,2.03861991550402e-07,1.78997486593419e-06,"AT3G17740","AT3G17740","hypothetical protein","-","-"
"BraA06004061",-1.19217129696846,4.38403181818506,63.0700387006412,2.04653831930049e-07,1.7948339753306e-06,"AT3G32940","AT3G32940","RNA-binding KH domain-containing protein","-","-"
"BraA05003490",-1.31799163910359,4.03109837063208,62.9938551391962,2.06474395999485e-07,1.80939514352206e-06,"AT3G16310","AT3G16310","mitotic phosphoprotein N' end (MPPN) family protein","-","-"
"BraA03000128",-1.53764848893075,5.24620352762468,62.922954951496,2.08184820941768e-07,1.82226271756897e-06,"AT5G03560","AT5G03560","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03003226",-2.31114466168516,2.80579441724625,62.8606798149711,2.09700117159605e-07,1.8333944041097e-06,"AT3G01750","AT3G01750","Ankyrin repeat family protein","-","-"
"BraA01002268",-1.04637731961153,5.5503897470508,62.8307801366092,2.10431979646085e-07,1.83869995207395e-06,"AT5G20660","AT5G20660","Zn-dependent exopeptidases superfamily protein","-","-"
"BraA08003505",-2.38662572636113,5.28962091326216,62.8020171618902,2.11138687972615e-07,1.84240532862657e-06,"AT1G12780","UGE1","UDP-D-glucose/UDP-D-galactose 4-epimerase 1","-","-"
"BraA03006461",-2.5103036486523,3.14583120771953,62.7584219907403,2.12214838754794e-07,1.85108061166455e-06,"AT4G36780","BEH2","BES1/BZR1 homolog 2","YES","YES"
"BraA01004147",-1.42712057380622,4.07780107299036,62.7251313278799,2.13040710856927e-07,1.85685000898572e-06,"AT3G13224","AT3G13224","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA03002217",-1.23365739604633,4.85117929370799,62.5891840112829,2.16450408245043e-07,1.8843868810323e-06,"AT2G39840","TOPP4","type one serine/threonine protein phosphatase 4","-","-"
"BraA05000670",-1.3516749574462,4.05691352980322,62.5423635502417,2.17638663861722e-07,1.89327193605133e-06,"AT2G45460","AT2G45460","SMAD/FHA domain-containing protein","-","-"
"BraA06002233",-2.30307805291138,3.77613019925876,62.4958930113476,2.18825183492094e-07,1.90180701589464e-06,"AT1G20650","ASG5","Protein kinase superfamily protein","-","-"
"BraA02003510",-1.92824935392769,4.08460030710622,62.4940477597132,2.18872445393002e-07,1.90180701589464e-06,"AT2G02870","AT2G02870","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA01004074",-1.05120962101449,5.71105984087748,62.4860771094642,2.19076725239751e-07,1.90284987926511e-06,"AT3G14010","CID4","CTC-interacting domain 4","-","-"
"BraA09004299",-0.993953943244541,4.74514640091756,62.4754564930461,2.19349249149263e-07,1.90448446502799e-06,"AT1G22920","CSN5A","COP9 signalosome 5A","-","-"
"BraA07001530",-0.870767914844332,6.88543764399457,62.4110117872546,2.2101096285402e-07,1.91596567145195e-06,"AT1G20960","emb1507","U5 small nuclear ribonucleoprotein helicase","-","-"
"BraA03002463",-1.79242100730472,6.10016707980702,62.4011954506313,2.21265299014231e-07,1.91743447722118e-06,"AT2G44730","AT2G44730","Alcohol dehydrogenase transcription factor Myb/SANT-like family protein","YES","-"
"BraA06004445",-1.26069930657228,3.50668467363266,62.376223406334,2.21913773445455e-07,1.92157927366515e-06,"AT1G06220","MEE5","Ribosomal protein S5/Elongation factor G/III/V family protein","-","-"
"BraA03002321",-1.91491740818691,6.67769782121188,62.3066587960069,2.23731349154887e-07,1.93509194100529e-06,"AT2G41700","ABCA1","ATP-binding cassette A1","-","-"
"BraA03005613",-1.59028859553646,4.35056588003578,62.1774860007633,2.27150235328659e-07,1.96189776836712e-06,"AT4G25610","AT4G25610","C2H2-like zinc finger protein","YES","-"
"BraA09003973",-3.39223143569643,4.84632644971381,62.1670175915101,2.27429831705118e-07,1.96332105863787e-06,"AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA08002626",-1.26771370666432,6.05217321305378,62.1619122858557,2.27566325374932e-07,1.96374869160951e-06,"AT3G45830","AT3G45830","nuclear factor kappa-B-binding-like protein","-","-"
"BraA10001385",-4.39731543728461,3.92565225687879,62.122910211766,2.2861206893179e-07,1.97051387507123e-06,"AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"BraA01002792",-1.75233725390979,6.11550048803754,62.0818598155542,2.29718482839823e-07,1.97843090453644e-06,"AT3G44880","ACD1","Pheophorbide a oxygenase family protein with Rieske 2Fe-2S domain-containing protein","-","YES"
"BraA03002557",-1.40128421252426,3.75870575351393,62.0790882863135,2.29793396032373e-07,1.97843090453644e-06,"AT2G46800","ZAT","zinc transporter","-","-"
"BraA10001830",-1.02140768979523,5.7690223577026,61.9966688079032,2.32033565503605e-07,1.99543564728405e-06,"AT5G19450","CDPK19","calcium-dependent protein kinase 19","-","-"
"BraA08000149",-3.30258597923103,3.29282814462921,61.9284529030354,2.33905972632169e-07,2.00924251804956e-06,"AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA01000920",-2.77990800883546,3.03648211417943,61.8982824750865,2.34739427836387e-07,2.01550506813151e-06,"AT4G29000","AT4G29000","Tesmin/TSO1-like CXC domain-containing protein","YES","-"
"BraA02002177",-2.26800470364549,2.92461374635537,61.859354988914,2.35819657319718e-07,2.02337208254225e-06,"AT1G70660","MMZ2","MMS ZWEI homologue 2","-","-"
"BraA05003867",-1.79146602003495,5.02659405887552,61.8555746884498,2.35924852662826e-07,2.023505866952e-06,"AT3G12500","HCHIB","basic chitinase","-","-"
"BraA07002627",-1.74524496880144,3.9657759496649,61.785554422153,2.37882746285518e-07,2.03797650203561e-06,"AT1G75200","AT1G75200","flavodoxin family protein / radical SAM domain-containing protein","-","-"
"BraA05003188",-1.4109452692215,4.51082241737339,61.7647037448927,2.38469239567204e-07,2.04085531654859e-06,"AT2G36300","AT2G36300","Integral membrane Yip1 family protein","-","-"
"BraA03000938",-1.83593966027359,3.16186515806611,61.7560152900726,2.38714103029305e-07,2.04200022299651e-06,"AT5G18780","AT5G18780","F-box/RNI-like superfamily protein","-","-"
"BraA05004651",-1.27493446534742,7.6356783194318,61.7199981957887,2.39732131957517e-07,2.04993212267952e-06,"AT3G02260","BIG","auxin transport protein (BIG)","-","-"
"BraA10002972",-2.79169042534448,4.59607516522399,61.6624893630478,2.41367606875301e-07,2.06235515174609e-06,"AT5G04470","SIM","cyclin-dependent protein kinase inhibitor","-","YES"
"BraA04000154",-1.42840141489722,5.80902154953001,61.6455887501725,2.41850583336342e-07,2.06570034927557e-06,"AT3G60880","DHDPS1","dihydrodipicolinate synthase 1","-","-"
"BraA06000962",-1.65255790113545,7.09779435704848,61.6213275602158,2.42545777677569e-07,2.07085493281381e-06,"AT1G50600","SCL5","scarecrow-like 5","YES","-"
"BraA09000045",-1.93133132808346,4.06483561734671,61.614329519721,2.42746714494711e-07,2.07099658743845e-06,"AT4G00550","DGD2","digalactosyl diacylglycerol deficient 2","-","-"
"BraA05003333",-2.63812621634258,1.73998279406003,61.611258724626,2.42834945316112e-07,2.07099658743845e-06,"AT3G18215","AT3G18215","transmembrane protein, putative (Protein of unknown function, DUF599)","-","-"
"BraA03005512",-3.142050450569,7.00377523450313,61.5145640679607,2.45631441180369e-07,2.09324333440614e-06,"AT4G24230","ACBP3","acyl-CoA-binding domain 3","-","-"
"BraA03004714",-1.6926415994794,5.23781165007423,61.5066748975908,2.45861171308756e-07,2.09437958006263e-06,"AT5G61330","AT5G61330","rRNA processing protein-like protein","-","-"
"BraA08002607",-1.58232402321541,5.75187688823228,61.5036178097567,2.45950256667675e-07,2.09437958006263e-06,"AT1G12360","KEU","Sec1/munc18-like (SM) proteins superfamily","-","-"
"BraA06002609",-0.951075633646355,5.15153389054282,61.3779361905416,2.49643810746922e-07,2.12263033813921e-06,"AT3G47120","AT3G47120","RNA recognition motif (RRM)-containing protein","-","-"
"BraA08002277",-1.13798660988745,8.3677080319261,61.3593416711221,2.50195465808162e-07,2.12652021239959e-06,"AT4G35800","NRPB1","RNA polymerase II large subunit","-","YES"
"BraA07003216",-2.1895574065185,6.68383676184798,61.3560652291256,2.50292809806471e-07,2.12654722492834e-06,"AT1G68580","AT1G68580","Agenet and bromo-adjacent homology (BAH) domain-containing protein","-","-"
"BraA09000546",-1.00166462022461,6.34505878375629,61.3412155564953,2.50734523643852e-07,2.12869840129666e-06,"AT5G27720","emb1644","Small nuclear ribonucleoprotein family protein","-","-"
"BraA06003211",-1.55327547301015,4.49810626368203,61.3139244809131,2.51548567815137e-07,2.13480695489262e-06,"AT5G64360","EIP9","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA03002482",-2.79855543675635,6.85135976432598,61.1616989808816,2.56143200640681e-07,2.16972314331152e-06,"AT2G45170","ATG8E","AUTOPHAGY 8E","-","-"
"BraA08002614",-3.23651979445784,2.58320254787062,61.1250705802701,2.57262574856594e-07,2.17838797449811e-06,"AT1G12200","FMO","Flavin-binding monooxygenase family protein","-","-"
"BraA05002706",-1.37134408489825,6.7101531171141,61.0926211311149,2.58258764236695e-07,2.18600362547125e-06,"AT3G20770","EIN3","Ethylene insensitive 3 family protein","YES","YES"
"BraA04001271",-5.40485483782191,3.70757278689959,73.1877655618573,2.58559564232866e-07,2.18772972614118e-06,"AT5G39520","AT5G39520","hypothetical protein (DUF1997)","-","-"
"BraA03000032",-2.29057715244673,4.91872138224032,61.0643592447532,2.59129876649158e-07,2.19091351717257e-06,"AT5G01520","AIRP2","RING/U-box superfamily protein","-","-"
"BraA07000148",-4.55030922153819,1.08701872744354,61.0252009576191,2.60342227913504e-07,2.19853867754049e-06,NA,NA,NA,NA,NA
"BraA05003893",-1.81069392950246,4.05833604556816,61.0203586313853,2.60492583405898e-07,2.19853867754049e-06,"AT3G12130","AT3G12130","KH domain-containing protein / zinc finger (CCCH type) family protein","YES","-"
"BraA02003164",-3.19979415431763,4.04091042025046,61.017770189103,2.60572994638867e-07,2.19853867754049e-06,"AT5G46780","AT5G46780","VQ motif-containing protein","-","-"
"BraA03000562",-1.08783809315514,5.32685390037435,61.0163906073573,2.6061586325005e-07,2.19853867754049e-06,"AT5G12400","AT5G12400","PHD-finger and DNA binding domain-containing protein","-","-"
"BraA03000175",-1.00021353602636,5.62435556474279,61.0050954041943,2.60967139992934e-07,2.20006187521622e-06,"AT5G04670","AT5G04670","Enhancer of polycomb-like transcription factor protein","-","-"
"BraA06000718",-1.33800826089545,6.19414273223235,60.9620273471389,2.62311358671498e-07,2.20937547305128e-06,"AT1G54080","UBP1A","oligouridylate-binding protein 1A","-","-"
"BraA05003060",-1.58806307359976,3.73827238449426,60.797627513361,2.67513453166948e-07,2.25000235116171e-06,"AT5G50960","NBP35","nucleotide binding protein 35","-","-"
"BraA07002537",-1.32860228968938,4.14734207650125,60.7782196882717,2.68135074080158e-07,2.25439105657193e-06,"AT1G77540","AT1G77540","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA05004106",-1.39671572784884,4.56844321576934,60.690681116573,2.70958824915547e-07,2.27643718120082e-06,"AT3G09740","SYP71","syntaxin of plants 71","-","-"
"BraA10002906",-1.86654444201172,5.93689186561285,60.6284028508156,2.729877881783e-07,2.29039610452037e-06,"AT5G09620","AT5G09620","Octicosapeptide/Phox/Bem1p family protein","-","-"
"BraA09003558",-1.42288647470082,6.05375113092211,60.6272346642044,2.73026006879902e-07,2.29039610452037e-06,"AT1G31930","XLG3","extra-large GTP-binding protein 3","-","-"
"BraA10002727",-1.18258050672996,5.04869693214535,60.6058486311485,2.73726725863314e-07,2.29542170448244e-06,"AT5G06830","AT5G06830","hypothetical protein","-","-"
"BraA01000008",-2.79790069267643,6.37707102229871,60.5340561785908,2.76093623889737e-07,2.31269373453336e-06,"AT4G38470","STY46","ACT-like protein tyrosine kinase family protein","-","-"
"BraA03001850",-2.54807686711775,7.08630722160915,60.52226291411,2.76484593863314e-07,2.31510996782174e-06,"AT2G33150","PKT3","peroxisomal 3-ketoacyl-CoA thiolase 3","-","YES"
"BraA03003330",-1.37127049910441,5.33964449892272,60.4807610353993,2.77865344422864e-07,2.32408632337094e-06,"AT3G03490","PEX19-1","peroxin 19-1","-","-"
"BraA09001539",-1.35763111471854,7.13709572591271,60.45026467074,2.78884811561374e-07,2.33108269844743e-06,"AT1G64330","AT1G64330","myosin heavy chain-like protein","-","-"
"BraA07002156",-1.32296408612664,3.92150169873789,60.3692623344986,2.81612812933886e-07,2.35194606304954e-06,"AT3G58580","AT3G58580","DNAse I-like superfamily protein","-","-"
"BraA03001997",-2.50997244650278,2.70351384132575,60.3424770731083,2.82521377520657e-07,2.35779019532483e-06,"AT2G48010","RKF3","receptor-like kinase in in flowers 3","-","-"
"BraA06003698",-1.94449198883372,5.83598730204462,60.3193679234492,2.83307855263677e-07,2.36348034555583e-06,"AT5G25280","AT5G25280","serine-rich protein-like protein","-","-"
"BraA04000626",-2.33736162964027,3.21875383899204,60.2381962812177,2.86089653033913e-07,2.38246951036782e-06,"AT3G53630","AT3G53630","hypothetical protein","-","-"
"BraA09001304",-0.945052372582123,6.9167523835095,60.2375605788513,2.86111557902738e-07,2.38246951036782e-06,"AT2G20280","AT2G20280","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA01000296",-7.9829401106979,8.72436518132698,60.231537214859,2.86319201599718e-07,2.38331976768391e-06,"AT4G35770","SEN1","Rhodanese/Cell cycle control phosphatase superfamily protein","-","YES"
"BraA05002434",-3.2424191442514,2.33947224776061,60.213937982765,2.86926857167845e-07,2.38692639289564e-06,"AT1G72450","JAZ6","jasmonate-zim-domain protein 6","-","YES"
"BraA06004343",-1.58247750892631,7.31072876737438,60.1591577074655,2.88827433929462e-07,2.40154268793411e-06,"AT3G26100","AT3G26100","Regulator of chromosome condensation (RCC1) family protein","-","-"
"BraA06004500",-1.82167912935654,7.91032199262781,60.1288399707098,2.89885282212382e-07,2.40856487424659e-06,"AT2G01860","EMB975","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03002358",-2.45280537270477,5.27656543433516,60.105823767567,2.90691229169196e-07,2.41117959668063e-06,"AT2G42680","MBF1A","multiprotein bridging factor 1A","-","-"
"BraA01002295",-5.25888499408128,9.42427015044804,60.0966309652725,2.91013821940973e-07,2.41261569048935e-06,"AT4G15530","PPDK","pyruvate orthophosphate dikinase","-","-"
"BraA07002263",-3.27262731953846,5.60404665009709,60.0779924501576,2.91669099668406e-07,2.41716083589417e-06,"AT3G61070","PEX11E","peroxin 11E","-","-"
"BraA04001735",-3.74290915756685,7.04491370670731,60.0720191569233,2.9187944934409e-07,2.41801672947087e-06,"AT2G23790","AT2G23790","calcium uniporter (DUF607)","-","-"
"BraA08001012",-2.07288992681156,3.64521433601279,60.0648590976489,2.92131812354535e-07,2.41921991873945e-06,"AT5G40660","AT5G40660","ATP12 protein-like protein","-","-"
"BraA07000988",-8.68023330023326,3.26006328689118,59.9331379512731,2.96817813071561e-07,2.45352733257506e-06,"AT1G30720","AT1G30720","FAD-binding Berberine family protein","-","-"
"BraA10002230",-1.5642911251058,3.74842653163709,59.9256916359712,2.97085191091671e-07,2.45483895734475e-06,"AT5G14390","AT5G14390","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA06000223",-1.81368179489581,7.44640529692331,59.9010052251218,2.97973525695334e-07,2.46127876034299e-06,"AT5G45510","AT5G45510","Leucine-rich repeat (LRR) family protein","-","-"
"BraA09004992",-1.62884772512067,5.86423451395426,59.8949008524842,2.98193643300616e-07,2.4621963607524e-06,"AT3G56310","AT3G56310","Melibiase family protein","-","-"
"BraA09004973",-1.42055696951113,3.95528651869377,59.8509428854011,2.99784049594325e-07,2.47351961709486e-06,"AT3G56110","PRA1.B1","prenylated RAB acceptor 1.B1","-","-"
"BraA09006918",-1.04639832369222,6.2726674271986,59.8414287979701,3.0012950558729e-07,2.47502169009929e-06,"AT1G03060","SPI","BEACH-DOMAIN HOMOLOG A1","-","YES"
"BraA01002421",-1.83353081633216,2.75813664431799,59.8001749525171,3.01632537463919e-07,2.48604656698821e-06,"AT3G51270","AT3G51270","protein serine/threonine kinase","-","-"
"BraA06003552",-1.37554902237399,3.68774841916659,59.7676152954776,3.02824691947633e-07,2.49405179367374e-06,"AT5G23710","AT5G23710","DNA binding / DNA-directed RNA polymerase","-","-"
"BraA04000193",-0.965832124526092,4.9302540669376,59.6675948494648,3.06519633336492e-07,2.51988819790243e-06,"AT3G60350","ARABIDILLO-2","ARABIDILLO-2","-","-"
"BraA03002809",-1.04299407926789,5.75651887744532,59.654236430999,3.07016885112775e-07,2.52305761153632e-06,"AT4G08460","AT4G08460","hypothetical protein (DUF1644)","-","-"
"BraA09000525",-1.00609671456488,5.11835955350828,59.6390466630956,3.07583392117874e-07,2.52679365012657e-06,"AT5G27240","AT5G27240","DNAJ heat shock N-terminal domain-containing protein","-","-"
"BraA10002091",-0.910722669390879,4.39479373954628,59.6201184812592,3.08290944517669e-07,2.53076495821248e-06,"AT5G16260","ELF9","RNA binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA01004095",-2.33350436503405,6.02675401139823,59.4895027046072,3.1322288068895e-07,2.56497658265479e-06,"AT3G13810","IDD11","indeterminate(ID)-domain 11","YES","-"
"BraA02003733",-1.142620748716,4.97727619322342,59.488697032549,3.13253571932954e-07,2.56497658265479e-06,"AT3G27530","GC6","golgin Putative 6","-","-"
"BraA03004086",-1.69891327266636,3.78853249196189,59.4518995549629,3.14658888616694e-07,2.57554972150446e-06,"AT3G18030","HAL3A","HAL3-like protein A","-","-"
"BraA09001289",-6.38684008207383,5.72464703883408,59.4188587871366,3.1592668322411e-07,2.58267175487504e-06,"AT2G19800","MIOX2","myo-inositol oxygenase 2","-","-"
"BraA03004115",-2.04908353479369,8.74783073260312,59.4166150010306,3.16012983508992e-07,2.58267175487504e-06,"AT3G18780","ACT2","actin 2","-","-"
"BraA02003073",-1.74631878472807,5.04244449394697,59.4165239328692,3.16016486714913e-07,2.58267175487504e-06,"AT4G11800","AT4G11800","Calcineurin-like metallo-phosphoesterase superfamily protein","-","-"
"BraA03005211",-1.39568102372012,5.89895386115738,59.3551919897391,3.1838559526688e-07,2.59851893672279e-06,"AT4G19500","AT4G19500","nucleoside-triphosphatase/transmembrane receptor/nucleotide binding/ATP binding protein","-","-"
"BraA01002027",-1.12285198956584,5.63142902606667,59.3410882091467,3.18933167476048e-07,2.60204758710679e-06,"AT1G56230","AT1G56230","enolase (DUF1399)","-","-"
"BraA10000784",-3.95174519921236,1.97803119369964,59.2789924086291,3.21356437350406e-07,2.6199250630629e-06,"AT5G51810","GA20OX2","gibberellin 20 oxidase 2","-","YES"
"BraA01004487",-2.9657052712617,3.25675921572035,59.2581953389926,3.22172587734756e-07,2.62563101725514e-06,"AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA08001169",-2.3349814388787,5.75640408537793,59.2328435613504,3.23170586046175e-07,2.6318648916988e-06,"AT4G14950","KMS1","SNARE associated Golgi protein family","-","-"
"BraA07001696",-1.6921278247064,5.67918953984883,59.2235451790287,3.23537483702471e-07,2.63390302611857e-06,"AT5G66880","SNRK2.3","sucrose nonfermenting 1(SNF1)-related protein kinase 2.3","-","YES"
"BraA03006419",-1.5267031877991,4.95689291708703,59.1655732887754,3.25835377751398e-07,2.65165417504858e-06,"AT4G36195","AT4G36195","Serine carboxypeptidase S28 family protein","-","-"
"BraA02003810",-1.9862543351102,6.22075688160016,59.1425549725206,3.26752785905382e-07,2.65662733818469e-06,"AT1G11440","AT1G11440","hypothetical protein","-","-"
"BraA02002932",-1.68319228044115,6.92856879418501,59.1413874239504,3.26799395362754e-07,2.65662733818469e-06,"AT4G02350","SEC15B","exocyst complex component sec15B","-","-"
"BraA06004665",-1.03967019165098,3.88054174144268,59.1273533954858,3.27360221156751e-07,2.66022881409964e-06,"AT5G46860","VAM3","Syntaxin/t-SNARE family protein","-","YES"
"BraA01000312",-1.51067938108481,6.2357050470612,59.1076194635542,3.28150628989409e-07,2.66569268146325e-06,"AT4G35540","AT4G35540","POLLEN-EXPRESSED TRANSCRIPTION FACTOR 2","-","-"
"BraA03001743",-2.7032776423095,4.52909412452024,59.0843131110442,3.29086846103288e-07,2.67137607676152e-06,"AT2G31110","AT2G31110","trichome birefringence-like protein (DUF828)","-","-"
"BraA03003739",-1.41818928081732,3.7203628814607,59.028021223418,3.31360313385004e-07,2.68886451928621e-06,"AT3G11530","AT3G11530","Vacuolar protein sorting 55 (VPS55) family protein","-","-"
"BraA09006539",-1.52180193388597,3.5665269003263,58.9930266725619,3.32782404262225e-07,2.69943427997623e-06,"AT1G10590","AT1G10590","Nucleic acid-binding, OB-fold-like protein","-","-"
"BraA04002963",-1.19872690801145,4.88362301866978,58.9397549621466,3.34960222340667e-07,2.7151495696767e-06,"AT2G40930","UBP5","ubiquitin-specific protease 5","-","-"
"BraA06004967",-1.81819261653503,4.07271435259579,58.9203052198406,3.357592816994e-07,2.71970863186802e-06,"AT4G39140","AT4G39140","RING/U-box superfamily protein","-","-"
"BraA05004419",-0.976601716407289,5.14378123226452,58.9172751741302,3.3588395581986e-07,2.71970863186802e-06,"AT3G05670","AT3G05670","RING/U-box protein","-","-"
"BraA02001544",-4.53286618171342,6.6902953024562,58.8872096558865,3.37123811298958e-07,2.72779184183604e-06,"AT5G54080","HGO","homogentisate 1,2-dioxygenase","-","-"
"BraA02002992",-1.34362706037521,4.38971987292662,58.8820655727718,3.37336452514492e-07,2.7285347804924e-06,"AT4G03080","BSL1","BRI1 suppressor 1 (BSU1)-like 1","-","-"
"BraA07003775",-1.38612116924893,4.51483768557364,58.8617726191477,3.3817675278052e-07,2.73337351755279e-06,"AT1G75440","UBC16","ubiquitin-conjugating enzyme 16","-","-"
"BraA03004879",-5.56638762587378,2.23632526319058,58.8505234394241,3.3864356230469e-07,2.73454444534063e-06,"AT3G51910","HSFA7A","heat shock transcription factor A7A","YES","-"
"BraA04003324",-1.18779148180575,6.48552013165125,58.8495284126142,3.38684887464807e-07,2.73454444534063e-06,"AT2G47710","AT2G47710","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA01002034",-1.59681452072779,4.02838372965466,58.8445708870057,3.38890865175704e-07,2.73522959551927e-06,"AT1G54850","AT1G54850","HSP20-like chaperones superfamily protein","-","-"
"BraA06003717",-1.03630769247381,4.69590986361853,58.8288833763607,3.39543571881845e-07,2.7386565077712e-06,"AT5G25520","AT5G25520","SPOC domain / Transcription elongation factor S-II protein","-","-"
"BraA01002083",-8.17877663114212,4.07558522344755,58.7467047446167,3.42985580438758e-07,2.76334047914679e-06,"AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)","-","-"
