"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA02002503",-2.71378434322239,3.5857965993206,61.3285683389905,2.51111404452666e-07,3.1574882220237e-06,"AT1G75800","AT1G75800","Pathogenesis-related thaumatin superfamily protein","-","-"
"BraA05004132",-2.40470334427746,2.32284498984744,61.3186267720271,2.51408098466108e-07,3.15812908996513e-06,"AT3G09320","AT3G09320","DHHC-type zinc finger family protein","-","-"
"BraA05003396",-2.36266086355733,5.13974743512792,61.3174895308031,2.51442062779848e-07,3.15812908996513e-06,"AT3G17700","CNBT1","cyclic nucleotide-binding transporter 1","-","-"
"BraA06004061",-1.35599843156939,4.38403181818506,61.2648657436827,2.53019269787563e-07,3.16912599534805e-06,"AT3G32940","AT3G32940","RNA-binding KH domain-containing protein","-","-"
"BraA03005823",-1.95765909105087,7.3402196330441,61.2307366361497,2.54048019493268e-07,3.18024746353463e-06,"AT4G28570","AT4G28570","Long-chain fatty alcohol dehydrogenase family protein","-","-"
"BraA01003860",-2.32742870334465,4.28345432111791,61.1606668313706,2.56174669492663e-07,3.20331814017321e-06,"AT3G17000","UBC32","ubiquitin-conjugating enzyme 32","-","-"
"BraA09003265",-2.9523673216472,1.97446517346863,61.1527281283676,2.56416852989327e-07,3.20457210351853e-06,"AT1G34200","AT1G34200","Glyceraldehyde-3-phosphate dehydrogenase-like family protein","-","-"
"BraA06001627",-1.57562743242845,4.14358670589617,61.1394420592895,2.56822734149628e-07,3.20786936133907e-06,"AT1G14380","IQD28","IQ-domain 28","-","-"
"BraA01000289",-2.47401066470006,8.15262830936195,61.111722925623,2.57671828323818e-07,3.21522003470462e-06,"AT4G35830","ACO1","aconitase 1","-","-"
"BraA08003859",-2.4135733475602,2.96981428467538,61.1016789118726,2.57980263835058e-07,3.21522003470462e-06,"AT1G06110","SKIP16","SKP1/ASK-interacting protein 16","-","-"
"BraA09006020",-1.74244670344748,4.9123957282764,61.0984139008575,2.58080615081898e-07,3.21522003470462e-06,"AT1G19110","AT1G19110","inter-alpha-trypsin inhibitor heavy chain-like protein","-","-"
"BraA05004617",-1.61716614789817,4.05777913355423,61.0970321061752,2.58123098034782e-07,3.21522003470462e-06,"AT3G02790","AT3G02790","zinc finger (C2H2 type) family protein","-","-"
"BraA03003693",-1.30422478436598,5.6929788836406,61.0306186580805,2.60174120767375e-07,3.23595825613113e-06,"AT3G10640","VPS60.1","SNF7 family protein","-","-"
"BraA10003067",-2.10991705536062,4.4889908473504,61.0292082997553,2.60217871546479e-07,3.23595825613113e-06,"AT5G20620","UBQ4","ubiquitin 4","-","-"
"BraA01000213",-4.27202076973465,7.31957059779604,61.0068187009225,2.60913512218227e-07,3.24103951948527e-06,"AT4G36860","AT4G36860","LIM domain-containing protein","-","YES"
"BraA02000897",-1.33733432282846,5.26418517134334,60.9986475041573,2.61167902349801e-07,3.24156231208743e-06,"AT5G19400","SMG7","Telomerase activating protein Est1","-","-"
"BraA03004559",-2.62396332998346,6.31425763116093,60.9838824789553,2.61628271764105e-07,3.24456411930191e-06,"AT2G15970","COR413-PM1","cold regulated 413 plasma membrane 1","-","-"
"BraA01000571",-1.85362808158666,6.05139769222176,60.9351808739314,2.63153154701374e-07,3.25989451048883e-06,"AT4G32760","AT4G32760","ENTH/VHS/GAT family protein","-","-"
"BraA05001737",-1.73026273873811,4.96536820964393,60.9012297555335,2.64222008907819e-07,3.26954828885769e-06,"AT3G52560","UEV1D-4","ubiquitin E2 variant 1D-4","-","-"
"BraA09000840",-1.22667594809479,5.56087539639383,60.8691669096735,2.65235830337566e-07,3.28029614266881e-06,"AT5G63460","AT5G63460","SAP domain-containing protein","-","-"
"BraA03006297",-1.43781988871752,4.61233570420136,60.8602522154874,2.65518475958613e-07,3.28199438564497e-06,"AT4G34460","AGB1","GTP binding protein beta 1","-","YES"
"BraA08003515",-2.11734538196843,5.48512610386319,60.8210048568352,2.66766808251024e-07,3.29381893424433e-06,"AT1G12580","PEPKR1","phosphoenolpyruvate carboxylase-related kinase 1","-","-"
"BraA08001602",-1.68750333958746,4.76932500988765,60.8143474324151,2.66979203356774e-07,3.29405460580621e-06,"AT4G22740","AT4G22740","glycine-rich protein","-","-"
"BraA05003885",-2.03639295648081,4.45759878753582,60.8112644708492,2.67077624019447e-07,3.29405460580621e-06,"AT3G12170","AT3G12170","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA06000781",-1.22285669569246,5.0518357665862,60.731457091166,2.69639430424442e-07,3.31981122155765e-06,"AT3G15010","AT3G15010","RNA-binding (RRM/RBD/RNP motifs) family protein","-","YES"
"BraA03004183",-1.96292329245089,4.99322146348737,60.7163356711719,2.70127885008373e-07,3.32260241129852e-06,"AT3G20050","TCP-1","T-complex protein 1 alpha subunit","-","-"
"BraA05000595",-1.07915664747981,4.73020729644815,60.6717811258436,2.71572797646211e-07,3.3364056174557e-06,"AT2G44610","RAB6A","Ras-related small GTP-binding family protein","-","-"
"BraA03000652",-1.65799145485039,3.96600544440737,60.3784849357007,2.81300728361737e-07,3.43730397050322e-06,"AT5G14170","CHC1","SWIB/MDM2 domain superfamily protein","-","YES"
"BraA03000128",-1.77167054783385,5.24620352762468,60.3748728232496,2.81422913379201e-07,3.43730397050322e-06,"AT5G03560","AT5G03560","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA06003717",-1.21319552324386,4.69590986361853,60.3738371642108,2.81457956906719e-07,3.43730397050322e-06,"AT5G25520","AT5G25520","SPOC domain / Transcription elongation factor S-II protein","-","-"
"BraA02001544",-5.53484029252207,6.6902953024562,60.3701121864718,2.8158403867648e-07,3.43730397050322e-06,"AT5G54080","HGO","homogentisate 1,2-dioxygenase","-","-"
"BraA02003851",-2.29698807152551,4.47816783859317,60.3291089086715,2.82976043483818e-07,3.45056586932779e-06,"AT3G30380","AT3G30380","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09005402",-2.69567988883861,5.50479055601014,60.323646112546,2.83162072273013e-07,3.45097090023823e-06,"AT3G61460","BRH1","brassinosteroid-responsive RING-H2","-","-"
"BraA05002213",-3.11263906114618,6.00337333160436,60.3006577925389,2.83946396178689e-07,3.45679863337107e-06,"AT1G35670","CDPK2","calcium-dependent protein kinase 2","-","-"
"BraA03003400",-1.83999289103284,3.80194161159688,60.1368604487207,2.89605014572673e-07,3.51620970112617e-06,"AT3G05100","AT3G05100","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA03006411",-4.68325532071415,6.9580627539764,60.129156146456,2.8987422808149e-07,3.51758715355416e-06,"AT4G36040","J11","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA06001752",-2.41062915461928,7.46032908287931,60.111852826772,2.90479873076854e-07,3.52115242817745e-06,"AT1G15740","AT1G15740","Leucine-rich repeat family protein","-","-"
"BraA05004722",-3.49695128189608,4.22100254734363,60.0013312319402,2.9438152126875e-07,3.55889608929988e-06,"AT3G01630","AT3G01630","Major facilitator superfamily protein","-","-"
"BraA03004727",-1.70739907233224,4.86737249740944,59.9324339450985,2.96843080715316e-07,3.57980892674296e-06,"AT5G61460","MIM","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","YES"
"BraA01000628",-1.78999360931876,6.86628225563317,59.9062250658718,2.97785446095638e-07,3.58660732222815e-06,"AT4G32250","AT4G32250","Protein kinase superfamily protein","-","-"
"BraA05001623",-1.92913279884283,3.7322273226653,59.8992567766376,2.98036554620462e-07,3.58755466085752e-06,"AT2G29400","TOPP1","type one protein phosphatase 1","-","-"
"BraA09000925",-2.42447633637069,4.7765449154973,59.895228542861,2.98181822540387e-07,3.58755466085752e-06,"AT5G65430","GRF8","general regulatory factor 8","-","YES"
"BraA08000159",-1.83062166156322,5.66316556424781,59.864047978275,2.99308924950547e-07,3.59728230556583e-06,"AT1G53320","TLP7","tubby like protein 7","-","-"
"BraA04002569",-2.1930346791516,3.99907349992931,59.8197278766636,3.00919115055182e-07,3.61471083792084e-06,"AT2G35610","XEG113","xyloglucanase 113","-","-"
"BraA09003558",-1.65541472219549,6.05375113092211,59.8126304791512,3.01177859736843e-07,3.61589559087566e-06,"AT1G31930","XLG3","extra-large GTP-binding protein 3","-","-"
"BraA09005095",-1.48219068866675,6.18374417297011,59.7506748465105,3.03447019746063e-07,3.64120300049168e-06,"AT3G57410","VLN3","villin 3","-","-"
"BraA03000124",-1.26767561186754,4.79679081510146,59.7341042894787,3.04057129213347e-07,3.64658637760223e-06,"AT5G03520","RAB8C","RAB GTPase homolog 8C","-","-"
"BraA05004203",-1.49044405330579,7.9007900381019,59.7028129247536,3.05212949428029e-07,3.65656447582662e-06,"AT3G08510","PLC2","phospholipase C 2","-","-"
"BraA04000997",-1.59050757500179,4.66983890321967,59.598996048041,3.09082648067131e-07,3.69312880492065e-06,"AT5G35560","AT5G35560","DENN (AEX-3) domain-containing protein","-","-"
"BraA08003656",-2.03396563825808,6.41997025976412,59.5901845636018,3.09413582102069e-07,3.69512793474935e-06,"AT1G10200","WLIM1","GATA type zinc finger transcription factor family protein","-","-"
"BraA07003979",-2.61238143766891,2.60971175697075,59.5645106270949,3.10380060050288e-07,3.70090767103158e-06,"AT1G77890","AT1G77890","DNA-directed RNA polymerase II protein","-","-"
"BraA02003969",-2.49333053966566,4.04678485949378,59.5185819593897,3.12117361830128e-07,3.71562803490237e-06,"AT5G59980","GAF1","Polymerase/histidinol phosphatase-like protein","-","-"
"BraA01000702",-1.54792522559939,4.27624521440797,59.4971912319012,3.12930161598156e-07,3.71793657436705e-06,"AT4G31420","AT4G31420","Zinc finger protein 622","-","-"
"BraA01003480",-1.3257764941006,4.59180293303594,59.4961491225256,3.12969819238886e-07,3.71793657436705e-06,"AT3G21175","ZML1","ZIM-like 1","YES","-"
"BraA05003369",-2.21446357282436,2.83330550138401,59.490017477428,3.13203272693606e-07,3.71875368414285e-06,"AT5G25475","AT5G25475","AP2/B3-like transcriptional factor family protein","YES","-"
"BraA04000155",-1.32021180667217,5.9642110144189,59.4762313995429,3.13728861838381e-07,3.72108134815975e-06,"AT3G60860","AT3G60860","SEC7-like guanine nucleotide exchange family protein","-","-"
"BraA08001939",-1.79566581674967,3.24857919071367,59.4543127412255,3.14566514115271e-07,3.72905805158276e-06,"AT4G16250","PHYD","phytochrome D","-","-"
"BraA09000909",-1.76263518863701,4.14728339457737,59.4015200311013,3.16594243609204e-07,3.7432711012705e-06,"AT5G65110","ACX2","acyl-CoA oxidase 2","-","-"
"BraA03001997",-2.90886645612617,2.70351384132575,59.3573324398817,3.18302584362224e-07,3.75560463043474e-06,"AT2G48010","RKF3","receptor-like kinase in in flowers 3","-","-"
"BraA07002347",-2.66544778406935,4.11461965617496,59.3459105355158,3.18745825867253e-07,3.75865337638601e-06,"AT3G62770","AtATG18a","Transducin/WD40 repeat-like superfamily protein","-","YES"
"BraA10001138",-2.63436753076183,6.54813461057521,59.3420999508846,3.18893852417996e-07,3.75865337638601e-06,"AT5G55860","AT5G55860","weak chloroplast movement under blue light protein (DUF827)","-","-"
"BraA09006605",-1.33156998148793,5.69529251682012,59.3242080866838,3.19589900814199e-07,3.76334753430823e-06,"AT1G09320","AT1G09320","agenet domain-containing protein","-","-"
"BraA01004762",-1.29563868378082,4.59080645505984,59.323296554798,3.19625407200247e-07,3.76334753430823e-06,"AT3G02130","RPK2","receptor-like protein kinase 2","-","-"
"BraA03004982",-1.74512279241803,3.44915637765233,59.2799811292241,3.21317693501465e-07,3.78130144468139e-06,"AT4G16143","IMPA-2","importin alpha isoform 2","-","-"
"BraA02002793",-2.0995180284978,2.63488215385597,59.2385829721224,3.22944349003978e-07,3.79451208821896e-06,"AT1G80620","AT1G80620","S15/NS1, RNA-binding protein","-","YES"
"BraA03004017",-1.22144550707499,7.31591515735886,59.2028451100571,3.2435592879398e-07,3.80468418166686e-06,"AT3G16640","TCTP","translationally controlled tumor protein","-","YES"
"BraA02003739",-1.03780197326643,3.85847113420086,59.1265211099222,3.27393514283094e-07,3.83084338500264e-06,"AT3G27700","AT3G27700","zinc finger (CCCH-type) family protein / RNA recognition motif (RRM)-containing protein","-","-"
"BraA09001364",-1.58664436404829,4.19386745066926,59.1121266648635,3.27969914997848e-07,3.8336152124205e-06,"AT3G11860","AT3G11860","sterile alpha motif (SAM) domain protein","-","-"
"BraA02004265",-1.2199078690344,6.26242272327364,59.0571079693175,3.30183419992938e-07,3.84952616091921e-06,"AT5G61140","AT5G61140","U5 small nuclear ribonucleoprotein helicase","-","-"
"BraA08002864",-1.49320472988493,5.3331819957096,59.0175015022275,3.31787099996812e-07,3.86224127795258e-06,"AT1G27752","AT1G27752","Ubiquitin system component Cue protein","-","-"
"BraA01000415",-1.47887688834954,4.98470646094604,59.0126818042976,3.31982839086363e-07,3.86252882796874e-06,"AT4G34370","ARI1","RING/U-box superfamily protein","-","-"
"BraA10001640",-1.69963198278586,3.67922820100684,58.9995162418043,3.32518174929463e-07,3.86676516191146e-06,"AT5G22350","ELM1","fission ELM1-like protein (DUF1022)","-","-"
"BraA01003515",-1.72335514018193,4.64370391017189,58.9011382953451,3.36548786946857e-07,3.90960969939346e-06,"AT3G20770","EIN3","Ethylene insensitive 3 family protein","YES","YES"
"BraA02002707",-1.36909746065466,7.06887645582955,58.8923614297605,3.36911000883868e-07,3.91180520974828e-06,"AT1G78900","VHA-A","vacuolar ATP synthase subunit A","-","-"
"BraA10001352",-1.26932586263249,5.32955263303842,58.7894390799293,3.41190879278129e-07,3.94931503164427e-06,"AT5G58130","ROS3","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA04000127",-2.23696758565735,5.81545808556805,58.7215768734345,3.4404574599943e-07,3.97504111606119e-06,"AT3G61460","BRH1","brassinosteroid-responsive RING-H2","-","-"
"BraA05004651",-1.43923377345357,7.6356783194318,58.7198793963501,3.44117494659683e-07,3.97504111606119e-06,"AT3G02260","BIG","auxin transport protein (BIG)","-","-"
"BraA01000370",-2.32335184162525,5.39189640091752,58.6748891685567,3.46025184471621e-07,3.98745012566997e-06,"AT4G34890","XDH1","xanthine dehydrogenase 1","-","-"
"BraA09002785",-1.99516133169964,4.2507958182039,58.6645502572981,3.46465230799082e-07,3.98807916794133e-06,"AT4G10610","CID12","CTC-interacting domain 12","-","-"
"BraA08001352",-2.35261863695399,3.64882138610542,58.6641479006288,3.46482368485183e-07,3.98807916794133e-06,"AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-"
"BraA07004121",-2.00149585760386,3.51366973322915,58.5768221807588,3.50224157870769e-07,4.02704284989591e-06,"AT1G79630","AT1G79630","Protein phosphatase 2C family protein","-","-"
"BraA02000446",-3.5165159049266,4.80982985000439,58.5085729337957,3.53179696684616e-07,4.05483329447315e-06,"AT5G11800","KEA6","K  efflux antiporter 6","-","-"
"BraA02001975",-1.82267804283096,3.99587766518384,58.4986313369282,3.53612517712616e-07,4.05773957698374e-06,"AT1G68070","AT1G68070","Zinc finger, C3HC4 type (RING finger) family protein","-","-"
"BraA09002253",-2.18644772152339,5.41026337453743,58.4903035516566,3.53975531236861e-07,4.05984226608534e-06,"AT5G45650","AT5G45650","subtilase family protein","-","-"
"BraA01004257",-1.96712534476404,3.87178418217215,58.4431179918056,3.5604018753045e-07,4.08143348103025e-06,"AT3G11770","AT3G11770","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","-","-"
"BraA05003077",-1.08607905866646,6.2660253155064,58.4139381309963,3.57323654366793e-07,4.09200815748746e-06,"AT3G19670","PRP40B","pre-mRNA-processing protein 40B","-","-"
"BraA05002530",-2.30405198609493,4.12283343144354,58.3868870710768,3.58518063072092e-07,4.10152655438554e-06,"AT3G22520","AT3G22520","spindle assembly abnormal protein","-","-"
"BraA03003306",-1.26871370998233,4.30604523210215,58.213144838982,3.66295629233323e-07,4.17358940210703e-06,"AT3G02630","AT3G02630","Plant stearoyl-acyl-carrier-protein desaturase family protein","-","-"
"BraA07000487",-1.35647199144372,6.56260394082625,58.088854134686,3.71974088522723e-07,4.22046322634129e-06,"AT1G50030","TOR","target of rapamycin","-","YES"
"BraA10000153",-1.10653191607991,6.49301996897249,58.0842631716471,3.72185693722172e-07,4.22046322634129e-06,"AT1G02890","AT1G02890","AAA-type ATPase family protein","-","-"
"BraA03005107",-3.63475661552314,6.62008876908268,58.0822530826909,3.72278384044274e-07,4.22046322634129e-06,"AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-"
"BraA03001284",-8.16491440875918,4.68250244854298,69.1757542995877,3.73577911839315e-07,4.23307073912055e-06,"AT5G57760","AT5G57760","hypothetical protein","-","YES"
"BraA07002612",-2.82844626996894,5.11573703851801,58.0365929658133,3.74390787175481e-07,4.24015403549844e-06,"AT1G75540","BBX21","salt tolerance homolog2","YES","-"
"BraA06001320",-1.18063671620136,6.54723896448906,57.9366145048881,3.7906264838923e-07,4.28165536478394e-06,"AT1G09730","AT1G09730","Cysteine proteinases superfamily protein","-","-"
"BraA03002718",-2.17885318470406,2.6929810016679,57.933849062048,3.79192787918694e-07,4.28165536478394e-06,"AT1G32960","SBT3.3","Subtilase family protein","-","-"
"BraA09002485",-4.13865686840585,3.68585650679056,57.8871337318481,3.81398666064453e-07,4.29796710365945e-06,"AT2G02390","GSTZ1","glutathione S-transferase zeta 1","-","-"
"BraA06002253",-2.71720854337691,3.16292451037469,57.8629393980604,3.82546693541168e-07,4.30446037879431e-06,"AT1G76460","AT1G76460","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA03005620",-1.88599730781461,7.16764474857429,57.8526460796269,3.83036273787713e-07,4.30782279429677e-06,"AT4G25700","BETA-OHASE 1","beta-hydroxylase 1","-","-"
"BraA05004331",-3.07162935807905,7.20262457355644,57.8117084831546,3.84990262098359e-07,4.32764315030724e-06,"AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA07002105",-1.57746841709254,5.80284053442595,57.7911864469073,3.85973947960318e-07,4.33527160232298e-06,"AT3G57910","AT3G57910","D111/G-patch domain-containing protein","-","-"
"BraA09005788",-1.60552567281158,3.47656599686293,57.7892723561557,3.8606583813517e-07,4.33527160232298e-06,"AT2G22720","AT2G22720","SPT2 chromatin protein","-","-"
"BraA05003057",-2.96141249090388,3.75403111687804,57.7501704918834,3.87948320982405e-07,4.35006799043975e-06,"AT3G19910","AT3G19910","RING/U-box superfamily protein","-","-"
"BraA03003739",-1.63130962683144,3.7203628814607,57.7225388447751,3.89284720146863e-07,4.36246178214427e-06,"AT3G11530","AT3G11530","Vacuolar protein sorting 55 (VPS55) family protein","-","-"
"BraA06003320",-1.472948602876,7.41849849786818,57.7193355782005,3.89439974883888e-07,4.36246178214427e-06,"AT5G65430","GRF8","general regulatory factor 8","-","YES"
"BraA09004189",-1.91046353401456,3.20629107715603,57.6866777306898,3.91026741320293e-07,4.37589539109821e-06,"AT1G23860","RSZ21","RS-containing zinc finger protein 21","-","-"
"BraA08001068",-1.98422689545729,5.44221675320992,57.677542025551,3.91471903538832e-07,4.37870727965202e-06,"AT2G04690","AT2G04690","Pyridoxamine 5'-phosphate oxidase family protein","-","-"
"BraA02003211",-1.42286143776186,5.28473664702445,57.6098619226907,3.94787330217625e-07,4.40705994973041e-06,"AT5G47090","AT5G47090","coiled-coil protein","-","-"
"BraA05004039",-1.51741950130617,4.71919910046263,57.6026359721487,3.95143138563055e-07,4.40833924744802e-06,"AT3G10480","NAC050","NAC domain containing protein 50","YES","-"
"BraA01000035",-2.14264358542792,3.46472379333204,57.5996079955079,3.95292342739328e-07,4.40833924744802e-06,"AT4G39140","AT4G39140","RING/U-box superfamily protein","-","-"
"BraA07001074",-4.90796375961791,1.46643362083793,57.5698146483197,3.96763746791623e-07,4.41656252183334e-06,"AT1G29270","AT1G29270","transcription factor bHLH35-like protein","-","-"
"BraA06004157",-1.31211019918018,5.9598610151526,57.5527698604837,3.97608263853107e-07,4.41985082942894e-06,"AT3G28720","AT3G28720","transmembrane protein","-","-"
"BraA09005502",-2.05745136278144,4.26391183594962,57.5510298445358,3.97694588203498e-07,4.41985082942894e-06,"AT3G62650","AT3G62650","hypothetical protein","-","-"
"BraA06003543",-2.03253681677544,6.24934052262504,57.5360599792854,3.98438119522669e-07,4.42577927717908e-06,"AT5G23575","AT5G23575","Transmembrane CLPTM1 family protein","-","-"
"BraA04001974",-1.25099170912689,5.16878654690317,57.5324031671254,3.98619981835109e-07,4.42577927717908e-06,"AT2G27210","BSL3","BRI1 suppressor 1 (BSU1)-like 3","-","-"
"BraA03001234",-1.44586923854403,3.99525722866443,57.4989255120614,4.00289186806541e-07,4.4377666694414e-06,"AT5G58470","TAF15b","TBP-associated factor 15B","-","-"
"BraA05004407",-1.18907293251258,4.37581757204687,57.4773633236409,4.01368379815332e-07,4.44754765523535e-06,"AT3G05850","MUG7","MuDR family transposase","-","-"
"BraA06004083",-1.32865303515084,4.61785775006427,57.4727127336402,4.01601565079677e-07,4.44794906532336e-06,"AT5G38880","42587","HAUS augmin-like complex subunit","-","-"
"BraA08003944",-1.32886885380255,6.69154356415822,57.407680109182,4.0487812829521e-07,4.47802299905212e-06,"AT1G04300","AT1G04300","TRAF-like superfamily protein","-","YES"
"BraA04002962",-2.22636592098559,6.0242964513038,57.3331125011654,4.08671568124022e-07,4.5107673621431e-06,"AT5G42440","AT5G42440","Protein kinase superfamily protein","-","-"
"BraA03000694",-1.98109301455043,4.41912210603404,57.1968349469859,4.15706436365325e-07,4.58169763418162e-06,"AT5G14950","GMII","golgi alpha-mannosidase II","-","-"
"BraA04000043",-1.32143412321295,5.29686147079628,57.1923919749857,4.15938035524444e-07,4.58201397865781e-06,"AT3G63000","NPL41","NPL4-like protein 1","-","-"
"BraA07000778",-1.77174630628448,4.72219188502708,57.1660421989904,4.17314511621689e-07,4.5937406109003e-06,"AT3G24740","AT3G24740","cellulose synthase, putative (DUF1644)","-","-"
"BraA10001754",-2.09910768588942,4.5809922425131,57.152306550413,4.18034042072338e-07,4.59389915918229e-06,"AT5G20520","WAV2","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA08001394",-1.06569407918296,5.84953576507334,57.1401653598248,4.18671191869157e-07,4.5986631935706e-06,"AT4G18710","BIN2","Protein kinase superfamily protein","-","YES"
"BraA03000163",-1.58205568658164,4.52446680086131,57.1353234544945,4.1892558694154e-07,4.59922048123519e-06,"AT5G04320","AT5G04320","Shugoshin C terminus","-","-"
"BraA10002727",-1.32650448213589,5.04869693214535,57.0991722430737,4.20830399557431e-07,4.61340432679876e-06,"AT5G06830","AT5G06830","hypothetical protein","-","-"
"BraA06003154",-1.28421590190961,4.16809398859053,57.0897722006998,4.21327258545507e-07,4.61425189189661e-06,"AT5G63880","VPS20.1","SNF7 family protein","-","YES"
"BraA06002497",-1.52460301258965,4.45328145370414,57.0337700717189,4.24300862597539e-07,4.63991367602174e-06,"AT3G48380","AT3G48380","Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2","-","-"
"BraA09004834",-2.40216270129644,3.25779199885893,56.8317213953943,4.35223979944553e-07,4.74585376102745e-06,"AT3G54680","AT3G54680","proteophosphoglycan-like protein","-","-"
"BraA10000035",-2.13344223583483,5.66848925995792,56.8059103704724,4.36641655540429e-07,4.75901472348914e-06,"AT1G01660","AT1G01660","RING/U-box superfamily protein","-","-"
"BraA06001719",-4.02840101257456,4.39364657175166,56.7958947296972,4.37193142747462e-07,4.76272684161405e-06,"AT1G15330","AT1G15330","Cystathionine beta-synthase (CBS) protein","-","-"
"BraA08003200",-1.3316482618912,6.47962686772659,56.7832597535402,4.37889957682052e-07,4.76430880407929e-06,"AT1G20110","AT1G20110","RING/FYVE/PHD zinc finger superfamily protein","-","-"
"BraA03001728",-1.41336485161703,3.45154349472387,56.7308054175268,4.40795974777161e-07,4.78811712284397e-06,"AT2G30910","ARPC1A","actin-related protein C1A","-","-"
"BraA01001631",-1.75429354351791,4.27659094512911,56.6960437265035,4.42733564391587e-07,4.80454208777281e-06,"AT4G24590","AT4G24590","RING finger protein","-","-"
"BraA03006522",-2.90416802561418,2.10688229682709,56.6777811880148,4.43755280808182e-07,4.81100600407642e-06,"AT4G37660","AT4G37660","Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein","-","-"
"BraA09005936",-3.08814761314064,2.95971248383934,56.6708303652421,4.44144837316229e-07,4.81291883930537e-06,"AT2G20560","AT2G20560","DNAJ heat shock family protein","-","-"
"BraA01001129",-1.8106565500153,4.74399741226022,56.6559624463138,4.44979376482354e-07,4.81733905038398e-06,"AT4G19040","EDR2","ENHANCED DISEASE RESISTANCE 2","-","-"
"BraA01002315",-1.128776674643,6.18467946724319,56.638402196133,4.45967273522625e-07,4.8257206219269e-06,"AT4G15180","SDG2","SET domain protein 2","-","-"
"BraA03005197",-1.87897450154991,3.97807631293904,56.5590162356036,4.5046373911023e-07,4.86040258974024e-06,"AT4G19130","AT4G19130","Replication factor-A protein 1-like protein","-","-"
"BraA03001800",-1.17620495269819,6.86757257911565,56.5542910849114,4.50732952598332e-07,4.86098484647953e-06,"AT2G32260","CCT1","phosphorylcholine cytidylyltransferase","-","-"
"BraA08001818",-1.68686700288328,5.08180721295394,56.5429366055085,4.51380597906719e-07,4.86564584368851e-06,"AT4G32440","AT4G32440","Plant Tudor-like RNA-binding protein","-","-"
"BraA10002970",-1.58349956692289,5.64883962672998,56.5260700923518,4.52344545413108e-07,4.87138620365485e-06,"AT5G04490","VTE5","phytol kinase 1 VTE5","-","-"
"BraA05004176",-1.61420113867487,3.86995158542125,56.5196790514092,4.52710398576408e-07,4.87215819006709e-06,"AT3G08800","SIEL","ARM repeat superfamily protein","-","-"
"BraA08000398",-1.39058240521248,6.58582720613488,56.516697954896,4.52881162555473e-07,4.87215819006709e-06,"AT1G48900","AT1G48900","Signal recognition particle, SRP54 subunit protein","-","-"
"BraA09001291",-1.95617953133422,5.33831786879371,56.5135168237021,4.53063463629318e-07,4.87215819006709e-06,"AT2G19830","SNF7.2","SNF7 family protein","-","-"
"BraA10003178",-6.24423768997451,1.75762726499438,56.4378551616745,4.57423442154852e-07,4.90725127454035e-06,"AT5G01490","CAX4","cation exchanger 4","-","-"
"BraA03005014",-3.7562657949008,4.54867900031883,56.4335671452164,4.57671924923109e-07,4.90725127454035e-06,"AT4G16520","ATG8F","Ubiquitin-like superfamily protein","-","-"
"BraA09005726",-2.34552530203397,5.84212112772104,56.4171323250734,4.5862567785065e-07,4.91267658637943e-06,"AT2G23790","AT2G23790","calcium uniporter (DUF607)","-","-"
"BraA03002302",-1.46584311487,3.93319020288892,56.3893529076794,4.60242792641269e-07,4.92590662853923e-06,"AT2G41220","GLU2","glutamate synthase 2","-","-"
"BraA06004124",-5.90433857870103,5.3415738243682,56.3621195587157,4.61834249216594e-07,4.93825892521702e-06,"AT3G29035","NAC3","NAC domain containing protein 3","YES","YES"
"BraA09004858",-1.98576048528647,3.7319824442183,56.3382019421337,4.63236967700375e-07,4.95091360226104e-06,"AT3G54880","AT3G54880","zinc finger protein","-","-"
"BraA04001645",-2.13620145876379,8.01357287775475,56.2961465558169,4.65714881514256e-07,4.97268991453259e-06,"AT2G22660","AT2G22660","DNA-binding protein, putative (duplicated DUF1399)","-","-"
"BraA06000377",-1.6923779807714,4.72103376877086,56.2195751845937,4.70264256529266e-07,5.0141537796036e-06,"AT1G05440","AT1G05440","C-8 sterol isomerase","-","-"
"BraA01003102",-1.09020323087635,6.06520227783058,56.1116368491315,4.76761037960213e-07,5.07309507023465e-06,"AT1G61040","VIP5","plus-3 domain-containing protein","-","-"
"BraA06003918",-1.89300546385302,5.17366801466335,56.1105495559204,4.76826985351678e-07,5.07309507023465e-06,"AT5G49570","PNG1","peptide-N-glycanase 1","-","-"
